,340X1,340X2,340X4,340X5,340X7,340X8,340X10,340X17,340X18,340X27,340X31,340X49,340X53,340X61,340X73,340X75,340X77,340X97,340X99,340X105,340X107,340X108,340X124,340X125,340X126,340X132,340X133,340X138,340X147,340X151,340X161,340X173,340X181,340X182,340X188,340X196,TOOL
15,86,98.0,103.0,98.0,95.0,100,106,0.86,4.1,108.6,3084,0,-2,0,1199,1204,1197,0,1,1,57459,33535,24,25,18,46,46,296,78,71,96,3368,3012.8,3040,105.2,104.3,4106
16,86,92.9,106.0,96.1,92.9,106,106,0.66,4.53,109.8,3083,-1,-2,0,1199,1204,1193,0,0,0,57459,33535,27,28,20,42,42,303,75,69,80,3489,3012.3,3045,108.2,104.0,4147
17,98,95.0,105.0,98.0,88.0,100,105,0.82,4.78,108.3,3085,1,0,0,1198,1204,1193,1,3,1,55914,31961,26,27,17,43,45,297,71,66,91,3423,3007.8,3040,107.0,102.4,3009
18,98,95.0,105.0,98.0,88.0,100,105,0.86,4.83,108.8,3085,0,0,0,1198,1204,1193,0,3,1,57460,33535,26,27,17,44,45,295,71,66,89,3416,3007.9,3040,105.5,102.7,3009
19,86,92.9,106.0,96.1,92.9,106,106,0.66,4.35,109.5,3083,-1,-2,0,1199,1204,1197,0,0,0,57463,33539,27,28,20,42,42,303,75,69,80,3488,3012.7,3045,106.9,103.9,4147
20,86,92.9,106.0,96.1,92.9,106,106,0.66,4.3,109.4,3083,-1,-2,-2,1199,1204,1197,0,0,0,55922,31970,26,28,20,42,42,299,75,69,81,3494,3011.4,3042,106.9,103.7,4147
21,98,95.0,105.0,98.0,88.0,100,105,0.87,4.78,108.4,3085,0,0,0,1197,1200,1193,0,3,1,57464,33539,26,27,16,44,45,296,72,66,89,3415,3007.3,3040,105.8,102.9,3009
22,86,98.0,103.0,98.0,95.0,100,106,0.86,4.18,108.7,3084,0,-2,0,1199,1204,1197,0,1,0,57464,33540,24,25,18,46,46,296,78,71,95,3368,3013.7,3045,105.1,104.3,4106
23,98,95.0,105.0,98.0,88.0,100,105,0.8,4.13,108.1,3085,1,0,0,1198,1200,1193,1,3,1,56830,32886,26,27,16,43,45,298,72,67,90,3412,3009.1,3040,105.3,102.4,3009
24,98,95.0,105.0,98.0,88.0,100,105,0.83,4.13,108.5,3085,0,0,0,1198,1204,1193,1,3,0,57466,33542,26,27,16,44,45,295,71,66,89,3415,3006.9,3040,106.3,102.9,3009
25,86,98.0,103.0,98.0,95.0,100,106,0.83,3.9,109.1,3084,0,-2,0,1199,1204,1197,0,1,0,56830,32887,24,25,17,46,46,300,79,72,97,3364,3012.4,3042,105.6,103.5,4106
26,86,98.0,103.0,98.0,95.0,100,106,0.84,3.93,109.8,3084,0,-2,0,1199,1204,1197,0,1,1,57466,33542,24,25,18,46,46,295,78,71,95,3369,3012.6,3040,107.6,104.3,4106
27,86,92.9,106.0,96.1,92.9,106,106,0.62,4.28,109.5,3083,0,-2,-2,1199,1204,1197,0,0,0,57467,33543,27,28,20,42,42,300,75,69,79,3494,3012.3,3045,106.8,104.0,4147
28,86,92.9,106.0,96.1,92.9,106,106,0.61,4.33,109.3,3083,0,-2,0,1199,1204,1197,0,0,1,56830,32887,27,29,20,42,42,307,75,69,80,3484,3012.0,3045,106.8,103.3,4147
29,86,92.9,106.0,96.1,92.9,106,106,0.63,4.33,109.6,3083,-1,-2,0,1199,1204,1197,0,0,0,56873,32930,27,28,20,42,42,304,75,68,79,3487,3011.5,3045,108.3,103.9,4147
30,98,95.0,105.0,98.0,88.0,100,105,0.82,4.18,108.2,3085,1,0,0,1198,1204,1193,1,3,1,56874,32930,25,27,17,43,45,295,71,66,90,3417,3008.4,3040,106.5,103.0,3009
31,86,98.0,103.0,98.0,95.0,100,106,0.87,4.1,108.9,3084,0,-2,0,1199,1204,1197,0,1,0,56874,32931,24,25,18,46,46,298,78,72,96,3369,3012.9,3040,106.4,104.3,4106
32,86,92.9,106.0,96.1,92.9,106,106,0.61,4.28,111.2,3083,-1,-2,0,1199,1204,1197,0,0,1,54984,31031,27,28,20,42,42,301,74,69,80,3491,3012.2,3045,107.1,103.9,4147
33,86,98.0,103.0,98.0,95.0,100,106,0.85,4.08,108.7,3084,0,-2,0,1199,1204,1197,0,1,0,54995,31041,24,25,18,46,46,297,76,70,94,3396,3013.3,3042,105.6,103.1,4106
34,86,92.9,106.0,96.1,92.9,106,106,0.64,4.4,110.1,3083,-1,-2,-2,1199,1204,1197,0,0,1,55216,31155,27,28,20,42,42,305,76,70,81,3481,3012.0,3045,107.5,103.5,4147
35,98,95.0,105.0,98.0,88.0,100,105,0.82,4.6,108.6,3085,1,0,0,1198,1204,1193,0,3,0,55225,31163,26,27,16,43,45,294,71,66,91,3418,3008.0,3040,104.6,102.1,3009
36,86,98.0,103.0,98.0,95.0,100,106,0.87,4.1,108.6,3084,0,-2,0,1199,1204,1197,0,1,0,56715,32772,25,26,18,46,46,303,79,72,96,3365,3013.7,3042,105.5,103.1,4106
37,86,98.0,103.0,98.0,95.0,100,106,0.86,4.0,110.2,3084,0,-2,0,1199,1204,1193,0,1,0,56806,32862,23,25,18,46,46,298,79,71,96,3368,3012.8,3045,105.9,104.2,4106
38,86,92.9,106.0,96.1,92.9,106,106,0.61,4.25,108.9,3083,0,-2,-2,1199,1204,1197,0,0,1,56715,32772,27,30,20,42,43,307,75,70,79,3489,3012.7,3045,107.0,102.9,4147
39,98,95.0,105.0,98.0,88.0,100,105,0.77,3.98,108.5,3085,1,0,0,1198,1200,1193,1,3,0,56716,32772,26,27,16,43,45,298,72,66,90,3412,3008.0,3040,105.5,102.1,3009
40,98,95.0,105.0,98.0,88.0,100,105,0.79,4.08,108.5,3085,1,0,0,1198,1204,1193,1,3,1,56806,32862,26,27,17,43,45,296,71,66,89,3417,3007.4,3037,107.1,102.9,3009
41,86,98.0,103.0,98.0,95.0,100,106,0.88,4.15,109.4,3084,0,-2,0,1199,1204,1193,0,1,0,56717,32774,24,25,18,46,46,302,79,72,97,3364,3012.7,3042,106.9,103.2,4106
42,86,92.9,106.0,96.1,92.9,106,106,0.64,4.38,109.3,3083,-1,-2,0,1199,1204,1197,0,0,0,56806,32863,27,28,20,42,42,301,75,69,80,3487,3012.7,3045,106.9,103.9,4147
43,86,92.9,106.0,96.1,92.9,106,106,0.61,4.33,110.0,3083,-1,-2,0,1199,1204,1193,0,0,1,56838,32895,27,28,20,42,42,305,75,69,80,3484,3011.8,3040,108.4,103.5,4147
44,86,98.0,103.0,98.0,95.0,100,106,0.85,4.1,109.6,3084,0,-2,0,1199,1204,1197,0,1,1,57433,33509,24,25,17,46,46,296,78,71,95,3369,3012.6,3042,104.9,104.1,4106
45,86,92.9,106.0,96.1,92.9,106,106,0.62,4.38,109.4,3083,-1,-2,0,1199,1204,1193,0,0,1,56840,32897,27,28,20,42,42,306,76,69,80,3483,3011.6,3045,106.8,103.5,4147
46,86,92.9,106.0,96.1,92.9,106,106,0.63,4.3,109.4,3083,-1,-2,0,1199,1204,1197,0,0,0,57433,33509,27,28,20,42,42,303,75,68,79,3493,3011.1,3045,108.1,103.7,4147
47,86,98.0,103.0,98.0,95.0,100,106,0.83,4.03,109.1,3084,0,-2,0,1199,1204,1197,0,1,1,56843,32900,24,25,17,46,46,300,79,72,96,3365,3014.2,3042,105.6,103.9,4106
48,98,95.0,105.0,98.0,88.0,100,105,0.85,4.75,109.3,3085,0,0,0,1198,1204,1193,0,3,1,57434,33509,26,27,17,44,45,296,72,66,89,3414,3007.4,3042,106.6,102.8,3009
49,86,98.0,103.0,98.0,95.0,100,106,0.82,4.0,108.5,3084,0,-2,0,1199,1204,1197,0,1,1,56845,32902,24,25,17,46,46,299,79,72,96,3366,3012.2,3042,107.5,104.0,4106
50,86,98.0,103.0,98.0,95.0,100,106,0.84,3.98,109.5,3084,0,-2,0,1199,1204,1197,0,1,1,57437,33513,24,25,18,46,46,295,78,71,95,3369,3013.6,3040,107.0,104.1,4106
51,98,95.0,105.0,98.0,88.0,100,105,0.85,4.83,108.4,3085,1,0,0,1198,1204,1190,1,3,0,56847,32903,26,27,17,43,45,297,72,66,90,3413,3007.6,3040,105.6,102.9,3009
52,98,95.0,105.0,98.0,88.0,100,105,0.83,4.6,109.6,3085,1,0,-2,1198,1204,1193,0,3,0,55755,31743,25,27,16,43,45,294,71,66,91,3421,3008.6,3042,107.1,102.7,3009
53,98,95.0,105.0,98.0,88.0,100,105,0.86,4.78,108.7,3085,0,0,0,1198,1204,1193,0,3,0,57441,33516,26,27,17,44,45,295,72,66,89,3414,3006.2,3037,106.1,102.9,3009
54,86,98.0,103.0,98.0,95.0,100,106,0.86,4.15,108.6,3084,0,-2,0,1199,1204,1197,0,1,1,57441,33517,24,25,17,46,46,295,78,71,96,3370,3012.9,3042,106.0,104.2,4106
55,86,92.9,106.0,96.1,92.9,106,106,0.64,4.33,109.6,3083,-1,-2,-2,1199,1204,1197,0,0,0,57441,33517,27,28,20,42,42,302,75,69,79,3491,3011.6,3045,107.0,103.8,4147
56,86,92.9,106.0,96.1,92.9,106,106,0.65,4.4,109.4,3083,-1,-2,0,1199,1204,1197,0,0,0,56698,32755,27,28,20,42,42,301,75,69,80,3486,3012.1,3042,107.2,103.7,4147
57,98,95.0,105.0,98.0,88.0,100,105,0.87,4.6,109.3,3085,0,0,-2,1198,1200,1193,0,3,0,54987,31033,25,27,16,43,45,292,71,66,91,3426,3007.2,3037,106.4,102.8,3009
58,86,92.9,106.0,96.1,92.9,106,106,0.63,4.33,111.1,3083,-1,-2,0,1199,1204,1193,0,0,1,54987,31034,27,28,19,42,42,301,75,69,81,3488,3012.5,3045,108.9,104.0,4147
59,98,95.0,105.0,98.0,88.0,100,105,0.87,4.7,109.3,3085,0,0,0,1198,1204,1193,0,3,0,54988,31034,25,27,16,43,45,292,71,66,91,3425,3007.5,3040,105.9,102.8,3009
60,98,95.0,105.0,98.0,88.0,100,105,0.76,3.95,108.1,3085,1,0,0,1198,1204,1193,1,3,1,56105,32150,25,26,17,43,45,295,71,66,90,3417,3008.2,3037,106.7,102.8,3009
61,86,92.9,106.0,96.1,92.9,106,106,0.63,4.4,109.2,3083,-1,-2,0,1199,1204,1197,0,0,0,56105,32151,26,27,20,42,42,301,75,69,80,3488,3012.6,3045,106.6,104.0,4147
62,86,98.0,103.0,98.0,95.0,100,106,0.84,4.03,110.1,3084,0,-2,0,1199,1204,1197,0,1,1,56114,32159,24,25,17,46,46,298,79,72,97,3365,3012.7,3042,106.7,104.4,4106
63,86,92.9,106.0,96.1,92.9,106,106,0.63,4.38,109.7,3083,0,-2,0,1199,1204,1197,0,0,0,56079,32125,27,28,20,42,42,305,75,68,81,3482,3011.0,3042,108.7,103.5,4147
64,86,98.0,103.0,98.0,95.0,100,106,0.85,4.1,108.7,3084,0,-2,0,1199,1204,1197,0,1,1,56088,32133,24,25,17,46,46,299,79,72,97,3365,3013.7,3040,107.7,104.2,4106
65,86,92.9,106.0,96.1,92.9,106,106,0.66,4.38,109.4,3083,-1,-2,0,1199,1204,1197,0,0,1,55009,31056,27,28,20,42,42,300,75,70,81,3489,3011.3,3042,108.7,103.9,4147
66,86,92.9,106.0,96.1,92.9,106,106,0.74,4.6,109.4,3083,-1,-2,0,1199,1204,1197,0,0,0,55012,31059,26,27,20,42,42,299,75,69,80,3494,3012.7,3042,107.7,103.9,4147
67,86,92.9,106.0,96.1,92.9,106,106,0.65,4.3,109.6,3083,-1,-2,0,1199,1204,1197,0,0,1,55097,31119,27,28,20,42,42,300,75,70,81,3491,3011.3,3042,106.9,103.8,4147
68,98,95.0,105.0,98.0,88.0,100,105,0.85,4.7,109.2,3085,1,0,0,1198,1200,1193,0,3,0,55106,31127,25,26,17,43,45,292,71,66,91,3425,3007.4,3042,106.6,102.5,3009
69,98,95.0,105.0,98.0,88.0,100,105,0.78,4.13,108.2,3085,1,0,0,1198,1204,1193,0,3,0,55927,31974,25,26,17,43,45,295,71,66,91,3419,3007.5,3037,107.0,102.9,3009
70,98,95.0,105.0,98.0,88.0,100,105,0.85,4.0,108.4,3085,1,0,0,1198,1204,1193,0,3,1,54996,31042,25,26,17,43,45,291,71,66,91,3425,3007.5,3040,106.1,102.8,3009
71,86,98.0,103.0,98.0,95.0,100,106,0.87,4.1,109.8,3084,0,-2,0,1199,1204,1197,0,1,1,56979,33033,24,25,18,46,46,298,78,72,96,3369,3013.3,3042,106.4,104.4,4106
72,98,95.0,105.0,98.0,88.0,100,105,0.86,4.88,108.3,3085,1,0,0,1198,1204,1193,1,3,1,56980,33033,26,27,17,43,45,296,71,66,90,3416,3007.6,3040,106.0,102.6,3009
73,86,98.0,103.0,98.0,95.0,100,106,0.87,4.05,108.9,3084,0,-2,0,1199,1204,1197,0,1,1,56981,33035,24,25,17,46,46,298,78,72,96,3369,3013.0,3042,107.6,104.4,4106
74,98,95.0,105.0,98.0,88.0,100,105,0.8,4.73,108.2,3085,1,0,0,1198,1204,1193,0,3,0,56183,32230,26,27,17,43,45,298,71,66,89,3413,3008.7,3037,106.4,102.0,3009
75,86,98.0,103.0,98.0,95.0,100,106,0.82,4.13,108.9,3084,0,-2,0,1199,1204,1197,0,1,1,56191,32239,23,24,18,46,46,297,80,72,96,3364,3012.9,3040,105.2,104.2,4106
76,98,95.0,105.0,98.0,88.0,100,105,0.86,4.88,108.1,3085,1,0,0,1198,1204,1193,1,3,1,56565,32617,26,27,17,43,45,294,71,66,90,3416,3007.8,3040,106.5,102.0,3009
77,86,98.0,103.0,98.0,95.0,100,106,0.85,4.03,109.9,3084,0,-2,0,1199,1204,1197,0,1,0,56565,32617,24,25,18,46,46,298,78,72,96,3369,3013.3,3045,106.8,104.5,4106
78,86,92.9,106.0,96.1,92.9,106,106,0.63,4.38,109.6,3083,-1,-2,0,1199,1204,1197,0,0,0,56979,33033,27,28,20,42,42,303,75,69,80,3485,3011.8,3045,107.8,104.0,4147
79,86,92.9,106.0,96.1,92.9,106,106,0.61,4.28,110.2,3083,0,-2,0,1199,1204,1197,0,0,1,56901,32955,27,28,20,42,42,303,74,68,77,3502,3010.6,3045,107.8,102.8,4147
80,98,95.0,105.0,98.0,88.0,100,105,0.83,4.85,109.2,3085,1,0,0,1198,1204,1193,1,3,0,56902,32955,26,27,17,43,45,299,71,66,88,3418,3007.8,3037,105.1,101.9,3009
81,86,98.0,103.0,98.0,95.0,100,106,0.82,4.08,108.7,3084,0,-2,0,1199,1204,1197,0,1,0,56903,32957,24,25,18,46,46,301,79,72,95,3364,3013.7,3040,106.2,102.5,4106
82,86,92.9,106.0,96.1,92.9,106,106,0.61,4.33,110.1,3083,0,-2,0,1199,1204,1197,0,0,1,56903,32957,27,28,20,42,42,307,75,69,81,3488,3011.9,3045,106.9,103.0,4147
83,86,92.9,106.0,96.1,92.9,106,106,0.65,4.33,109.9,3083,-1,-2,0,1199,1204,1197,0,0,1,55091,31113,26,27,20,42,42,300,75,70,81,3490,3012.0,3045,106.9,103.5,4147
84,98,95.0,105.0,98.0,88.0,100,105,0.85,4.63,108.6,3085,1,0,0,1198,1204,1193,0,3,1,55095,31116,25,26,17,43,45,291,71,66,91,3425,3007.7,3040,105.9,102.8,3009
85,86,92.9,106.0,96.1,92.9,106,106,0.63,4.3,109.9,3083,-1,-2,-2,1199,1204,1197,0,0,0,55818,31863,27,28,20,42,42,300,74,69,81,3491,3012.0,3045,107.3,103.9,4147
86,98,95.0,105.0,98.0,88.0,100,105,0.72,4.05,107.5,3085,2,0,0,1198,1204,1193,0,3,1,55854,31898,25,27,16,43,45,297,72,66,90,3422,3007.9,3037,105.6,102.5,3009
87,98,95.0,105.0,98.0,88.0,100,105,0.79,4.05,108.0,3085,1,0,0,1198,1200,1193,1,3,0,56281,32327,26,27,17,43,45,295,71,66,90,3416,3007.4,3040,105.6,102.8,3009
88,86,92.9,106.0,96.1,92.9,106,106,0.6,4.3,109.9,3083,0,-2,0,1199,1204,1197,0,0,0,56228,32274,27,28,20,42,42,301,75,69,79,3490,3010.9,3042,106.9,104.1,4147
89,98,95.0,105.0,98.0,88.0,100,105,0.84,4.78,108.9,3085,1,0,0,1198,1204,1193,1,3,1,56238,32283,26,27,17,43,45,295,71,66,90,3418,3007.5,3040,106.5,102.9,3009
90,98,95.0,105.0,98.0,88.0,100,105,0.84,4.8,108.4,3085,1,0,0,1198,1204,1193,1,3,1,56264,32310,26,27,16,43,45,295,72,66,90,3415,3008.2,3040,105.4,102.9,3009
91,86,92.9,106.0,96.1,92.9,106,106,0.63,4.4,109.1,3083,0,-2,0,1199,1204,1197,0,0,0,56272,32319,27,29,20,42,42,304,75,69,79,3488,3012.6,3045,107.0,103.9,4147
92,86,92.9,106.0,96.1,92.9,106,106,0.64,4.35,109.7,3083,-1,-2,0,1199,1204,1197,0,0,1,57407,33483,27,28,20,42,42,306,76,69,80,3482,3010.7,3042,107.6,103.6,4147
93,98,95.0,105.0,98.0,88.0,100,105,0.84,4.78,108.8,3085,1,0,0,1198,1204,1193,0,3,1,56405,32457,25,26,17,43,45,294,71,66,90,3418,3007.3,3040,107.2,102.9,3009
94,86,92.9,106.0,96.1,92.9,106,106,0.62,4.33,110.4,3083,-1,-2,0,1199,1204,1197,0,0,0,56405,32458,27,29,20,42,42,302,75,69,80,3487,3013.3,3045,108.5,104.2,4147
95,98,95.0,105.0,98.0,88.0,100,105,0.84,4.8,108.9,3085,1,0,0,1198,1204,1193,1,3,1,56406,32458,25,27,17,43,45,294,71,66,90,3418,3007.6,3040,107.2,102.9,3009
96,98,95.0,105.0,98.0,88.0,100,105,0.77,4.1,108.3,3085,1,0,0,1198,1204,1193,0,3,0,56038,32083,25,26,16,43,45,294,71,66,90,3419,3007.8,3040,106.9,102.9,3009
97,98,95.0,105.0,98.0,88.0,100,105,0.76,4.03,108.1,3085,2,0,0,1198,1200,1197,1,3,1,56416,32468,25,27,17,44,45,293,72,66,89,3420,3006.9,3040,106.4,102.9,3009
98,98,95.0,105.0,98.0,88.0,100,105,0.83,4.6,109.0,3085,1,0,0,1198,1200,1193,0,3,0,55354,31292,25,26,17,43,45,291,71,66,91,3425,3008.7,3040,105.9,102.8,3009
99,86,92.9,106.0,96.1,92.9,106,106,0.63,4.38,109.5,3083,-1,-2,0,1199,1204,1193,0,0,0,56416,32469,27,28,20,42,42,301,75,69,80,3490,3012.9,3042,106.7,103.9,4147
0,86,92.9,106.0,96.1,92.9,106,106,0.62,4.35,109.6,3083,-1,-2,0,1199,1204,1197,0,0,1,56046,32092,27,28,20,42,42,301,75,69,80,3490,3012.8,3042,107.6,104.0,4147
1,98,95.0,105.0,98.0,88.0,100,105,0.81,4.6,108.3,3085,2,0,0,1198,1200,1193,1,3,1,56416,32469,25,26,17,44,45,293,71,66,89,3417,3007.9,3040,105.6,102.9,3009
2,98,95.0,105.0,98.0,88.0,100,105,0.82,4.83,108.3,3085,1,0,0,1198,1204,1193,0,3,0,56209,32256,25,26,17,43,45,295,71,66,90,3418,3007.6,3040,105.4,102.8,3009
3,86,92.9,106.0,96.1,92.9,106,106,0.63,4.33,109.0,3083,0,-2,0,1199,1204,1197,0,0,0,56003,32049,27,28,20,42,42,304,76,69,80,3482,3010.9,3045,107.3,103.9,4147
4,86,98.0,103.0,98.0,95.0,100,106,0.86,4.1,108.8,3084,0,-2,0,1199,1204,1193,0,1,1,56217,32265,24,25,17,46,46,299,79,72,97,3365,3013.4,3042,106.8,104.4,4106
5,86,98.0,103.0,98.0,95.0,100,106,0.85,4.05,108.5,3084,0,-2,0,1199,1204,1193,0,1,1,56012,32057,24,25,17,46,46,298,79,72,97,3365,3012.3,3045,105.8,104.2,4106
6,86,92.9,106.0,96.1,92.9,106,106,0.62,4.3,109.3,3083,0,-2,0,1199,1204,1197,0,0,0,57282,33335,27,28,20,42,42,305,75,69,80,3484,3011.5,3045,108.7,103.9,4147
7,98,95.0,105.0,98.0,88.0,100,105,0.8,4.18,108.2,3085,0,0,0,1198,1204,1193,1,3,1,57283,33335,26,27,17,43,45,297,72,67,89,3413,3008.3,3040,107.0,102.8,3009
8,86,92.9,106.0,96.1,92.9,106,106,0.6,4.28,109.5,3083,0,-2,0,1199,1204,1197,0,0,0,55948,31996,27,28,20,42,42,299,75,69,80,3490,3012.3,3045,106.9,103.9,4147
9,86,98.0,103.0,98.0,95.0,100,106,0.86,4.1,109.8,3084,0,-2,0,1199,1204,1197,0,1,0,57283,33336,24,25,17,46,46,298,79,71,95,3366,3013.3,3040,105.3,104.3,4106
10,86,92.9,106.0,96.1,92.9,106,106,0.6,4.3,110.5,3083,0,-2,0,1199,1204,1197,0,0,0,56391,32444,26,28,20,42,42,300,74,68,80,3492,3011.6,3042,108.8,104.0,4147
11,98,95.0,105.0,98.0,88.0,100,105,0.85,4.8,108.7,3085,1,0,0,1198,1200,1193,0,3,1,56404,32456,26,27,17,43,45,295,71,66,90,3417,3007.6,3042,106.5,102.9,3009
12,86,98.0,103.0,98.0,95.0,100,106,0.82,3.98,108.7,3084,0,-2,0,1199,1204,1197,0,1,0,56200,32248,23,25,17,46,46,298,79,72,97,3364,3012.2,3042,105.4,104.3,4106
13,86,92.9,106.0,96.1,92.9,106,106,0.61,4.35,109.7,3083,-1,-2,0,1199,1204,1197,0,0,1,56208,32256,27,28,20,42,42,302,75,69,80,3487,3011.0,3042,108.7,104.1,4147
14,86,98.0,103.0,98.0,95.0,100,106,0.84,4.08,108.6,3084,0,-2,0,1199,1204,1197,0,1,1,56426,32479,24,25,18,46,46,300,79,72,97,3366,3013.2,3040,107.1,102.9,4106
15,86,92.9,106.0,96.1,92.9,106,106,0.62,4.33,109.2,3083,-1,-2,0,1199,1204,1197,0,0,1,56096,32142,27,28,19,42,42,303,75,69,80,3485,3010.8,3042,108.2,103.8,4147
16,86,98.0,103.0,98.0,95.0,100,106,0.82,3.9,108.6,3084,0,-2,0,1199,1204,1197,0,1,1,56434,32487,24,25,18,46,46,297,78,72,97,3367,3013.3,3042,105.9,103.5,4106
17,98,95.0,105.0,98.0,88.0,100,105,0.81,4.15,108.2,3085,1,0,0,1197,1200,1193,1,3,0,57208,33262,26,27,17,44,45,297,72,67,89,3414,3007.7,3040,105.1,102.9,3009
18,86,98.0,103.0,98.0,95.0,100,106,0.86,3.93,109.7,3084,0,-2,0,1199,1204,1197,0,1,1,57208,33263,24,25,18,46,46,298,79,72,96,3367,3012.0,3040,105.2,104.1,4106
19,98,95.0,105.0,98.0,88.0,100,105,0.8,4.15,108.2,3085,1,0,0,1198,1204,1193,1,3,0,57208,33263,26,27,17,44,45,296,71,66,89,3414,3008.6,3037,105.2,102.8,3009
20,86,98.0,103.0,98.0,95.0,100,106,0.85,3.98,110.1,3084,0,-2,0,1199,1204,1197,0,1,0,56214,32262,24,25,17,46,46,298,79,72,97,3365,3013.7,3042,106.4,104.3,4106
21,86,92.9,106.0,96.1,92.9,106,106,0.62,4.4,109.4,3083,-1,-2,-2,1199,1204,1197,0,0,1,56214,32262,27,28,20,42,42,301,75,69,80,3487,3012.0,3042,107.9,104.0,4147
22,86,92.9,106.0,96.1,92.9,106,106,0.63,4.3,108.8,3083,-1,-2,0,1199,1204,1197,0,0,0,56351,32405,27,28,20,42,42,306,76,69,80,3483,3012.0,3045,107.2,103.4,4147
23,86,92.9,106.0,96.1,92.9,106,106,0.65,4.5,109.4,3083,-1,-2,0,1199,1204,1197,0,0,0,56364,32418,27,29,20,42,42,304,75,70,80,3485,3011.6,3042,106.8,103.7,4147
24,86,92.9,106.0,96.1,92.9,106,106,0.63,4.33,109.3,3083,-1,-2,0,1199,1204,1197,0,0,0,56009,32055,26,28,20,42,42,302,75,69,81,3486,3011.0,3045,107.1,103.9,4147
25,98,95.0,105.0,98.0,88.0,100,105,0.81,4.1,108.5,3085,1,0,0,1198,1204,1193,0,3,0,56622,32674,26,27,17,43,45,296,71,66,90,3415,3006.9,3040,105.6,102.9,3009
26,86,98.0,103.0,98.0,95.0,100,106,0.88,4.1,109.0,3084,0,-2,0,1199,1204,1197,0,1,1,56625,32685,23,25,17,46,46,296,78,72,97,3370,3013.7,3042,107.6,104.2,4106
27,86,98.0,103.0,98.0,95.0,100,106,0.86,4.13,108.4,3084,0,-2,0,1199,1204,1193,0,1,0,56469,32522,23,24,17,46,46,296,79,72,97,3371,3012.2,3042,106.3,104.2,4106
28,86,92.9,106.0,96.1,92.9,106,106,0.62,4.35,109.4,3083,-1,-2,0,1199,1204,1197,0,0,1,56477,32530,27,29,20,43,43,304,75,69,80,3485,3011.4,3045,108.3,103.9,4147
29,80,94.0,108.0,98.0,94.0,108,108,0.59,4.33,109.1,3086,0,-2,0,1199,1204,1193,0,0,1,57814,34073,28,29,20,42,42,319,82,74,87,3430,3011.2,3045,108.6,103.9,4147
30,98,95.0,105.0,98.0,88.0,100,105,0.79,4.08,108.8,3085,1,0,0,1198,1204,1193,1,3,0,57815,34073,26,27,17,44,45,297,71,66,87,3418,3007.5,3037,105.4,103.0,3009
31,86,98.0,103.0,98.0,95.0,100,106,0.84,3.98,108.9,3084,0,-2,0,1199,1204,1197,0,1,1,57815,34074,24,25,17,46,46,294,78,71,94,3374,3013.5,3042,105.9,104.2,4106
32,80,94.0,108.0,98.0,94.0,108,108,0.59,4.28,109.1,3086,0,-2,0,1199,1204,1197,0,0,0,57815,34074,28,29,20,42,42,319,82,74,87,3428,3011.0,3045,108.9,104.0,4147
33,98,95.0,105.0,98.0,88.0,100,105,0.85,4.8,108.8,3085,1,0,0,1198,1204,1193,1,3,1,57816,34074,26,27,17,44,45,297,71,66,87,3419,3007.2,3037,105.5,102.9,3009
34,86,98.0,103.0,98.0,95.0,100,106,0.85,4.03,109.9,3084,0,-2,0,1199,1204,1197,0,1,0,57816,34075,24,25,18,46,46,294,78,71,95,3374,3014.1,3042,107.1,104.3,4106
35,80,94.0,108.0,98.0,94.0,108,108,0.6,4.33,109.4,3086,0,-2,0,1199,1204,1197,0,0,1,57617,33695,28,30,20,42,42,325,83,74,88,3423,3010.6,3042,106.9,103.4,4147
36,86,98.0,103.0,98.0,95.0,100,106,0.84,3.95,109.9,3084,0,-2,0,1199,1204,1197,0,1,1,57620,33697,25,26,17,46,46,299,79,72,96,3364,3014.1,3042,107.0,103.8,4106
37,86,98.0,103.0,98.0,95.0,100,106,0.87,4.05,110.1,3084,0,-2,0,1199,1204,1197,0,1,0,57314,33367,24,25,17,46,46,296,78,72,96,3368,3013.6,3042,105.9,104.4,4106
38,86,98.0,103.0,98.0,95.0,100,106,0.86,4.03,108.5,3084,0,-2,0,1199,1204,1197,0,1,1,57317,33370,24,25,17,46,46,296,79,72,96,3368,3013.1,3042,107.1,104.2,4106
39,86,98.0,103.0,98.0,95.0,100,106,0.82,3.93,109.4,3084,0,-2,0,1199,1204,1197,0,1,1,56213,32261,24,25,17,46,46,299,79,72,97,3364,3014.0,3040,105.2,104.3,4106
40,98,95.0,105.0,98.0,88.0,100,105,0.78,4.1,108.4,3085,1,0,0,1198,1200,1193,0,3,1,57330,33382,26,27,17,43,45,296,72,66,89,3415,3007.7,3040,106.5,102.9,3009
41,98,95.0,105.0,98.0,88.0,100,105,0.79,4.13,108.5,3085,1,0,0,1198,1204,1193,1,3,0,57333,33385,26,27,17,44,45,296,71,66,89,3415,3006.9,3040,106.2,103.1,3009
42,86,98.0,103.0,98.0,95.0,100,106,0.84,4.0,108.8,3084,0,-2,0,1199,1204,1197,0,1,0,57336,33389,24,25,18,46,46,296,78,71,96,3368,3013.6,3042,107.1,104.4,4106
43,86,92.9,106.0,96.1,92.9,106,106,0.64,4.3,109.8,3083,-1,-2,0,1199,1204,1197,0,0,1,55121,31143,27,28,20,42,42,300,75,69,81,3491,3011.1,3042,108.6,103.6,4147
