,420X4,420X12,420X13,420X16,420X19,420X20,420X21,420X23,420X31,420X33,420X35,420X37,420X72,420X73,420X74,420X75,420X76,420X79,420X85,420X92,420X93,420X97,420X98,420X114,420X115,420X116,420X117,420X118,420X138,420X150,420X151,420X152,420X154,420X188,420X192,420X194,420X197,420X199,420X200,420X202,420X205,420X211,420X213,420X215,420X216,null_count,TOOL
283,19478.0,13.6,13.6,13.6,90.0,89.9,90.0,90.0,11350.0,11350.0,226.0,226.0,2.1,3.5,5.4,1.9,2.1,6.1,375.3,8.9,11.1,9.3,11.5,0.0,0.0,0.1,-0.1,0.0,15.9,-0.1,-0.1,-0.1,-0.1,115.2,39.1,46.6,14.46,14.51,13.36,14.58,1363.0,36.5,5.74,5.75,5.37,0,D
284,14113.0,14.0,14.1,14.1,90.0,90.0,90.1,90.0,5487.0,5487.0,226.0,226.0,3.1,4.9,7.2,3.1,3.1,7.0,370.2,9.2,10.7,9.5,11.1,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,117.8,40.8,48.1,14.74,14.74,13.64,14.74,1353.0,37.5,5.72,5.73,5.34,0,D
285,21481.0,14.0,14.1,14.1,90.0,89.9,90.0,90.0,9645.0,21481.0,226.0,226.0,3.2,4.3,6.6,2.9,3.2,6.6,373.2,8.5,10.1,8.8,10.5,0.0,0.0,0.1,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,114.0,37.5,43.3,14.77,14.79,13.48,14.79,987.0,39.2,5.65,5.65,5.27,0,D
286,19396.0,13.5,13.5,13.7,90.0,90.0,90.1,90.0,11268.0,11268.0,226.0,226.0,2.7,4.2,5.8,2.6,2.9,6.8,375.3,9.7,11.7,10.1,12.0,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,111.4,39.1,46.0,14.46,14.47,14.15,14.58,1211.0,37.8,5.74,5.74,5.54,0,D
287,21483.0,14.0,14.0,14.0,90.0,90.0,90.0,90.0,9647.0,21483.0,226.0,226.0,2.8,4.2,5.7,2.7,2.8,5.7,373.2,8.6,10.0,8.9,10.6,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.8,37.4,44.5,14.77,14.78,13.62,14.79,1280.0,36.4,5.65,5.67,5.21,0,D
288,14118.0,14.1,14.0,14.0,90.0,90.0,90.1,90.0,5492.0,5492.0,226.0,226.0,3.3,4.6,6.8,2.7,3.2,6.0,370.2,9.1,10.6,9.4,11.0,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.2,40.6,48.8,14.74,14.78,13.84,14.74,1602.0,35.5,5.71,5.72,5.32,0,D
289,14193.0,14.0,14.0,14.1,90.0,90.0,90.1,90.0,5567.0,5567.0,226.0,226.0,2.4,4.2,6.9,2.4,2.3,6.9,370.2,8.8,10.3,9.1,10.2,0.2,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,114.5,40.6,49.3,14.74,14.77,13.69,14.74,1651.0,35.1,5.7,5.71,5.27,0,D
290,19717.0,14.4,14.4,14.4,90.0,90.0,90.2,90.0,19717.0,19717.0,227.0,226.0,3.1,4.4,5.9,2.9,3.1,6.1,373.1,9.4,11.3,10.0,11.6,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,108.5,39.9,48.3,14.61,14.66,13.41,14.62,1529.0,36.8,5.73,5.73,5.26,0,D
291,19799.0,14.3,14.5,14.4,90.0,90.0,90.0,90.0,19799.0,19799.0,227.0,226.0,2.4,4.0,5.5,2.4,2.5,5.7,373.1,9.2,11.1,9.6,11.4,-0.1,-0.1,0.0,-0.1,-0.1,16.0,-0.1,0.0,0.0,0.0,108.5,39.8,47.7,14.61,14.61,13.93,14.62,1534.0,38.5,5.73,5.74,5.39,0,D
292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,D
293,19225.0,13.5,13.6,13.7,90.0,90.0,90.0,90.0,11097.0,11097.0,226.0,226.0,1.4,3.1,5.4,1.4,1.5,6.2,375.2,8.9,10.6,9.2,11.2,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,115.2,39.0,45.5,14.46,14.47,13.71,14.58,1055.0,38.8,5.74,5.75,5.49,0,D
294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,D
295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,D
296,13471.0,13.9,14.1,14.1,90.0,90.0,90.1,90.0,4845.0,4845.0,226.0,226.0,2.7,4.3,7.1,2.4,2.6,6.2,370.2,8.7,10.1,9.0,10.6,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.1,0.1,0.1,117.8,40.6,47.7,14.74,14.74,13.74,14.74,1309.0,37.7,5.72,5.73,5.37,0,D
297,18673.0,13.4,13.5,13.4,90.0,89.9,90.0,90.0,10545.0,10545.0,226.0,226.0,2.1,3.4,5.3,1.8,1.9,6.1,375.2,9.0,10.8,9.4,11.4,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,112.3,38.8,46.6,14.46,14.51,13.35,14.58,1402.0,37.7,5.78,5.78,5.42,0,D
298,19940.0,14.4,14.5,14.3,90.0,90.0,90.1,90.0,19940.0,19940.0,227.0,226.0,2.8,4.1,5.5,2.6,2.7,5.6,373.1,9.5,11.5,9.9,11.9,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,107.8,39.9,47.9,14.56,14.56,13.82,14.59,1582.0,38.4,5.74,5.75,5.38,0,D
299,19619.0,13.6,13.6,13.5,90.0,90.0,90.1,90.0,11491.0,11491.0,226.0,226.0,2.1,3.4,5.2,1.9,2.2,6.0,375.3,9.5,11.5,9.8,11.9,0.0,0.0,0.1,-0.1,0.0,15.9,-0.1,-0.1,-0.1,-0.1,110.7,38.8,46.0,14.4,14.47,13.94,14.53,1265.0,37.7,5.74,5.75,5.51,0,D
300,21614.0,14.2,14.0,14.1,90.0,90.0,90.1,90.0,9778.0,21614.0,226.0,226.0,2.8,4.1,5.9,2.8,3.0,5.7,373.1,8.8,10.3,9.1,10.9,0.0,0.0,0.0,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,109.5,37.4,44.5,14.58,14.63,13.46,14.63,1328.0,36.2,5.67,5.67,5.26,0,D
301,18716.0,13.5,13.5,13.5,90.0,90.0,90.0,90.0,10588.0,10588.0,226.0,226.0,1.7,3.1,4.9,1.7,1.8,5.6,375.3,9.2,11.1,9.6,11.5,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.7,38.6,46.2,14.46,14.5,13.35,14.58,1402.0,37.8,5.78,5.78,5.42,0,D
302,13522.0,14.0,14.1,14.0,90.0,89.9,90.0,90.0,4896.0,4896.0,226.0,226.0,1.9,4.0,7.2,1.8,1.9,7.2,370.1,8.4,9.7,8.7,10.0,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.1,0.1,0.1,117.8,40.5,47.4,14.74,14.74,13.72,14.74,1304.0,38.0,5.71,5.71,5.35,0,D
303,13522.0,14.0,14.1,14.0,90.0,89.9,90.0,90.0,4896.0,4896.0,226.0,226.0,1.9,4.0,7.2,1.8,1.9,7.2,370.1,8.4,9.7,8.7,10.0,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.1,0.1,0.1,117.8,40.5,47.4,14.74,14.74,13.72,14.74,1304.0,38.0,5.71,5.71,5.35,0,D
304,18720.0,13.4,13.5,13.6,90.0,90.0,90.0,90.0,10592.0,10592.0,226.0,226.0,1.4,3.0,4.9,1.4,1.4,5.8,375.2,9.0,11.0,9.4,11.3,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,112.0,38.7,46.0,14.46,14.46,13.46,14.58,1260.0,38.1,5.78,5.78,5.45,0,D
305,13524.0,14.0,14.0,13.9,90.0,90.0,90.2,90.0,4898.0,4898.0,226.0,226.0,2.1,3.9,6.9,2.0,1.9,6.4,370.2,8.6,9.9,8.9,10.3,0.1,0.1,0.2,0.0,0.1,15.9,0.1,0.1,0.1,0.1,114.5,40.4,48.4,14.74,14.74,13.98,14.74,1553.0,35.9,5.71,5.71,5.37,0,D
306,18721.0,13.6,13.5,13.5,90.0,89.9,90.0,90.0,10593.0,10593.0,226.0,226.0,1.5,2.9,4.9,1.4,1.5,5.7,375.2,9.1,11.0,9.5,11.5,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,111.4,38.6,46.1,14.46,14.51,13.47,14.58,1265.0,38.0,5.78,5.79,5.46,0,D
307,19084.0,14.4,14.5,14.4,89.9,90.0,90.1,89.9,19084.0,19084.0,226.0,226.0,2.3,3.9,5.5,2.3,2.3,5.6,373.1,9.0,10.8,9.5,11.6,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,109.0,40.0,47.7,14.56,14.61,14.25,14.62,1431.0,38.1,5.71,5.72,5.43,0,D
308,13525.0,14.1,14.0,14.0,90.1,90.0,90.1,90.1,4899.0,4899.0,226.0,226.0,2.1,4.0,6.7,2.1,2.1,6.0,370.2,8.6,9.9,9.0,10.3,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.1,0.1,0.1,113.9,40.4,48.2,14.74,14.77,13.93,14.74,1553.0,36.0,5.7,5.71,5.35,0,D
309,12892.0,13.7,13.9,14.0,90.0,90.0,90.1,90.0,761.0,761.0,226.0,226.0,3.0,4.3,6.6,2.8,2.8,6.6,373.2,8.2,9.7,8.8,10.2,0.0,0.0,0.0,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,111.4,39.8,48.4,14.61,14.61,14.01,14.66,1568.0,35.6,5.74,5.75,5.37,0,D
310,13386.0,14.1,14.1,14.1,90.0,89.9,90.0,89.9,4760.0,4760.0,226.0,226.0,2.3,4.2,7.6,2.3,2.5,7.4,370.2,8.6,9.8,8.9,10.1,0.1,0.1,0.2,0.0,0.2,15.9,0.1,0.1,0.1,0.1,117.8,40.6,47.5,14.74,14.74,13.84,14.74,1304.0,38.0,5.72,5.73,5.37,0,D
311,13244.0,14.0,13.9,13.8,89.9,89.9,90.0,89.9,1113.0,1113.0,226.0,226.0,3.1,4.2,6.3,2.6,2.8,6.2,373.1,8.2,9.8,8.8,10.4,-0.1,0.0,0.0,-0.1,-0.1,16.1,-0.1,-0.1,-0.1,-0.1,111.0,39.8,47.5,14.61,14.61,13.76,14.66,1460.0,35.8,5.72,5.73,5.34,0,D
312,19010.0,14.4,14.4,14.4,90.0,90.0,90.0,90.0,19010.0,19010.0,226.0,226.0,2.3,4.1,5.9,2.3,2.4,6.0,373.1,9.1,10.9,9.6,11.6,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,109.4,40.1,48.7,14.61,14.61,13.96,14.62,1578.0,37.4,5.72,5.72,5.34,0,D
313,14104.0,14.0,14.0,14.0,90.1,89.9,90.1,90.1,5478.0,5478.0,226.0,226.0,2.4,4.0,6.2,2.3,2.2,5.5,370.2,8.7,10.2,9.0,10.2,0.2,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.6,40.5,48.7,14.74,14.78,13.83,14.74,1602.0,35.5,5.71,5.71,5.32,0,D
314,18573.0,13.5,13.5,13.4,90.0,89.9,90.1,90.0,10445.0,10445.0,226.0,226.0,1.9,3.3,5.2,1.6,1.8,6.1,375.3,9.1,10.9,9.4,11.3,0.0,0.0,0.1,0.0,0.1,16.0,-0.1,-0.1,-0.1,-0.1,112.3,38.8,45.4,14.46,14.46,13.71,14.58,1153.0,38.7,5.78,5.78,5.52,0,D
315,19702.0,14.6,14.6,14.7,90.0,89.9,90.0,90.0,19702.0,19702.0,227.0,226.0,2.6,3.9,5.4,2.4,2.5,5.5,373.1,9.0,10.8,9.6,11.6,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,112.2,40.0,47.1,14.61,14.61,13.65,14.62,1226.0,39.9,5.74,5.75,5.38,0,D
316,21402.0,14.1,14.1,14.2,90.0,89.9,90.1,90.0,9566.0,21402.0,226.0,226.0,2.7,4.1,6.3,2.6,2.7,6.2,373.2,8.5,10.1,8.8,10.5,0.0,0.0,0.1,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,111.1,37.5,44.0,14.77,14.78,13.93,14.79,1211.0,37.5,5.67,5.67,5.33,0,D
317,13250.0,13.9,13.8,13.8,90.0,90.0,90.1,90.0,1119.0,1119.0,226.0,226.0,3.0,4.2,6.2,2.6,2.8,6.2,373.1,8.1,9.4,8.7,10.1,-0.1,0.0,0.0,-0.1,-0.1,16.1,-0.1,-0.1,-0.1,-0.1,111.0,39.8,47.6,14.61,14.61,13.22,14.66,1333.0,36.0,5.71,5.73,5.24,0,D
318,13387.0,13.9,14.0,14.0,90.2,90.0,90.2,90.2,4761.0,4761.0,226.0,226.0,2.4,4.2,6.8,2.4,2.2,6.6,370.2,8.7,10.1,9.0,10.5,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.1,0.1,0.1,114.8,40.5,48.0,14.74,14.74,14.09,14.74,1504.0,36.5,5.72,5.73,5.41,0,D
319,21273.0,13.8,14.1,14.0,90.0,90.0,90.0,90.0,9437.0,21273.0,226.0,225.0,2.5,4.0,6.3,2.5,2.4,6.3,373.2,8.5,10.1,8.8,10.5,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,111.1,37.5,43.8,14.78,14.78,13.98,14.79,1172.0,37.8,5.71,5.73,5.4,0,D
320,19011.0,14.3,14.4,14.4,90.0,90.0,90.2,90.0,19011.0,19011.0,226.0,226.0,2.3,4.0,5.6,2.3,2.4,5.7,373.1,9.2,11.1,9.7,11.5,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,109.0,40.1,49.2,14.61,14.61,13.7,14.62,1729.0,37.0,5.71,5.72,5.24,0,D
321,18574.0,13.4,13.5,13.4,90.1,89.9,90.3,90.1,10446.0,10446.0,226.0,226.0,1.8,3.3,4.9,1.8,1.9,5.6,375.3,9.2,11.2,9.6,11.5,0.0,0.0,0.1,-0.1,0.0,15.9,-0.1,-0.1,-0.1,-0.1,112.0,38.8,45.8,14.46,14.46,13.56,14.58,1265.0,38.3,5.78,5.78,5.48,0,D
322,13271.0,13.9,14.0,14.0,90.0,90.0,90.1,90.0,4645.0,4645.0,226.0,226.0,2.4,3.9,6.9,2.0,2.2,6.4,370.2,8.6,10.0,8.9,10.3,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.1,0.1,0.1,114.5,40.5,48.4,14.73,14.78,14.04,14.74,1553.0,35.9,5.69,5.71,5.36,0,D
323,21403.0,14.1,14.1,14.1,89.8,89.4,90.0,89.8,9567.0,21403.0,226.0,226.0,2.5,4.2,6.1,2.5,2.5,6.0,373.2,8.6,10.1,8.9,10.7,0.0,0.0,0.0,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.8,37.4,44.3,14.73,14.79,13.57,14.79,1280.0,36.9,5.67,5.67,5.22,0,D
324,13388.0,14.0,14.0,14.0,90.0,90.0,90.1,90.0,4762.0,4762.0,226.0,226.0,2.6,4.2,7.0,2.4,2.5,6.5,370.2,8.8,10.6,9.1,10.6,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,114.5,40.5,49.3,14.74,14.78,13.68,14.74,1651.0,35.1,5.71,5.73,5.27,0,D
325,19338.0,14.6,14.6,14.6,89.9,89.9,90.0,89.9,19338.0,19338.0,226.0,226.0,3.0,4.5,6.0,3.0,2.9,6.1,373.1,9.2,11.0,9.7,11.3,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,112.2,40.3,47.7,14.61,14.61,13.54,14.62,1236.0,40.1,5.73,5.75,5.36,0,D
326,19012.0,14.6,14.5,14.5,89.9,90.0,90.2,89.9,19012.0,19012.0,226.0,226.0,2.6,4.0,5.4,2.5,2.7,5.6,373.1,9.2,11.2,9.7,11.6,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,108.5,40.0,49.1,14.61,14.61,13.65,14.62,1724.0,37.0,5.71,5.72,5.18,0,D
327,19346.0,14.4,14.5,14.5,90.0,89.9,90.0,90.0,19346.0,19346.0,227.0,226.0,2.4,4.0,6.1,2.3,2.3,6.2,373.1,9.0,10.8,9.4,11.4,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,109.4,39.9,46.9,14.61,14.61,14.09,14.62,1284.0,39.2,5.73,5.73,5.47,0,D
328,18575.0,13.2,13.5,13.6,90.1,90.2,90.4,90.1,10447.0,10447.0,226.0,226.0,1.8,3.3,5.2,1.8,1.8,5.9,375.3,9.2,11.2,9.6,11.6,0.0,0.0,0.1,0.0,0.0,15.9,-0.1,-0.1,-0.1,-0.1,111.4,38.7,46.5,14.46,14.52,13.4,14.58,1358.0,37.7,5.78,5.78,5.44,0,D
329,21404.0,14.1,14.1,14.0,90.1,90.0,90.1,90.1,9568.0,21404.0,226.0,226.0,3.0,4.2,6.5,2.8,3.1,6.5,373.2,8.7,10.2,9.0,10.7,0.0,0.0,0.1,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,110.2,37.4,44.2,14.78,14.78,13.63,14.79,1231.0,36.7,5.65,5.66,5.26,0,D
330,13389.0,14.0,14.0,14.1,90.0,90.0,90.1,90.0,4763.0,4763.0,226.0,226.0,2.7,4.1,6.8,2.3,2.6,5.6,370.2,8.8,10.2,9.1,10.5,0.1,0.1,0.2,0.0,0.1,15.9,0.1,0.0,0.1,0.1,113.9,40.4,48.9,14.74,14.78,13.83,14.74,1602.0,35.3,5.7,5.73,5.32,0,D
331,13472.0,14.0,14.0,13.9,90.0,90.0,90.2,90.0,4846.0,4846.0,226.0,226.0,2.9,4.5,7.0,2.8,3.1,6.8,370.2,9.0,10.6,9.3,10.8,0.1,0.1,0.2,0.1,0.2,15.9,0.1,0.0,0.1,0.1,114.8,40.6,48.8,14.74,14.78,13.79,14.74,1602.0,35.7,5.72,5.73,5.32,0,D
332,19016.0,14.5,14.6,14.6,90.0,90.0,90.0,90.0,19016.0,19016.0,226.0,226.0,2.6,4.0,5.6,2.5,2.5,5.7,373.1,9.2,11.0,9.6,11.6,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,112.2,40.4,47.7,14.61,14.61,13.51,14.62,1284.0,38.5,5.71,5.72,5.29,0,D
333,18585.0,13.4,13.5,13.5,90.0,90.0,90.0,90.0,10457.0,10457.0,226.0,226.0,1.7,3.3,5.4,1.7,1.7,6.3,375.3,9.2,11.1,9.6,11.5,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.7,38.7,46.1,14.46,14.51,13.52,14.58,1309.0,37.9,5.78,5.78,5.46,0,D
334,19425.0,14.4,14.5,14.4,90.0,89.9,90.0,90.0,19425.0,19425.0,227.0,226.0,2.6,4.0,5.5,2.6,2.7,5.6,373.1,9.3,11.1,9.9,11.8,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,107.8,39.8,47.9,14.61,14.61,13.56,14.62,1480.0,37.3,5.71,5.73,5.31,0,C
335,18994.0,13.4,13.5,13.5,90.0,89.9,90.0,90.0,10866.0,10866.0,226.0,226.0,1.9,3.3,5.2,1.9,1.9,6.1,375.2,8.9,10.8,9.3,11.1,0.1,0.0,0.1,0.0,0.0,15.9,-0.1,-0.1,-0.1,-0.1,112.3,38.9,46.1,14.46,14.46,13.89,14.58,1265.0,37.7,5.74,5.75,5.49,0,C
336,19575.0,14.7,14.6,14.6,90.1,90.0,90.1,90.1,19575.0,19575.0,227.0,226.0,2.5,4.1,6.1,2.5,2.6,6.3,373.1,9.1,10.9,9.6,11.4,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,112.2,40.1,47.2,14.61,14.61,13.73,14.62,1177.0,39.9,5.73,5.73,5.39,0,C
337,19581.0,14.4,14.5,14.5,89.9,90.0,90.1,89.9,19581.0,19581.0,227.0,226.0,2.4,4.0,5.3,2.4,2.4,5.4,373.1,9.1,10.8,9.6,11.6,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,108.5,39.9,48.4,14.61,14.61,13.7,14.62,1626.0,38.0,5.72,5.73,5.32,0,C
338,19145.0,13.4,13.5,13.5,90.0,89.9,90.0,90.0,11017.0,11017.0,226.0,226.0,2.1,3.3,4.8,2.0,2.1,5.6,375.3,9.2,11.1,9.6,11.5,0.1,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.7,38.8,45.7,14.46,14.46,13.96,14.58,1260.0,37.8,5.74,5.75,5.51,0,D
339,14032.0,14.0,14.0,14.0,90.0,89.9,90.0,90.0,5406.0,5406.0,226.0,226.0,2.5,4.0,7.4,1.8,2.0,5.7,370.2,8.5,9.9,8.9,10.3,0.1,0.1,0.2,0.0,0.2,15.9,0.1,0.0,0.1,0.1,114.5,40.6,49.4,14.74,14.78,13.66,14.74,1661.0,35.1,5.71,5.71,5.23,0,D
340,19518.0,14.4,14.5,14.5,89.9,90.1,90.3,90.0,19518.0,19518.0,227.0,226.0,2.3,3.8,5.3,2.2,2.2,5.5,373.1,9.0,10.6,9.5,11.4,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,108.5,39.7,47.6,14.61,14.61,13.84,14.62,1534.0,38.5,5.74,5.75,5.38,0,D
341,13169.0,13.9,13.9,14.0,90.1,90.0,90.1,90.1,1038.0,1038.0,226.0,226.0,3.3,4.2,6.0,2.5,2.6,6.0,373.1,8.1,9.8,8.6,10.2,-0.1,0.0,0.0,-0.1,-0.1,16.1,-0.1,-0.1,-0.1,-0.1,111.7,39.9,47.8,14.61,14.61,14.16,14.66,1460.0,36.1,5.72,5.74,5.41,0,D
342,19179.0,14.4,14.5,14.5,90.0,90.0,90.1,90.0,19179.0,19179.0,226.0,226.0,3.5,4.6,5.9,3.1,3.5,6.1,373.1,9.2,11.3,9.7,11.4,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,-0.1,112.2,40.6,47.6,14.61,14.61,13.76,14.62,1275.0,39.1,5.71,5.72,5.36,0,D
343,19184.0,14.5,14.5,14.4,89.9,90.0,90.1,89.9,19184.0,19184.0,226.0,226.0,3.2,4.6,5.8,3.2,3.3,6.0,373.2,9.8,11.8,10.4,12.5,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,107.8,40.1,48.3,14.61,14.61,14.25,14.62,1534.0,37.7,5.71,5.72,5.41,0,D
344,19033.0,14.4,14.6,14.4,89.9,89.9,90.0,89.9,19033.0,19033.0,227.0,226.0,3.1,4.4,6.0,3.0,3.1,6.2,373.1,9.2,11.2,9.8,11.8,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,112.2,40.6,48.4,14.61,14.61,14.01,14.62,1397.0,38.7,5.72,5.73,5.37,0,D
345,18617.0,13.6,13.6,13.6,90.0,89.9,90.0,90.0,10489.0,10489.0,226.0,226.0,2.1,3.3,5.1,1.9,2.1,6.0,375.2,8.9,10.7,9.3,11.2,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,115.2,38.9,45.8,14.46,14.46,13.3,14.58,1265.0,37.4,5.78,5.78,5.41,0,D
346,18618.0,13.5,13.5,13.5,90.0,89.9,90.0,90.0,10490.0,10490.0,226.0,226.0,2.1,3.4,5.3,1.8,2.0,6.0,375.2,8.9,10.9,9.3,11.2,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,112.3,38.8,45.1,14.46,14.51,13.9,14.58,1074.0,38.9,5.78,5.78,5.58,0,D
347,18832.0,14.4,14.5,14.4,90.0,90.0,90.1,90.0,18832.0,18832.0,227.0,226.0,2.2,4.0,5.6,2.2,2.2,5.7,373.1,9.2,11.1,9.7,11.6,-0.1,-0.1,0.0,-0.1,-0.1,16.0,-0.1,0.0,0.0,0.0,109.0,40.0,47.3,14.61,14.61,14.31,14.62,1431.0,38.5,5.71,5.72,5.46,0,D
348,12873.0,13.8,13.8,13.7,90.0,90.0,90.0,90.0,742.0,742.0,226.0,226.0,3.5,4.6,6.3,3.2,3.8,6.3,373.2,8.4,9.9,9.0,10.6,0.0,0.0,0.0,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,111.0,39.9,47.6,14.61,14.61,13.44,14.66,1363.0,36.3,5.73,5.74,5.29,0,D
349,21229.0,13.9,14.1,13.7,90.0,90.0,90.0,90.0,9393.0,21229.0,226.0,226.0,2.4,3.9,5.7,2.4,2.6,5.6,373.1,8.5,9.9,8.8,10.4,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.2,37.5,44.7,14.77,14.79,13.32,14.79,1289.0,35.9,5.7,5.71,5.19,0,D
350,13564.0,14.0,14.1,13.9,90.0,90.0,90.0,90.0,4938.0,4938.0,226.0,226.0,2.7,4.2,6.3,2.4,2.7,5.7,370.2,9.0,10.4,9.3,10.5,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.2,40.4,49.1,14.74,14.78,13.8,14.74,1621.0,35.2,5.71,5.71,5.31,0,D
351,18796.0,13.3,13.5,13.4,90.0,90.0,90.0,90.0,10668.0,10668.0,226.0,226.0,2.0,3.2,4.8,1.8,2.0,5.5,375.3,9.2,11.1,9.6,11.7,0.0,0.0,0.1,-0.1,0.0,15.9,-0.1,-0.1,-0.1,-0.1,112.3,38.8,46.5,14.46,14.51,13.31,14.58,1411.0,37.7,5.78,5.78,5.41,0,D
352,12921.0,13.8,13.9,14.0,90.0,89.9,90.1,90.0,790.0,790.0,226.0,226.0,3.4,4.5,6.5,2.9,3.3,6.4,373.2,8.2,9.7,8.8,10.6,0.0,0.0,0.0,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,111.7,40.0,49.0,14.61,14.61,13.79,14.66,1617.0,35.2,5.73,5.74,5.29,0,D
353,21325.0,14.1,14.1,14.2,90.0,90.0,90.0,90.0,9489.0,21325.0,226.0,226.0,2.9,4.0,5.7,2.7,2.7,5.7,373.1,8.7,9.9,9.0,10.5,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.0,37.5,44.7,14.77,14.78,13.52,14.79,1280.0,36.2,5.68,5.71,5.26,0,D
354,13323.0,14.0,14.0,14.1,90.0,90.0,90.1,90.0,4697.0,4697.0,226.0,226.0,2.2,4.1,6.0,2.2,2.3,5.5,370.2,8.7,10.2,9.1,10.5,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.2,40.6,49.3,14.73,14.77,13.64,14.74,1651.0,35.0,5.69,5.71,5.2,0,D
355,13118.0,14.0,14.0,14.0,90.0,90.0,90.1,90.0,4492.0,4492.0,226.0,226.0,2.4,4.0,7.0,2.2,2.0,7.0,370.2,8.7,10.1,9.0,10.4,0.2,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.9,40.5,48.9,14.74,14.77,13.72,14.74,1651.0,35.4,5.71,5.71,5.29,0,D
