,220X2,220X3,220X4,220X6,220X9,220X13,220X19,220X21,220X26,220X31,220X55,220X107,220X108,220X112,220X118,220X122,220X143,220X163,220X165,220X167,220X184,220X185,220X193,220X218,220X224,220X277,220X293,220X294,220X305,220X315,220X316,220X333,220X336,220X339,220X343,220X344,220X347,220X348,220X350,220X354,220X356,220X365,220X368,220X375,220X377,220X379,220X382,220X383,220X386,220X387,220X388,220X390,220X407,220X412,220X422,220X424,220X441,220X446,220X457,220X462,220X463,220X471,220X485,220X486,220X523,220X524,220X528,220X533,220X535,220X539,null_count,TOOL
42,1.823546,1,-13.329469,2.918731,0.085785,1.656198,-0.3181,-0.6723,14.589,13.802,23.918864,23.61,0.0,10.255212,-0.636607,2.675021,-47.632139,0.376278,-0.632831,-0.556823,0.045555,0.038145,0.038214,0.094552,112.0,87.0,1787.0,1762.0,503.0,201.0,81.0,130.1,130.0,130.0,130.0,130.0,129.9,149.0,65.2,70.2,110.5,110.5,110.4,110.1,110.2,110.3,110.1,110.1,110.0,110.1,110.0,144.0,61.0,74.2,45.3,39.5,25.3,23.4,20.5,11.6,6.65,8.0,0.0,2.0,1758.264,1276.0,909.0,6.0,1.0,1.0,0,B
43,1.916915,1,-22.581775,2.117504,0.041486,0.843336,-0.3181,-0.6723,14.496,13.883,24.016113,23.61,0.0,18.925579,-2.020101,3.42497,-69.344311,0.36345,-0.632831,-0.646771,0.049059,0.038145,0.038214,0.105058,83.0,92.0,1787.0,1750.0,499.0,201.0,86.0,130.1,129.9,130.0,129.9,130.0,129.9,112.0,65.4,209.9,110.5,110.5,110.4,110.1,110.3,110.2,110.1,110.0,110.1,110.1,110.0,150.0,60.0,72.5,45.7,39.5,27.8,23.4,20.2,11.5,7.04,3.0,0.0,2.0,1058.809,1536.0,890.0,5.9,1.0,0.0,0,B
44,1.601708,17,-14.610615,2.735534,0.173496,1.423309,-0.3181,-0.6723,14.52,13.957,23.815511,23.61,0.0,10.87696,-0.99895,2.542811,-177.374023,0.376278,0.538761,0.479724,0.049059,0.041613,0.041688,0.105058,83.0,114.0,1787.0,1760.0,497.0,201.0,107.0,130.2,130.0,130.0,130.0,130.0,130.0,91.0,74.1,68.0,110.5,110.5,110.3,110.1,110.3,110.2,110.2,110.1,110.1,110.1,110.1,193.0,61.0,74.6,45.5,40.1,25.3,23.7,20.1,11.5,7.76,8.0,0.0,1.0,1610.206,2662.0,904.0,6.0,1.0,2.0,0,B
45,1.604862,26,-16.007185,2.549546,0.193051,1.229705,-0.3181,-0.6723,14.461,13.729,24.007975,23.62,0.0,12.614504,-1.296879,2.588602,-216.91012,0.354898,-0.658486,-0.599655,0.049059,0.038145,0.041688,0.106294,136.0,91.0,1802.0,1753.0,503.0,201.0,86.0,130.1,129.8,129.8,129.9,129.9,129.7,188.0,159.7,66.2,110.5,110.6,110.4,110.2,110.2,110.2,110.2,110.2,110.0,110.2,110.1,149.0,60.0,149.3,45.1,39.2,25.0,23.5,20.5,11.6,6.75,4.0,0.0,1.0,1257.077,1511.0,909.0,6.0,1.0,0.0,0,B
46,1.671785,1,-18.751193,2.2042,0.138808,0.863269,-0.3181,-0.6723,14.723,13.27,24.019368,23.66,0.0,15.558795,-1.671331,2.992492,-66.103591,0.346347,-0.611451,-0.672471,0.049059,0.038145,0.041688,0.094552,14.0,135.0,1788.0,1762.0,497.0,201.0,127.0,130.1,130.0,130.0,129.9,129.9,129.9,91.0,74.1,65.8,110.5,110.6,110.3,110.2,110.1,110.1,110.2,110.0,110.0,110.1,110.0,19.0,60.0,76.2,45.4,40.5,25.3,23.7,20.4,11.6,10.39,13.0,1.0,1.0,1418.997,0.0,910.0,6.0,0.0,0.0,0,B
47,1.677693,2,-14.41293,2.776068,0.208738,1.435137,-0.3181,-0.6723,14.489,14.564,24.005534,23.65,0.0,11.092245,-0.980591,2.664039,-254.609693,0.350622,-0.607175,-0.672471,0.052563,0.041613,0.048636,0.072305,9.0,135.0,1788.0,1762.0,501.0,200.8,128.0,130.2,130.0,129.9,130.0,130.0,129.9,92.0,76.8,67.3,110.4,110.6,110.3,110.2,110.2,110.2,110.1,110.1,110.0,110.1,110.1,19.0,61.0,64.8,45.0,40.1,28.1,23.7,20.3,11.6,10.39,8.0,1.0,2.0,1081.656,0.0,904.0,5.9,0.0,0.0,0,B
48,1.741457,3,-15.654077,2.121424,0.186742,0.780493,-0.3181,-0.6723,14.614,12.99,24.014486,23.65,0.0,12.421788,-1.381011,2.544146,-115.903374,0.350622,-0.611451,-0.676754,0.049059,0.038145,0.045162,0.090227,0.0,135.0,1787.0,1760.0,498.0,201.1,128.0,130.2,130.0,130.0,129.9,129.9,130.0,119.0,74.0,66.4,110.4,110.5,110.2,110.2,110.1,110.1,110.2,110.1,110.1,110.1,110.1,19.0,61.0,118.8,45.5,40.5,27.8,23.7,20.0,11.5,10.39,7.0,1.0,1.0,1325.873,0.0,909.0,5.9,0.0,0.0,0,B
49,1.670714,1,-14.786153,2.723564,0.154679,1.480029,-0.3181,-0.6723,14.501,14.313,24.013672,23.61,0.0,11.73839,-1.074598,2.543671,-86.502067,0.380554,-0.620003,-0.655338,0.049059,0.038145,0.038214,0.118654,43.0,93.0,1788.0,1762.0,498.0,201.0,87.0,130.3,130.0,130.1,129.9,129.9,129.8,91.0,62.2,144.8,110.4,110.5,110.3,110.2,110.0,110.1,110.2,110.1,110.0,110.2,110.1,151.0,60.0,58.0,45.6,38.8,28.4,23.2,20.0,11.5,6.82,2.0,0.0,1.0,1500.858,1614.0,910.0,6.0,1.0,0.0,0,B
50,1.796696,1,-15.242051,2.132368,0.140538,0.858966,-0.3181,-0.6723,14.63,13.133,24.006755,23.67,0.0,12.387995,-1.296239,2.426954,-131.428449,0.372002,-0.620003,-0.745286,0.052563,0.038145,0.045162,0.09517,39.0,95.0,1788.0,1762.0,502.0,201.0,89.0,130.3,130.0,130.1,129.8,129.9,129.8,112.0,62.2,65.5,110.4,110.5,110.3,110.1,110.3,110.2,110.2,110.0,110.1,110.1,110.0,153.0,61.0,74.7,45.5,39.6,25.0,23.5,20.2,8.0,6.95,12.0,0.0,2.0,1802.449,1692.0,912.0,6.0,1.0,0.0,0,B
51,1.801364,26,-15.898733,2.512109,0.14868,1.206812,-0.3181,-0.6723,14.527,14.067,24.008789,23.71,0.0,12.395434,-1.110223,2.653343,-222.67939,0.389105,-0.624279,-0.595372,0.049059,0.038145,0.045162,0.076013,63.0,93.0,1787.0,1763.0,505.0,201.0,87.0,130.1,129.8,129.9,129.9,129.9,129.7,91.0,163.1,66.3,110.5,110.5,110.3,110.2,110.4,110.3,110.2,110.1,110.1,110.2,110.0,151.0,61.0,76.6,45.6,39.2,25.0,23.2,20.1,11.6,6.89,9.0,0.0,2.0,1405.392,1589.0,905.0,6.0,1.0,0.0,0,B
52,1.594273,26,-17.23873,2.643755,0.10405,1.384702,-0.3181,-0.6723,14.588,12.987,24.012044,23.61,0.0,13.517481,-1.304081,2.979884,-203.687805,0.380554,-0.620003,-0.749569,0.049059,0.038145,0.038214,0.090845,48.0,94.0,1788.0,1762.0,504.0,201.0,88.0,130.1,129.8,129.8,129.9,129.8,129.8,91.0,162.6,66.3,110.5,110.6,110.4,110.2,110.2,110.2,110.2,110.1,110.1,110.1,110.1,153.0,60.0,268.1,45.6,39.6,27.5,23.2,20.2,11.6,7.04,5.0,0.0,2.0,1584.61,1667.0,900.0,6.0,1.0,0.0,0,B
53,1.45435,18,-17.059781,2.883489,0.191025,1.558859,-0.3181,-0.6723,14.509,13.144,24.014079,23.61,0.0,13.726873,-1.116527,3.031901,-78.877203,-0.444692,-0.568692,-0.68532,0.049059,0.038145,0.048636,0.075395,43.0,116.0,1800.0,1762.0,500.0,201.1,110.0,130.2,130.0,130.0,130.0,130.0,129.9,196.0,63.4,65.5,110.5,110.6,110.4,110.2,110.1,110.3,110.1,110.0,110.1,110.1,110.0,196.0,61.0,75.2,45.1,40.4,25.0,23.7,20.4,11.6,7.43,10.0,0.0,1.0,1081.942,2805.0,910.0,5.9,1.0,1.0,0,B
54,1.83228,1,-14.980761,2.446533,0.131545,1.087429,-0.3181,-0.6723,14.442,13.245,24.013265,23.61,0.0,11.505081,-1.200046,2.433254,-152.43459,0.372002,-0.645658,-0.676754,0.045555,0.038145,0.041688,0.084665,156.0,126.0,1787.0,1762.0,499.0,201.0,119.0,130.2,130.0,130.0,129.9,130.0,130.0,91.0,91.2,66.4,110.4,110.6,110.3,110.1,110.2,110.2,110.2,110.1,110.1,110.1,110.0,5.0,61.0,74.7,45.8,39.6,27.5,23.4,20.3,11.5,10.35,5.0,1.0,1.0,1326.136,0.0,910.0,6.0,0.0,0.0,0,B
55,1.669981,26,-15.913036,2.74164,0.182727,1.355752,-0.3181,-0.6723,14.47,13.606,23.927409,23.61,0.0,12.089993,-1.159032,2.713073,-19.543763,0.397657,-0.607175,-0.608222,0.052563,0.041613,0.048636,0.124216,185.0,126.0,1787.0,1760.0,500.0,201.0,119.0,130.2,130.0,130.0,129.9,130.0,129.9,112.0,76.0,65.3,110.4,110.5,110.3,110.3,110.1,110.2,110.2,110.1,110.0,110.1,110.0,5.0,61.0,75.4,45.6,39.8,25.6,23.4,20.5,11.5,10.35,6.0,1.0,2.0,1610.266,0.0,906.0,6.0,0.0,1.0,0,B
56,1.652813,1,-20.659391,2.487374,0.039009,1.13332,-0.3181,-0.6723,14.531,12.948,24.016927,23.71,0.0,17.239396,-1.790633,3.297341,-213.773636,-0.393381,0.555865,0.676754,0.049059,0.041613,0.048636,0.066125,63.0,111.0,1788.0,1748.0,504.0,201.0,105.0,130.4,130.1,130.1,129.9,130.1,130.0,90.0,74.2,66.8,110.5,110.6,110.3,110.2,110.1,110.2,110.1,110.0,110.1,110.2,109.9,183.0,60.0,62.1,45.3,39.9,27.5,23.7,20.4,11.6,7.49,4.0,0.0,1.0,1326.769,2531.0,899.0,5.9,1.0,0.0,0,B
57,1.855231,2,-15.58176,2.204081,0.040216,0.850027,-0.3181,-0.6723,14.521,12.971,24.042969,23.63,0.0,12.517117,-1.306726,2.511383,-69.468548,-0.401933,0.555865,0.663904,0.049059,0.038145,0.048636,0.085901,43.0,113.0,1802.0,1758.0,499.0,200.9,107.0,130.2,130.0,130.0,129.9,130.0,129.9,111.0,76.9,65.4,110.4,110.6,110.3,110.2,110.1,110.3,110.2,110.0,110.0,110.1,110.0,192.0,60.0,77.0,45.3,40.4,29.0,23.7,20.4,11.4,7.85,15.0,0.0,2.0,1177.992,2639.0,910.0,6.0,1.0,0.0,0,B
58,1.72969,3,-20.407737,2.485929,0.081112,1.131876,-0.3181,-0.6723,14.508,13.364,24.025472,23.7,0.0,16.645187,-1.795454,3.222041,-219.654301,-0.401933,0.560141,0.663904,0.049059,0.041613,0.05211,0.112474,43.0,114.0,1787.0,1763.0,492.0,201.0,107.0,130.4,130.1,130.0,130.1,130.0,130.0,91.0,73.9,66.5,110.5,110.5,110.4,110.2,110.1,110.1,110.2,110.1,110.1,110.2,110.1,193.0,60.0,121.1,45.1,40.1,26.8,23.9,20.4,11.5,7.75,10.0,0.0,2.0,1176.199,2664.0,895.0,6.0,1.0,0.0,0,B
59,1.749246,1,-15.84191,2.127313,0.273676,0.766107,-0.3181,-0.6723,14.509,13.117,24.011637,23.61,0.0,12.767532,-1.239534,2.671494,-257.974898,-0.367726,-0.530209,-0.501141,0.049059,0.034677,0.048636,0.073541,185.0,141.0,1787.0,1762.0,505.0,201.0,134.0,130.1,130.0,129.9,129.9,130.0,130.0,112.0,76.7,68.9,110.4,110.4,110.4,110.3,110.1,110.1,110.3,110.0,110.1,110.1,110.0,26.0,61.0,121.3,45.3,39.8,25.9,23.4,20.4,11.5,10.4,5.0,1.0,2.0,1115.403,0.0,906.0,6.0,0.0,0.0,0,B
60,1.718771,2,-16.537081,2.265415,0.296542,0.893732,-0.3181,-0.6723,14.585,13.552,24.014079,23.61,0.0,13.11696,-1.400632,2.549844,-108.658246,-0.372002,-0.534485,-0.501141,0.049059,0.038145,0.048636,0.084665,273.0,141.0,1789.0,1760.0,504.0,201.0,134.0,130.3,130.0,130.1,130.0,130.1,129.9,111.0,74.2,66.5,110.4,110.5,110.3,110.1,110.2,110.1,110.1,110.0,110.1,110.1,110.0,26.0,61.0,74.3,45.3,39.3,25.3,23.5,20.4,11.6,10.4,12.0,1.0,2.0,1124.539,0.0,904.0,6.0,0.0,0.0,0,B
61,1.595032,3,-18.787659,2.079424,0.320369,0.707742,-0.3181,-0.6723,14.701,13.039,24.01652,23.61,0.0,15.433957,-1.789144,2.914059,-237.053528,-0.380554,-0.534485,-0.505424,0.049059,0.038145,0.05211,0.084665,170.0,141.0,1787.0,1747.0,501.0,201.1,133.0,130.2,129.9,130.0,130.0,130.0,129.9,190.0,74.1,55.0,110.4,110.5,110.3,110.3,110.2,110.2,110.1,110.0,110.0,110.1,110.0,26.0,61.0,74.5,45.5,39.5,27.8,23.6,20.2,17.5,10.4,11.0,1.0,1.0,1260.521,0.0,910.0,6.0,0.0,0.0,0,B
62,1.952732,11,-13.766824,2.165812,0.135165,0.875474,-0.3181,-0.6723,14.579,14.032,23.88387,23.71,0.0,10.828518,-1.067017,2.232867,-208.370409,-0.376278,-0.517382,-0.496857,0.045555,0.034677,0.045162,0.081575,87.0,107.0,1802.0,1762.0,500.0,201.0,101.0,130.3,130.1,130.1,129.9,130.0,130.0,111.0,73.9,67.2,110.4,110.5,110.4,110.1,110.3,110.2,110.1,110.0,110.0,110.1,110.0,178.0,60.0,82.4,44.8,40.0,28.4,23.7,20.4,11.5,7.27,3.0,0.0,2.0,1520.334,2303.0,910.0,6.0,1.0,0.0,0,B
63,1.846331,1,-12.750242,2.439473,0.106212,1.168846,-0.3181,-0.6723,14.486,13.244,23.951823,23.61,0.0,9.629275,-0.807216,2.335444,-92.885443,0.342071,-0.607175,-0.706737,0.049059,0.038145,0.045162,0.057473,43.0,99.0,1788.0,1762.0,503.0,201.0,93.0,130.3,129.9,130.0,129.8,130.0,129.8,112.0,75.9,66.3,110.5,110.6,110.3,110.3,110.1,110.1,110.2,110.2,110.1,110.1,110.0,158.0,60.0,75.0,45.1,38.8,25.3,23.2,20.2,11.6,7.1,7.0,0.0,2.0,1737.623,1900.0,900.0,6.0,1.0,0.0,0,B
64,1.768663,2,-19.241123,2.500512,0.093064,1.229884,-0.3181,-0.6723,14.519,13.274,23.964437,23.64,0.0,15.606936,-1.53761,3.16283,-207.29213,0.342071,-0.611451,-0.702453,0.049059,0.038145,0.045162,0.066743,63.0,99.0,1789.0,1763.0,502.0,201.0,93.0,130.1,129.8,129.9,129.9,129.9,129.7,90.0,58.5,66.8,110.5,110.5,110.4,110.2,110.1,110.1,110.2,110.1,110.1,110.1,110.1,158.0,60.0,74.9,45.2,39.5,25.3,23.2,20.5,11.6,7.1,6.0,0.0,1.0,1089.517,1899.0,910.0,6.0,1.0,0.0,0,B
65,1.829905,3,-10.360147,2.488176,0.045119,1.217549,-0.3181,-0.6723,14.438,13.462,23.973796,23.66,0.0,7.635012,-0.515218,1.980446,-32.427832,0.350622,-0.611451,-0.702453,0.049059,0.038145,0.045162,0.058709,43.0,99.0,1793.0,1762.0,503.0,200.8,93.0,130.2,129.9,129.9,129.9,130.0,129.9,110.0,48.1,63.6,110.4,110.5,110.4,110.2,110.4,110.3,110.1,110.1,110.0,110.1,110.1,158.0,60.0,74.2,45.1,39.5,25.0,23.2,20.4,11.5,7.11,5.0,0.0,2.0,1419.406,1898.0,904.0,6.0,1.0,0.0,0,B
66,1.830357,2,-15.927272,2.120009,0.191847,0.845841,-0.3181,-0.6723,14.602,12.628,24.011637,23.61,0.0,12.827896,-1.301101,2.576266,-231.950934,0.367726,-0.637107,-0.651054,0.045555,0.038145,0.038214,0.066743,83.0,92.0,1787.0,1762.0,499.0,201.0,86.0,130.1,129.8,129.9,129.9,129.8,129.8,90.0,107.6,67.0,110.5,110.5,110.3,110.2,110.3,110.2,110.1,110.0,110.1,110.2,110.0,150.0,60.0,62.8,45.3,39.4,28.7,23.2,20.2,11.5,7.03,15.0,0.0,1.0,1307.933,1535.0,894.0,5.9,1.0,0.0,0,B
67,1.571026,1,-13.718598,2.630005,0.206611,1.396724,-0.3181,-0.6723,14.503,14.486,23.882243,23.67,0.0,10.754335,-1.087194,2.249988,-48.625748,0.346347,-0.590072,-0.518274,0.045555,0.038145,0.048636,0.082811,63.0,97.0,1787.0,1758.0,501.0,201.0,91.0,130.3,130.0,130.0,129.9,129.9,129.8,91.0,62.1,65.4,110.4,110.6,110.4,110.3,110.2,110.2,110.2,110.1,110.1,110.2,110.0,155.0,60.0,81.4,45.1,39.6,28.7,22.9,20.4,12.1,7.07,7.0,0.0,1.0,1044.696,1796.0,907.0,5.9,1.0,0.0,0,B
68,1.665618,13,-19.60654,2.466915,0.133883,1.161621,-0.3181,-0.6723,14.495,14.292,23.812256,23.64,0.0,16.108711,-1.771051,3.095467,-116.013949,0.393381,-0.590072,-0.505424,0.052563,0.034677,0.045162,0.093316,39.0,97.0,1787.0,1757.0,503.0,201.0,91.0,130.3,130.0,130.0,129.9,129.9,129.8,112.0,73.0,68.4,110.3,110.5,110.3,110.3,110.2,110.2,110.1,110.0,110.0,110.1,110.1,155.0,61.0,74.9,45.3,39.2,28.7,23.2,20.1,11.6,7.13,1.0,0.0,2.0,1421.471,1784.0,904.0,5.9,1.0,0.0,0,B
69,1.44779,14,-21.690471,2.975062,0.105507,1.669768,-0.3181,-0.6723,14.623,13.22,23.815511,23.7,0.0,17.524159,-1.815641,3.487222,-246.207651,0.389105,-0.590072,-0.509707,0.045555,0.038145,0.041688,0.11062,43.0,97.0,1787.0,1755.0,502.0,201.0,91.0,130.1,129.9,129.8,129.9,129.9,129.8,91.0,75.9,66.8,110.4,110.5,110.4,110.2,110.3,110.2,110.2,110.2,110.0,110.1,110.1,155.0,60.0,75.3,45.7,39.4,27.1,23.2,20.5,11.6,7.13,16.0,0.0,1.0,1338.188,1783.0,910.0,6.0,1.0,0.0,0,B
70,1.57653,26,-20.283917,2.755676,0.119907,1.48008,-0.3181,-0.6723,14.677,13.266,23.548584,23.71,0.0,16.325127,-1.692041,3.274296,-250.098929,0.423312,-0.555865,-0.488291,0.052563,0.041613,0.045162,0.097642,87.0,96.0,1787.0,1762.0,502.0,201.0,90.0,130.1,129.8,129.9,129.9,129.8,129.8,112.0,236.7,242.7,110.4,110.5,110.3,110.2,110.3,110.3,110.2,110.1,110.1,110.1,110.1,155.0,60.0,199.6,45.2,39.3,25.6,23.2,20.4,11.6,6.81,2.0,0.0,1.0,1420.151,1771.0,904.0,5.9,1.0,0.0,0,B
71,1.929308,1,-19.625685,2.246536,0.227799,0.962576,-0.3181,-0.6723,14.615,14.44,24.103597,23.61,0.0,16.434698,-1.593472,3.188099,-59.549421,0.376278,-0.551589,-0.599655,0.049059,0.038145,0.041688,0.093934,19.0,135.0,1789.0,1762.0,497.0,201.0,127.0,130.4,130.1,130.0,129.9,130.0,130.0,91.0,74.0,65.9,110.5,110.5,110.3,110.3,110.1,110.2,110.2,110.0,110.1,110.2,110.0,19.0,60.0,75.9,45.1,40.2,27.5,23.7,20.5,11.5,10.39,15.0,1.0,1.0,1761.512,0.0,891.0,6.0,0.0,0.0,0,B
72,1.522306,11,-18.820849,2.152086,0.137723,0.862612,-0.3181,-0.6723,14.487,13.579,23.788656,23.61,0.0,16.080839,-1.705248,3.059197,-204.796184,-0.367726,-0.598624,-0.53969,0.049059,0.038145,0.041688,0.084665,185.0,62.0,1787.0,1749.0,500.0,201.1,57.0,130.2,129.8,129.9,129.8,129.8,129.8,110.0,73.9,69.5,110.4,110.5,110.3,110.2,110.1,110.2,110.3,110.0,110.1,110.1,110.0,114.0,61.0,82.3,45.3,40.3,25.3,23.7,20.4,11.5,9.58,4.0,0.0,1.0,1248.103,28.0,904.0,6.0,1.0,0.0,0,B
73,1.810985,1,-19.289369,2.191326,0.219625,0.945674,-0.3181,-0.6723,14.466,13.305,24.01123,23.61,0.0,15.901912,-1.835105,2.891946,-36.753837,0.372002,-0.649934,-0.719586,0.045555,0.041613,0.03474,0.105058,83.0,88.0,1778.0,1755.0,502.0,201.0,82.0,130.2,129.9,130.0,129.9,130.0,129.9,91.0,65.3,65.3,110.6,110.5,110.3,110.2,110.2,110.3,110.2,110.1,110.1,110.1,110.1,145.0,61.0,74.2,45.2,39.5,25.6,23.4,20.5,11.6,6.88,9.0,0.0,2.0,1471.05,1328.0,910.0,6.0,1.0,0.0,0,B
74,1.921534,26,-15.823634,2.409499,0.191849,1.096734,-0.3181,-0.6723,14.463,13.548,24.014893,23.61,0.0,12.379879,-1.141057,2.743875,-191.225726,0.406209,-0.649934,-0.689604,0.049059,0.038145,0.041688,0.074159,43.0,87.0,1787.0,1762.0,500.0,201.0,82.0,130.1,129.8,130.0,129.8,129.8,129.8,112.0,158.7,176.6,110.5,110.6,110.3,110.2,110.1,110.2,110.2,110.0,110.0,110.1,110.1,144.0,60.0,90.4,45.3,38.9,28.1,23.4,20.5,11.5,6.98,2.0,0.0,2.0,1640.156,1303.0,904.0,6.0,1.0,0.0,0,B
75,1.845241,4,-17.902193,2.493784,0.087806,1.223156,-0.3181,-0.6723,14.528,14.289,24.013672,23.61,0.0,14.363082,-1.357786,2.97923,-195.995455,0.350622,-0.607175,-0.702453,0.052563,0.038145,0.045162,0.067979,63.0,99.0,1787.0,1763.0,502.0,201.0,93.0,130.2,130.0,130.1,129.9,129.8,129.8,91.0,55.5,57.1,110.4,110.5,110.4,110.3,110.2,110.2,110.2,110.0,110.0,110.2,110.1,158.0,60.0,75.7,45.6,39.6,25.0,23.0,20.5,11.6,7.12,4.0,0.0,1.0,1715.941,1897.0,903.0,6.0,1.0,0.0,0,B
76,1.722484,12,-17.444231,2.585842,0.132696,1.298179,-0.3181,-0.6723,14.5,13.451,23.985189,23.61,0.0,13.809234,-1.316704,2.933653,-164.744131,0.359174,-0.611451,-0.702453,0.049059,0.038145,0.05211,0.071069,43.0,99.0,1788.0,1762.0,503.0,200.9,93.0,130.3,129.9,129.9,129.9,130.0,129.9,91.0,76.0,67.8,110.5,110.5,110.4,110.1,110.1,110.2,110.1,110.1,110.1,110.1,110.1,157.0,60.0,74.8,45.4,39.3,25.3,23.2,20.4,11.6,7.1,6.0,0.0,1.0,1690.68,1889.0,913.0,6.0,1.0,0.0,0,B
77,1.812094,14,-19.605434,2.520624,0.083425,1.232962,-0.3181,-0.6723,14.538,12.63,23.958333,23.61,0.0,15.813462,-1.593042,3.151273,-189.12844,0.354898,-0.611451,-0.702453,0.049059,0.041613,0.041688,0.1168,58.0,99.0,1787.0,1762.0,504.0,201.0,93.0,130.1,129.8,129.9,129.8,129.8,129.8,90.0,76.2,66.9,110.5,110.5,110.3,110.2,110.0,110.1,110.2,110.1,110.1,110.1,110.1,157.0,60.0,75.0,45.5,39.4,26.5,22.9,20.1,11.6,7.02,4.0,0.0,1.0,1340.938,1887.0,903.0,6.0,1.0,0.0,0,B
78,1.749782,24,-21.69727,2.7582430000000002,0.093567,1.475376,-0.3181,-0.6723,14.616,13.134,24.020182,23.62,0.0,17.63296,-1.632512,3.648725,-176.596404,0.384829,-0.624279,-0.693887,0.049059,0.041613,0.045162,0.088373,63.0,98.0,1788.0,1762.0,506.0,200.9,92.0,130.1,130.0,130.0,129.9,129.9,129.9,90.0,76.0,76.0,110.5,110.5,110.4,110.2,110.2,110.1,110.1,110.1,110.0,110.1,110.1,157.0,60.0,56.2,45.6,39.0,25.0,23.2,20.4,11.5,6.84,5.0,0.0,1.0,1151.173,1877.0,909.0,5.9,1.0,0.0,0,B
79,1.737631,26,-21.379467,2.614004,0.168973,1.331137,-0.3181,-0.6723,14.548,14.127,23.941243,23.61,0.0,17.401786,-1.711795,3.523759,-180.118349,0.376278,-0.628555,-0.702453,0.045555,0.038145,0.045162,0.099496,43.0,98.0,1788.0,1763.0,502.0,200.9,92.0,130.1,129.8,129.9,129.9,129.8,129.8,91.0,162.6,65.1,110.4,110.6,110.4,110.3,110.2,110.2,110.2,110.1,110.1,110.1,110.0,157.0,60.0,229.5,45.5,39.0,25.3,23.4,20.4,11.5,6.85,3.0,0.0,1.0,1420.775,1875.0,910.0,6.0,1.0,0.0,0,B
80,1.957239,26,4.736014,2.099764,0.047063,1.345354,-0.012,-0.177,14.722,13.206,23.728434,23.61,0.0,3.269346,1.245656,-0.039602,-92.408627,0.585796,-0.590072,-0.518274,0.049059,0.038145,0.041688,0.09826,43.0,3743.0,1789.0,1763.0,501.0,201.0,376.0,130.3,130.0,130.1,129.9,130.1,130.1,112.0,3000.0,3000.0,110.4,110.6,110.2,110.3,110.1,110.2,110.2,110.0,110.1,110.2,110.1,208.0,61.0,3000.0,46.1,41.1,25.3,24.0,20.2,8.0,7.77,2.0,0.0,1.0,1389.513,2977.0,893.0,6.0,1.0,0.0,0,B
81,1.817855,1,-13.600385,1.535782,0.219914,0.261661,-0.3181,-0.6723,14.537,13.602,23.990479,23.61,0.0,11.294433,-0.598821,2.880263,-137.850891,0.320691,-0.632831,-0.629638,0.045555,0.038145,0.045162,0.139048,87.0,139.0,1788.0,1748.0,506.0,201.0,132.0,130.1,130.0,130.0,129.9,130.0,130.0,112.0,74.0,59.7,110.6,110.6,110.3,110.2,110.2,110.3,110.2,110.1,110.1,110.1,110.0,24.0,61.0,62.4,45.5,40.0,28.4,23.4,20.4,11.6,10.39,5.0,1.0,2.0,1298.032,0.0,906.0,6.0,0.0,0.0,0,B
82,1.771644,2,-17.875765,2.155637,0.229022,0.881516,-0.3181,-0.6723,14.521,13.981,24.014079,23.61,0.0,14.782757,-1.565123,2.985497,-258.504274,0.320691,-0.632831,-0.629638,0.049059,0.038145,0.05211,0.069215,83.0,129.0,1787.0,1762.0,503.0,201.0,122.0,130.3,130.0,130.1,129.9,130.0,130.0,115.0,160.2,57.0,110.4,110.6,110.2,110.2,110.1,110.2,110.2,110.0,110.1,110.1,110.1,9.0,60.0,168.2,45.1,39.8,26.8,23.7,20.2,12.2,10.37,4.0,1.0,2.0,1494.728,0.0,907.0,6.0,0.0,1.0,0,B
83,1.745963,3,-13.580487,1.710379,0.152035,0.436258,-0.3181,-0.6723,14.393,14.146,24.018148,23.61,0.0,11.171099,-0.798279,2.630138,-91.702692,0.316415,-0.637107,-0.642488,0.045555,0.038145,0.048636,0.093934,185.0,130.0,1787.0,1747.0,503.0,201.0,123.0,130.1,129.9,130.1,129.9,130.0,129.9,112.0,114.7,65.6,110.5,110.5,110.2,110.2,110.1,110.2,110.2,110.1,110.1,110.2,110.0,10.0,60.0,74.4,44.8,39.9,26.2,23.5,20.5,16.5,10.39,8.0,1.0,2.0,1496.353,0.0,909.0,6.0,0.0,2.0,0,B
84,1.602617,1,-19.379169,2.197505,0.07891,0.897708,-0.3181,-0.6723,14.571,13.732,23.955892,23.66,0.0,15.969984,-1.805586,2.978646,-10.617427,0.342071,-0.645658,-0.55254,0.049059,0.038145,0.048636,0.088991,117.0,91.0,1795.0,1756.0,498.0,201.0,86.0,130.2,130.0,130.0,130.0,130.0,129.9,90.0,65.0,65.1,110.5,110.5,110.3,110.3,110.2,110.1,110.1,110.1,110.1,110.1,110.1,149.0,60.0,76.4,45.5,38.8,25.0,23.2,20.5,11.6,6.75,3.0,0.0,1.0,1780.183,1510.0,900.0,6.0,1.0,0.0,0,B
