,311X1,311X7,311X8,311X9,311X10,311X12,311X20,311X21,311X50,311X55,311X63,311X66,311X69,311X76,311X95,311X96,311X97,311X115,311X183,311X184,311X185,311X195,311X199,311X217,311X218,311X219,311X222,311X224,311X225,null_count,TOOL
88,54,1284,1287.0,82,82.0,12.0,23.0,8,10,27434,3847,0,379,45,119,119,119,0.27,119,119.0,119,1e-10,1e-10,111.2,114.9,106.0,50.5,456,479,0,E0
89,40,1299,4.0,82,45.0,10.0,26.0,8,10,70688,4934,647,2,48,120,120,119,0.3,120,120.0,120,1.9e-06,5.6e-07,105.0,110.1,97.7,51.0,487,523,0,E0
90,41,1428,4.0,79,45.0,10.0,22.0,8,10,27541,3876,0,386,40,119,119,119,0.28,119,119.0,119,8.4e-06,1e-10,111.8,115.1,106.0,50.4,453,479,0,E0
91,42,1442,1445.0,82,82.0,12.0,24.0,8,10,70796,4964,655,2,41,120,120,119,0.31,120,120.0,119,4e-06,1.7e-06,105.5,110.2,98.1,51.0,485,521,0,E0
92,46,957,960.0,78,79.0,11.0,25.0,8,10,29132,4485,65,0,81,119,119,119,0.28,119,119.0,119,2.1e-06,1e-10,111.9,115.0,106.3,50.2,453,477,0,E0
93,44,4,1512.0,45,84.0,12.0,26.0,8,10,70849,4989,660,2,63,120,120,120,0.3,119,120.0,119,2.5e-06,1.6e-06,104.5,110.1,97.5,51.0,489,524,0,E0
94,50,1512,1515.0,84,84.0,12.0,24.0,8,10,27607,3906,0,393,67,119,119,119,0.27,119,119.0,119,1e-10,1e-10,110.0,114.3,103.9,50.9,462,488,0,E0
95,47,4,4.0,45,45.0,10.0,26.0,8,10,70850,4990,660,2,63,120,120,120,0.34,120,120.0,119,4e-06,7.2e-07,104.3,109.1,97.0,51.0,490,527,0,E0
96,94,53,53.0,45,45.0,10.0,28.0,13,20,20828,4213,1296,0,78,118,119,118,0.24,118,119.0,118,1e-10,1e-10,107.8,112.5,100.4,50.9,470,504,0,N0
97,46,4,1526.0,45,84.0,12.0,26.0,8,10,70860,4994,661,2,67,120,120,119,0.31,120,120.0,119,5.3e-06,1.6e-06,104.4,109.4,96.7,50.9,490,528,0,E0
98,39,755,0.0,79,45.0,10.0,25.0,8,20,27029,3678,0,333,71,119,119,119,0.27,119,119.0,119,1.8e-07,1e-10,110.6,114.7,104.6,50.9,460,486,0,E0
99,49,1526,4.0,84,45.0,10.0,27.0,8,10,27618,3911,0,394,72,119,119,119,0.28,119,119.0,119,2.9e-07,2.5e-07,110.2,114.7,104.6,51.0,461,485,0,E0
0,95,2861,2865.0,78,78.0,12.0,28.0,15,20,20851,4223,1299,0,80,118,119,118,0.25,119,119.0,119,1.1e-06,1e-10,108.0,113.0,100.7,50.9,470,504,0,N0
1,50,4,1526.0,45,84.0,12.0,26.0,8,10,70861,4995,661,2,68,120,120,119,0.31,119,120.0,119,2.5e-06,1.6e-06,104.2,109.5,97.2,51.0,491,526,0,E0
2,84,2949,2954.0,76,76.0,12.0,26.0,15,10,20906,4249,1305,0,65,118,119,117,0.26,119,119.0,119,1e-10,1e-10,109.9,114.8,102.5,50.9,461,494,0,N0
3,44,0,927.0,45,80.0,12.0,28.0,8,20,70405,4817,616,2,58,119,120,119,0.32,120,120.0,120,1.9e-06,3e-07,106.7,111.5,100.7,51.0,479,508,0,E0
4,89,53,2980.0,45,76.0,12.0,29.0,13,10,20929,4259,1307,0,67,119,119,119,0.24,119,119.0,119,1e-10,1e-10,109.6,114.7,102.5,50.9,463,494,0,N0
5,47,0,945.0,45,80.0,12.0,25.0,8,20,27178,3746,0,351,71,119,119,119,0.26,119,119.0,119,1e-10,1e-10,110.5,114.9,104.8,50.9,460,485,0,E0
6,80,40,40.0,45,45.0,11.0,25.0,8,10,28847,4366,39,0,52,119,119,118,0.28,119,119.0,119,1e-10,1e-10,111.4,115.2,104.8,50.6,456,485,0,E0
7,78,766,768.0,77,77.0,11.0,26.0,8,10,28846,4365,39,0,51,119,119,119,0.28,119,119.0,119,1e-10,1e-10,111.4,114.9,106.5,50.4,455,478,0,E0
8,47,0,813.0,45,80.0,12.0,25.0,8,20,27074,3699,0,338,71,119,119,119,0.26,119,119.0,119,1e-10,1e-10,110.3,114.9,104.7,50.9,461,485,0,E0
9,80,40,40.0,45,45.0,10.0,25.0,8,10,28849,4367,39,0,52,119,119,119,0.3,119,119.0,119,1e-10,1e-10,111.7,115.0,106.0,50.7,455,479,0,E0
10,46,4,1497.0,45,84.0,12.0,24.0,8,10,27593,3900,0,392,61,119,119,119,0.26,119,119.0,119,1e-10,1e-10,111.0,114.8,105.5,50.9,457,481,0,E0
11,41,1509,1511.0,84,84.0,12.0,25.0,8,10,70848,4989,660,2,62,120,120,119,0.31,119,120.0,119,2.9e-06,1.7e-07,104.4,109.4,97.3,51.0,490,526,0,E0
12,37,1192,4.0,79,45.0,10.0,22.0,8,10,27367,3817,0,373,46,119,119,119,0.27,119,119.0,119,2e-05,1e-10,111.5,115.0,105.7,50.5,455,481,0,E0
13,39,1207,4.0,82,45.0,10.0,26.0,8,10,70620,4902,640,2,43,119,120,119,0.31,120,120.0,120,7.8e-07,5.8e-07,105.3,110.2,97.5,51.0,486,524,0,E0
14,53,1318,4.0,83,45.0,10.0,24.0,8,10,27460,3859,0,382,57,119,119,119,0.27,119,119.0,119,1e-10,1e-10,110.5,115.0,105.0,50.8,460,483,0,E0
15,94,2762,2767.0,78,78.0,12.0,28.0,15,20,20799,4200,1292,0,74,119,119,118,0.27,119,119.0,119,1e-10,1e-10,107.6,112.5,100.4,50.9,471,504,0,N0
16,51,1334,4.0,83,45.0,10.0,24.0,8,10,27472,3864,0,383,63,119,119,119,0.27,119,119.0,119,1e-10,1e-10,110.0,114.7,104.7,50.9,461,485,0,E0
17,60,40,40.0,45,45.0,10.0,22.0,8,10,28821,4354,37,0,51,119,119,119,0.29,119,119.0,119,1e-10,1e-10,112.5,115.0,107.4,50.0,449,472,0,E0
18,47,749,752.0,74,74.0,11.0,22.0,8,10,28820,4353,37,0,51,119,120,119,0.27,119,119.0,119,1e-10,1e-10,112.5,115.3,107.2,50.0,451,474,0,E0
19,83,40,40.0,45,45.0,10.0,23.0,8,10,28823,4355,37,0,51,119,119,119,0.28,119,119.0,119,1e-10,1e-10,112.3,115.0,106.6,50.1,451,476,0,E0
20,82,2968,2971.0,76,76.0,12.0,26.0,15,10,20922,4256,1306,0,67,118,120,118,0.25,119,119.0,119,1e-10,1e-10,109.6,114.6,101.7,50.9,463,498,0,N0
21,87,53,53.0,45,45.0,10.0,27.0,13,10,20921,4256,1306,0,67,119,120,118,0.25,119,119.0,119,1e-10,1e-10,109.6,114.7,102.6,50.9,462,494,0,N0
22,37,1666,4.0,82,45.0,10.0,23.0,8,10,27723,3939,0,401,68,119,119,119,0.28,119,119.0,119,1e-10,1e-10,111.4,115.2,105.1,50.6,456,483,0,E0
23,39,1681,4.0,83,45.0,10.0,26.0,8,10,70978,5029,669,2,67,120,120,119,0.3,120,120.0,120,5.2e-06,1e-10,104.9,110.0,95.8,51.0,488,533,0,E0
24,39,937,0.0,80,45.0,10.0,28.0,8,20,70414,4821,617,2,58,120,120,119,0.33,120,120.0,119,4.3e-07,1e-10,106.7,111.1,100.2,51.0,479,510,0,E0
25,81,1963,1965.0,84,84.0,12.0,26.0,8,10,28013,4066,0,429,60,119,119,119,0.27,119,119.0,119,1e-10,1e-10,110.0,114.2,104.1,50.9,462,488,0,E0
26,79,5,1978.0,45,84.0,13.0,27.0,8,10,28036,4076,0,432,65,119,119,119,0.28,119,119.0,119,1e-10,1e-10,110.1,114.5,104.2,50.9,461,487,0,E0
27,37,1702,4.0,84,45.0,10.0,24.0,8,10,27749,3951,0,403,73,119,120,119,0.28,119,119.0,119,4.5e-06,1e-10,111.4,115.2,105.3,50.7,456,483,0,E0
28,41,1716,4.0,84,45.0,10.0,27.0,8,10,71004,5042,672,2,73,120,120,119,0.3,120,120.0,119,1.4e-06,1.1e-07,104.5,109.5,95.7,51.0,490,534,0,E0
29,50,1588,1588.0,263,269.0,225.0,24.0,8,10,29869,4750,128,0,43,119,119,119,0.27,119,119.0,119,1e-10,1e-10,112.4,115.3,107.0,50.4,451,475,0,E0
30,40,84,86.0,48,50.0,12.0,24.0,8,10,71543,122,0,39,39,120,120,120,0.33,120,120.0,120,3e-06,4.5e-07,100.6,108.3,86.2,50.9,510,593,0,E0
31,43,86,1588.0,51,270.0,230.0,25.0,8,10,29870,4751,128,0,43,119,119,119,0.27,119,119.0,119,1e-10,1e-10,112.3,114.9,107.5,50.0,451,472,0,E0
32,46,1588,87.0,266,48.0,11.0,25.0,8,10,71544,122,0,40,40,120,120,120,0.31,119,120.0,119,3.1e-06,9.7e-07,99.6,107.7,85.7,51.0,516,597,0,E0
33,50,87,90.0,51,51.0,12.0,23.0,8,10,29871,4751,128,0,44,119,120,119,0.27,119,119.0,119,1e-10,1e-10,112.5,115.3,107.5,50.3,450,472,0,E0
34,46,1588,1588.0,267,271.0,234.0,25.0,8,10,71545,123,0,40,40,120,120,119,0.34,119,120.0,119,2.7e-06,1e-10,100.2,107.9,85.1,51.0,512,601,0,E0
35,39,997,0.0,80,45.0,10.0,26.0,8,20,27220,3765,0,356,71,119,119,119,0.26,119,119.0,119,1.2e-06,1e-10,110.3,115.0,104.7,50.9,460,485,0,E0
36,39,1001,0.0,80,45.0,10.0,25.0,8,20,27224,3767,0,356,71,119,119,119,0.28,119,119.0,119,1e-10,1e-10,110.0,114.8,104.6,50.9,462,485,0,E0
37,88,2467,2472.0,86,86.0,12.0,28.0,13,10,22783,4700,1421,0,76,118,119,118,0.27,119,119.0,119,1e-10,1e-10,109.1,113.9,102.4,50.9,465,494,0,N0
38,84,4,4.0,45,45.0,11.0,28.0,15,10,22794,4705,1422,0,78,118,120,117,0.26,119,119.0,119,1e-10,1e-10,109.1,113.6,102.3,50.9,464,495,0,N0
39,67,53,53.0,45,45.0,10.0,26.0,13,10,20917,4254,1306,0,67,118,120,118,0.25,119,119.0,119,1e-10,1e-10,109.7,114.9,102.5,50.9,462,494,0,N0
40,81,40,40.0,45,45.0,10.0,26.0,8,10,28925,4401,47,0,65,119,119,119,0.28,119,119.0,119,1e-10,1e-10,110.2,114.0,104.7,50.9,461,485,0,E0
41,77,820,822.0,81,81.0,11.0,27.0,8,10,28932,4404,47,0,67,119,119,119,0.29,119,119.0,119,1.2e-06,1e-10,110.2,114.6,104.3,50.9,461,487,0,E0
42,80,827,828.0,81,81.0,11.0,27.0,8,10,28942,4409,48,0,69,119,119,119,0.28,119,119.0,119,1e-10,1e-10,109.8,114.3,104.7,50.9,462,485,0,E0
43,93,1622,1627.0,76,76.0,12.0,27.0,15,20,20068,4013,1238,0,44,118,119,118,0.24,119,119.0,119,1e-10,1e-10,106.6,110.8,100.1,50.9,475,507,0,N0
44,46,1887,1891.0,82,83.0,12.0,26.0,13,10,22346,4526,1382,0,82,118,120,117,0.24,119,120.0,119,6e-07,1e-10,109.9,114.7,102.4,50.9,461,495,0,N0
45,35,4,4.0,45,45.0,11.0,24.0,15,10,22345,4526,1382,0,82,119,119,118,0.25,118,119.0,118,4.9e-06,1e-10,110.0,115.1,102.7,50.9,461,493,0,N0
46,84,1890,1893.0,83,83.0,12.0,27.0,13,10,22348,4527,1382,0,82,118,120,118,0.27,119,119.0,119,1e-10,1e-10,109.8,114.5,102.6,50.9,461,494,0,N0
47,43,91,1588.0,51,272.0,249.0,25.0,8,10,29874,4753,128,0,45,119,119,119,0.28,119,119.0,119,1e-10,1e-10,112.2,115.0,107.4,50.1,452,472,0,E0
48,47,1588,92.0,271,51.0,11.0,25.0,8,10,71548,124,0,40,41,120,120,120,0.31,119,120.0,119,2.7e-06,2.4e-06,99.4,107.3,82.4,51.0,517,620,0,E0
49,52,92,95.0,51,51.0,11.0,23.0,8,10,29875,4753,129,0,45,119,119,119,0.27,119,119.0,119,1e-10,1e-10,112.5,115.1,107.7,50.3,451,471,0,E0
50,47,1588,100.0,278,51.0,11.0,25.0,8,10,71554,127,0,41,44,120,120,120,0.31,119,120.0,119,3e-06,1.5e-06,99.4,107.4,82.0,51.0,518,624,0,E0
51,54,100,1588.0,51,285.0,267.0,26.0,8,10,29881,4756,129,0,48,119,119,119,0.28,119,119.0,119,1e-10,1e-10,112.0,115.2,105.1,50.6,453,483,0,E0
52,78,5,5.0,45,45.0,10.0,27.0,8,10,27922,4025,0,421,62,119,119,119,0.27,119,119.0,119,6.3e-08,1e-10,108.6,113.1,103.6,50.9,468,490,0,E0
53,41,1513,4.0,84,45.0,10.0,26.0,8,10,70851,4990,660,2,64,119,120,119,0.31,120,120.0,120,3.8e-06,1e-10,104.4,109.8,97.3,51.0,490,525,0,E0
54,43,1519,1521.0,84,84.0,12.0,25.0,8,10,70856,4992,661,2,66,120,120,119,0.31,119,120.0,119,2.7e-06,1.3e-06,104.2,109.3,95.5,51.0,491,535,0,E0
55,55,42,44.0,54,54.0,11.0,25.0,8,10,28117,4113,0,439,62,119,119,119,0.29,119,119.0,119,1e-10,1e-10,111.5,115.3,105.2,50.5,455,483,0,E0
56,79,0,0.0,302,303.0,297.0,26.0,8,10,28140,4123,0,442,66,119,119,119,0.28,119,119.0,119,1e-10,1e-10,110.4,114.9,104.5,50.9,460,485,0,E0
57,84,4,1163.0,45,81.0,12.0,28.0,15,10,21792,4360,1342,0,33,118,119,118,0.25,118,119.5,118,1e-10,1e-10,109.3,113.3,102.8,50.9,464,493,0,N0
58,46,4,1633.0,45,83.0,12.0,26.0,8,10,27697,3927,0,398,57,119,119,119,0.28,119,119.0,119,4.8e-07,5.3e-08,111.1,114.8,105.3,50.9,457,483,0,E0
59,46,0,1123.0,45,80.0,12.0,28.0,8,20,70561,4889,634,2,58,120,120,119,0.31,120,120.0,120,9.3e-07,1e-10,104.5,110.5,97.1,51.0,490,526,0,E0
60,46,1522,1526.0,73,74.0,12.0,24.0,15,20,20009,3991,1232,0,32,118,120,118,0.26,118,119.0,118,1e-10,1e-10,109.7,114.4,102.9,50.9,462,492,0,N0
61,51,0,1140.0,45,80.0,12.0,26.0,8,20,70574,4895,636,2,58,119,120,119,0.32,120,120.0,119,2.3e-06,2.5e-08,104.6,109.7,96.7,51.0,489,528,0,E0
62,95,53,1566.0,45,76.0,12.0,28.0,13,20,20032,4001,1235,0,35,118,119,118,0.22,118,119.5,117,1e-10,1e-10,103.5,107.3,97.7,50.9,490,519,0,N0
63,57,869,871.0,79,79.0,11.0,25.0,8,10,29003,4426,53,0,73,119,120,119,0.28,119,119.0,119,1e-10,1e-10,112.0,115.2,106.0,50.3,453,479,0,E0
64,41,40,40.0,45,45.0,10.0,24.0,8,10,29002,4426,52,0,73,119,119,119,0.3,119,119.0,119,1.9e-06,1e-10,111.6,115.0,106.5,50.0,454,476,0,E0
65,77,870,873.0,79,79.0,11.0,25.0,8,10,29005,4427,53,0,73,119,119,119,0.29,119,119.0,119,1e-10,1e-10,112.0,115.2,105.9,50.2,452,480,0,E0
66,79,75,77.0,57,57.0,11.0,27.0,8,10,28169,4136,0,445,71,119,119,118,0.28,119,119.0,119,1e-10,1e-10,109.8,113.9,104.2,50.9,462,487,0,E0
67,79,0,0.0,309,309.0,306.0,26.0,8,10,28192,4147,0,447,74,119,119,119,0.28,119,119.0,119,1e-10,1e-10,109.5,113.9,103.7,50.9,463,489,0,E0
68,77,40,40.0,45,45.0,10.0,26.0,8,10,29165,4500,68,0,82,119,119,119,0.3,119,119.0,119,1e-10,1e-10,111.2,115.0,105.5,50.8,456,481,0,E0
69,44,0,1042.0,45,80.0,12.0,28.0,8,20,70496,4859,627,2,58,119,120,119,0.34,120,120.0,119,4.4e-06,1.8e-08,106.7,110.8,101.2,51.0,479,505,0,E0
70,77,91,93.0,57,57.0,11.0,27.0,8,10,28195,4148,0,447,74,119,119,119,0.29,119,119.0,119,1e-10,1e-10,109.6,113.8,103.6,50.9,463,490,0,E0
71,42,1058,0.0,80,45.0,10.0,26.0,8,20,27269,3787,0,362,71,119,119,119,0.29,119,119.0,119,1.8e-07,1e-10,110.6,114.7,104.9,50.9,459,484,0,E0
72,55,363,365.0,74,74.0,11.0,23.0,8,10,28556,4246,11,0,44,119,119,119,0.28,119,119.0,119,1e-10,1e-10,112.1,115.3,106.7,50.1,452,476,0,E0
73,78,0,,309,,,,8,10,28218,4158,0,449,77,119,119,119,0.27,119,119.0,119,1e-10,1e-10,109.3,113.9,104.2,50.9,464,487,4,E0
74,41,17,17.0,45,45.0,10.0,22.0,8,10,28555,4245,11,0,44,119,119,119,0.39,119,119.0,119,1e-10,1e-10,111.9,115.0,105.9,50.3,453,479,0,E0
75,78,365,367.0,74,74.0,11.0,24.0,8,10,28558,4247,11,0,45,119,120,119,0.29,119,119.0,119,1e-10,1e-10,112.1,115.3,107.0,50.0,453,475,0,E0
76,47,3,1254.0,45,79.0,12.0,28.0,8,20,66994,3590,286,2,53,119,120,119,0.3,120,120.0,120,3.5e-07,5.4e-07,103.7,109.3,94.4,51.0,494,541,0,E0
77,76,107,110.0,57,57.0,11.0,27.0,8,10,28221,4160,0,450,77,119,119,118,0.28,119,119.0,119,1e-10,1e-10,109.9,114.0,104.3,50.9,462,487,0,E0
78,82,0,0.0,309,310.0,308.0,27.0,8,10,28220,4159,0,449,77,119,119,119,0.28,119,119.0,119,1e-10,1e-10,109.6,114.0,103.6,50.9,463,489,0,E0
79,58,2000,2000.0,261,266.0,216.0,25.0,8,10,28091,4101,0,437,55,119,119,119,0.27,119,119.0,119,1e-10,1e-10,111.3,115.0,105.1,50.6,456,483,0,E0
80,39,39,734.0,45,77.0,11.0,22.0,8,10,28807,4348,35,0,61,119,119,119,0.31,119,119.0,119,2.6e-06,1e-10,112.2,115.3,106.5,50.0,451,477,0,E0
81,78,38,2000.0,54,284.0,266.0,26.0,8,10,28114,4111,0,439,59,119,119,119,0.27,119,119.0,119,1e-10,1e-10,110.1,115.0,104.8,50.9,461,484,0,E0
82,55,39,747.0,45,78.0,11.0,24.0,8,10,28818,4353,36,0,60,119,119,119,0.3,119,119.0,119,1e-10,1e-10,112.0,114.9,107.0,50.3,453,475,0,E0
83,78,42,42.0,45,45.0,10.0,26.0,8,10,29333,4576,85,0,75,119,119,119,0.3,119,119.0,119,1e-10,1e-10,111.7,115.0,105.8,50.5,455,480,0,E0
84,76,1101,1103.0,79,79.0,11.0,27.0,8,10,29332,4575,85,0,75,119,119,119,0.28,119,119.0,119,1e-10,1e-10,111.3,114.9,105.6,50.4,456,481,0,E0
85,41,1493,4.0,83,45.0,10.0,26.0,8,10,70835,4982,658,2,57,120,120,120,0.33,120,120.0,119,2.1e-06,3.7e-07,104.8,110.1,97.5,51.0,488,524,0,E0
86,80,42,42.0,45,45.0,10.0,26.0,8,10,29335,4576,85,0,75,119,119,119,0.28,119,119.0,119,1e-10,1e-10,111.3,115.0,105.1,50.5,456,483,0,E0
87,54,237,239.0,74,74.0,11.0,23.0,8,10,28389,4209,1,0,21,119,119,119,0.27,119,119.0,119,0.0011,1e-10,112.1,115.4,106.5,50.4,452,476,0,E0
88,77,1115,1117.0,81,81.0,11.0,27.0,8,10,29354,4585,87,0,76,119,119,119,0.29,119,119.0,119,1e-10,1e-10,110.9,114.9,106.0,50.6,458,479,0,E0
89,81,14,252.0,45,76.0,11.0,26.0,8,10,28412,4220,3,0,24,119,119,119,0.27,119,119.0,119,0.0011,1e-10,111.2,115.3,105.9,50.9,457,480,0,E0
90,109,42,1118.0,45,79.0,11.0,27.0,8,10,29357,4586,87,0,76,119,119,119,0.31,119,119.0,119,1e-10,1e-10,111.4,115.4,105.9,50.6,456,479,0,E0
91,42,1444,4.0,82,45.0,10.0,24.0,8,10,27554,3882,0,388,42,119,119,119,0.27,119,119.0,119,1e-10,1e-10,111.0,114.9,105.7,50.7,457,480,0,E0
92,76,1117,42.0,80,45.0,10.0,27.0,8,10,29356,4586,87,0,76,119,119,119,0.31,119,119.0,119,1e-10,1e-10,111.0,115.3,105.3,50.9,457,483,0,E0
93,44,4,1460.0,45,83.0,12.0,25.0,8,10,70809,4970,656,2,45,120,120,119,0.3,120,120.0,120,5.7e-07,2.9e-06,105.2,110.4,98.0,50.9,486,521,0,E0
94,44,4,4.0,45,45.0,11.0,24.0,15,10,22138,4431,1362,0,37,118,119,117,0.24,119,119.0,119,1e-10,1e-10,110.7,115.1,104.0,50.9,458,487,0,N0
95,86,1647,1651.0,83,83.0,12.0,27.0,13,10,22161,4442,1364,0,39,118,119,118,0.25,118,119.0,118,1e-10,1e-10,109.9,114.6,103.4,50.9,461,490,0,N0
96,79,5,5.0,45,45.0,10.0,27.0,8,10,28010,4064,0,429,59,119,119,119,0.28,119,119.0,119,1e-10,1e-10,110.1,114.9,104.9,50.9,461,484,0,E0
97,46,1237,1240.0,81,81.0,12.0,25.0,13,10,21847,4385,1348,0,58,118,119,118,0.28,118,119.0,118,1e-10,1e-10,110.1,115.1,103.1,50.9,461,491,0,N0
98,99,1269,4.0,82,45.0,11.0,28.0,13,10,21871,4396,1350,0,62,118,119,118,0.26,118,119.0,118,1e-10,1e-10,108.8,113.7,102.0,50.9,466,497,0,N0
99,69,475,476.0,79,79.0,11.0,27.0,8,20,67923,3992,391,2,60,120,120,119,0.32,120,120.0,120,1.9e-06,1e-10,105.0,109.8,98.4,51.0,487,519,0,E0
100,89,492,15.0,81,45.0,10.0,27.0,8,20,67946,4003,394,2,63,119,120,119,0.3,120,120.0,119,2.6e-06,6.1e-07,104.5,109.6,97.8,51.0,489,522,0,E0
101,59,0,0.0,315,315.0,311.0,22.0,8,10,28273,4183,0,455,76,119,119,119,0.28,119,119.0,119,1e-10,1e-10,112.1,115.0,106.5,50.1,452,477,0,E0
102,41,39,618.0,45,73.0,11.0,18.0,8,10,28717,4319,27,0,52,119,119,119,0.27,119,119.0,119,1e-10,1e-10,112.7,115.0,107.7,49.9,448,471,0,E0
103,51,631,39.0,76,45.0,11.0,24.0,8,10,71265,53,0,20,37,120,120,119,0.31,120,120.0,119,4.9e-06,1.1e-06,97.6,107.3,82.2,51.0,528,621,0,E0
104,50,1780,1782.0,82,82.0,12.0,23.0,8,10,27807,3972,0,408,66,119,119,119,0.27,119,119.0,119,1e-10,1e-10,111.7,115.3,105.0,50.6,455,483,0,E0
105,39,1734,4.0,84,45.0,10.0,27.0,8,10,71017,5048,673,2,75,120,120,119,0.32,119,120.0,119,2.8e-06,1.4e-06,104.2,109.6,97.4,51.0,491,525,0,E0
106,46,4,1831.0,45,83.0,12.0,25.0,8,10,71088,5076,680,2,66,120,120,120,0.31,119,120.0,119,3.6e-06,7.6e-07,105.3,110.4,97.1,51.0,486,526,0,E0
107,42,1044,0.0,80,45.0,10.0,28.0,8,20,70498,4860,627,2,58,119,120,119,0.33,120,120.0,119,1.7e-06,5.5e-07,106.7,111.0,100.7,51.0,479,508,0,E0
108,40,1049,0.0,80,45.0,10.0,28.0,8,20,70502,4861,627,2,58,120,120,119,0.41,120,120.0,119,2e-06,1.9e-07,106.4,110.9,101.2,51.0,480,505,0,E0
109,47,0,,310,,,,8,20,26542,3457,0,275,60,119,119,119,0.29,119,119.0,119,1e-10,1e-10,109.7,114.2,103.5,50.9,463,491,4,E0
110,41,105,0.0,51,305.0,301.0,25.0,8,20,26516,3445,0,272,55,119,119,119,0.27,119,119.0,119,1e-10,1e-10,110.1,114.6,104.2,50.9,462,487,0,E0
111,60,40,40.0,45,45.0,10.0,25.0,8,10,29133,4485,65,0,81,119,119,118,0.28,119,119.0,119,5.9e-07,1e-10,112.0,115.0,106.5,50.1,452,476,0,E0
112,78,40,40.0,45,45.0,10.0,25.0,8,10,29135,4486,65,0,82,119,119,119,0.29,119,119.0,119,1e-10,1e-10,111.9,115.0,106.0,50.2,453,479,0,E0
113,78,40,40.0,45,45.0,10.0,26.0,8,10,29137,4487,66,0,82,119,120,119,0.29,119,119.0,119,1e-10,1e-10,112.0,115.2,106.3,50.3,452,477,0,E0
114,81,40,40.0,45,45.0,10.0,26.0,8,10,29139,4488,66,0,82,119,119,119,0.29,119,119.0,119,1e-10,1e-10,111.5,114.9,104.9,50.3,455,483,0,E0
115,78,40,40.0,45,45.0,10.0,26.0,8,10,29141,4489,66,0,82,119,119,119,0.3,119,119.0,119,1e-10,1e-10,111.9,115.5,105.8,50.3,453,480,0,E0
116,80,40,40.0,45,45.0,10.0,27.0,8,10,29237,4532,75,0,84,119,119,119,0.28,119,119.0,119,1e-10,1e-10,110.9,115.0,105.3,50.9,458,482,0,E0
117,78,1024,1026.0,82,82.0,11.0,27.0,8,10,29236,4532,75,0,84,119,119,119,0.29,119,119.0,119,1e-10,1e-10,110.6,115.0,105.0,50.9,459,483,0,E0
118,44,2021,2024.0,81,81.0,12.0,25.0,13,10,22450,4574,1392,0,85,118,120,118,0.28,119,119.0,119,1e-10,1e-10,110.3,114.9,102.6,50.9,460,494,0,N0
119,79,40,40.0,45,45.0,10.0,27.0,8,10,29239,4533,76,0,84,119,119,119,0.29,119,119.0,119,1e-10,1e-10,110.7,114.9,104.8,50.9,459,485,0,E0
120,48,4,1789.0,45,82.0,12.0,24.0,8,10,27812,3974,0,409,67,119,119,118,0.29,119,119.0,119,1e-10,1e-10,111.1,115.0,105.3,50.5,457,483,0,E0
