,330X2,330X21,330X25,330X31,330X41,330X42,330X48,330X49,330X51,330X52,330X81,330X94,330X100,330X101,330X102,330X104,330X106,330X107,330X108,330X119,330X120,330X121,330X135,330X140,330X141,330X142,330X167,330X179,330X185,330X188,330X190,330X191,330X195,330X197,330X207,330X208,330X214,330X218,330X224,330X236,330X244,330X248,330X258,330X266,330X267,330X274,330X277,330X288,330X296,330X297,330X298,330X302,330X303,330X315,330X321,330X364,330X384,330X385,330X393,330X394,330X395,330X421,330X422,330X441,330X452,330X458,330X460,330X461,330X462,330X468,330X471,330X472,330X481,330X482,330X488,330X498,330X511,330X512,330X516,330X527,330X538,330X539,330X547,330X548,330X552,330X553,330X554,330X555,330X559,330X561,330X562,330X566,330X568,330X569,330X573,330X574,330X575,330X576,330X580,330X582,330X595,330X603,330X604,330X608,330X610,330X611,330X615,330X643,330X670,330X673,330X689,330X690,330X700,330X713,330X798,330X878,330X899,330X909,330X912,330X932,330X952,330X972,330X1053,330X1077,330X1129,330X1174,330X1202,330X1207,330X1214,330X1226,TOOL
24,123.2,5.35,198.5,98.907,43.7,0.4,39.833,0.39,43.1,1.14,100.26,121.9,4.81,0.0,89.32,88.33,99.47,98.6,97.81,4.69,98.7,97.84,97.053,89.99,97.33,96.3,4.79,95.313,94.09,88.823,98.02,97.497,96.99,95.68,93.94,92.997,91.82,94.677,93.51,5.12,96.57,98.81,99.757,89.53,101.25,98.82,101.18,101.7,90.29,96.21,95.677,95.01,4.99,103.223,101.9,104.24,102.2,100.9,53.4,100.3,99.053,97.99,96.767,98.07,96.487,95.48,12.2,97.13,96.093,95.06,95.82,94.833,96.55,95.56,94.53,94.15,100.61,99.993,99.2,3.012,96.13,95.25,97.63,96.853,96.03,5.55,98.32,97.473,96.64,98.62,97.85,97.09,98.61,97.87,97.14,88.93,97.55,96.713,95.89,95.21,4.91,101.13,100.293,99.45,100.69,99.89,99.05,129,92.56,5.06,8.2e-05,89.59,88.07,4.35,5.5e-05,81313,1.63,163.2,18.61,19.66,48.66,46.9,1,8.0,5.18,12.86,21.9,22.28,125.2,0.15,C
25,122.1,5.35,198.6,96.787,44.3,0.4,39.9,0.4,43.933,1.14,97.424,119.9,4.81,0.0,85.93,85.21,97.37,96.673,95.58,4.7,97.05,96.253,95.73,89.97,95.95,95.093,4.77,93.98,92.92,85.48,94.47,93.863,93.52,94.0,92.28,91.39,90.5,92.607,91.92,5.13,94.48,96.37,97.5,89.5,99.21,97.24,99.72,100.017,90.27,92.87,92.397,91.97,4.99,101.323,100.21,102.42,100.64,99.713,53.6,99.0,98.083,97.04,96.133,97.47,95.903,94.83,12.3,96.46,95.63,94.69,95.07,94.27,95.75,94.99,94.17,93.69,97.74,97.097,96.49,3.293,94.7,94.007,96.09,95.38,94.68,5.61,96.54,95.857,95.08,97.0,96.22,95.36,96.87,96.113,95.3,89.44,95.72,95.097,94.19,93.68,4.9,98.39,97.707,96.99,98.3,97.537,96.67,131,92.48,5.06,9.3e-05,89.55,87.91,4.34,6e-05,92017,1.68,163.3,19.0,20.02,49.94,48.14,2,8.0,5.24,12.89,22.7,22.71,121.6,0.17,C
26,87.1,4.51,198.2,96.963,44.1,0.36,39.9,0.36,43.867,0.61,97.484,120.3,4.09,0.34,88.41,87.76,96.33,95.677,94.95,4.14,97.15,96.4,96.49,87.97,97.0,96.227,4.41,95.973,95.07,88.043,90.55,90.143,89.85,96.68,96.64,95.91,95.06,95.25,94.41,4.19,96.4,98.11,98.847,83.91,99.96,98.42,100.3,99.99,85.44,90.62,90.26,90.0,4.58,100.59,99.88,99.36,98.26,97.467,40.1,97.71,96.933,96.93,96.12,97.07,96.727,95.77,8.0,98.97,98.103,97.15,98.25,97.407,98.94,98.067,97.07,96.97,94.13,93.66,93.23,3.18,96.56,95.737,95.93,95.147,94.31,5.93,94.82,94.103,93.36,93.06,92.497,91.85,90.9,90.39,89.83,80.79,88.49,88.017,87.51,86.31,4.05,95.86,95.347,94.78,96.33,95.747,95.1,131,89.63,4.52,0.00015,84.74,87.19,4.27,8.7e-05,212321,1.68,162.4,18.88,20.2,50.52,48.37,2,7.96,5.91,12.72,22.22,22.22,121.7,12.6,B
27,87.4,4.54,198.4,97.989,44.0,0.38,39.9,0.37,43.467,0.63,99.84,120.8,4.13,0.34,88.09,87.92,96.19,95.727,95.41,4.17,96.87,96.473,96.64,88.53,96.78,96.303,4.38,96.173,95.64,88.003,90.2,90.08,90.02,96.58,96.64,96.21,95.73,95.58,95.18,4.22,97.09,98.397,99.117,84.66,99.95,99.17,100.28,100.267,86.07,90.52,90.303,90.19,4.57,100.943,100.35,99.63,98.62,98.1,40.0,98.06,97.517,97.28,96.71,97.36,97.39,96.62,8.0,99.37,98.763,97.97,98.66,98.073,99.31,98.657,97.78,97.69,94.12,93.807,93.58,3.176,97.1,96.557,96.57,96.07,95.39,5.85,95.52,95.093,94.51,94.03,93.62,93.14,91.94,91.567,91.13,81.6,89.47,89.173,88.85,87.2,4.08,95.88,95.46,95.13,96.26,95.803,95.41,130,90.33,4.53,0.00011,85.58,87.78,4.29,8e-05,135649,1.68,162.6,18.9,20.22,50.58,48.43,1,7.963,5.85,12.74,22.25,22.26,124.6,12.62,B
28,87.7,4.54,198.4,97.183,44.1,0.38,39.9,0.37,43.867,0.63,97.71,120.7,4.13,0.34,88.4,87.82,96.23,95.747,95.14,4.17,97.04,96.413,96.533,88.54,96.9,96.33,4.38,96.093,95.48,88.153,90.57,90.36,90.11,96.61,96.65,96.007,95.26,95.323,94.59,4.21,96.45,98.127,98.88,84.65,100.01,98.63,100.34,100.14,86.08,90.67,90.397,90.0,4.56,100.813,100.12,99.61,98.7,98.043,40.0,98.15,97.51,97.37,96.667,97.52,97.33,96.45,8.0,99.49,98.74,97.88,98.8,98.037,99.42,98.653,97.77,97.63,94.3,93.89,93.38,3.2,97.04,96.37,96.46,95.803,95.12,5.85,95.4,94.8,94.16,93.91,93.26,92.42,91.76,91.217,90.67,81.57,89.35,88.77,88.13,87.11,4.07,95.88,95.397,94.85,96.25,95.82,95.4,131,90.33,4.53,0.00015,85.58,87.78,4.29,8.9e-05,150400,1.68,162.6,18.91,20.22,50.58,48.42,2,7.967,5.86,12.74,22.25,22.25,122.0,12.62,B
29,123.9,5.36,198.1,98.533,43.9,0.42,39.9,0.41,43.233,1.17,100.112,121.3,4.8,0.0,88.08,87.14,98.87,98.333,97.72,4.68,98.01,97.49,96.62,89.38,96.27,95.71,4.76,94.31,93.54,87.6,96.89,96.393,95.87,94.32,92.78,92.227,91.46,93.903,93.12,5.13,96.0,97.897,98.733,88.94,100.04,98.66,100.54,101.183,89.72,95.3,94.89,94.53,4.98,102.567,101.88,103.35,101.69,100.957,53.1,99.97,99.313,97.78,97.167,97.74,96.437,95.73,12.1,96.57,95.983,95.3,95.2,94.593,95.93,95.4,94.7,94.29,100.16,99.677,99.12,3.078,95.68,95.137,97.07,96.667,96.05,5.57,97.78,97.36,96.76,98.47,98.03,97.34,98.22,97.9,97.29,88.8,97.15,96.713,96.04,94.56,4.9,100.54,99.977,99.32,100.16,99.603,98.9,129,92.02,5.04,7.3e-05,89.19,87.49,4.33,5.6e-05,140039,1.69,162.9,18.97,19.99,49.84,48.05,1,8.0,5.19,12.87,22.7,22.7,125.0,0.18,C
30,123.8,5.36,198.1,97.757,43.9,0.42,39.9,0.41,43.567,1.17,98.336,121.3,4.79,0.0,87.78,85.86,98.8,97.843,96.72,4.68,98.04,97.04,96.163,89.34,96.3,95.283,4.76,93.84,92.69,86.88,96.53,95.637,94.54,94.29,92.77,91.77,90.57,93.44,92.28,5.13,94.69,97.02,98.307,88.92,100.0,97.94,100.37,100.78,89.7,95.09,94.167,93.23,4.97,102.213,101.09,103.49,101.75,100.763,53.2,100.16,99.23,97.96,96.977,97.94,96.193,95.1,12.2,96.8,95.82,94.75,95.4,94.423,96.13,95.223,94.16,93.72,99.82,99.007,98.04,3.116,95.42,94.723,97.06,96.37,95.54,5.57,97.68,96.99,96.09,98.33,97.597,96.8,98.26,97.513,96.74,88.84,96.63,96.12,95.27,94.22,4.89,100.25,99.3,98.21,99.94,99.003,97.92,130,92.01,5.03,5.7e-05,89.16,87.46,4.33,4.4e-05,150734,1.69,162.9,18.97,19.99,49.83,48.04,2,8.0,5.2,12.87,22.7,22.7,122.8,0.17,C
31,90.7,4.37,198.2,101.238,44.4,0.46,39.9,0.39,42.167,0.73,104.244,119.7,4.47,0.33,94.59,79.97,106.15,101.357,91.94,4.48,107.31,102.43,102.587,96.21,107.32,102.233,4.43,100.133,90.73,89.667,98.0,92.843,82.75,104.93,104.14,99.3,90.04,97.803,88.74,4.29,89.05,98.173,98.257,92.62,102.81,89.19,102.68,97.963,93.61,98.29,93.317,83.4,4.7,97.677,89.05,100.99,100.93,96.15,40.5,101.03,96.183,101.48,96.64,103.1,99.547,90.44,8.0,106.58,101.623,92.44,106.35,101.447,107.81,102.763,93.47,93.63,103.17,97.973,87.79,3.259,107.45,102.01,107.28,101.677,91.13,5.58,106.47,100.787,90.04,105.15,99.353,88.25,103.18,97.29,85.94,95.16,100.67,94.747,83.33,98.25,4.42,105.54,100.457,90.63,106.05,101.06,91.45,126,97.52,4.67,0.00011,93.38,95.51,4.36,8.1e-05,113133,1.68,162.4,18.89,20.2,50.53,48.39,1,7.967,5.55,12.72,22.23,22.24,130.1,12.6,B
32,91.1,4.4,198.2,102.291,42.2,0.46,39.9,0.42,41.733,0.73,104.462,126.2,4.5,0.34,94.07,86.89,105.44,103.247,99.39,4.48,106.49,104.343,104.557,96.21,106.58,104.257,4.43,102.073,98.13,91.673,97.52,95.057,90.16,104.3,103.44,101.223,97.34,99.667,95.83,4.29,95.98,99.937,100.023,92.6,102.12,96.1,101.94,99.763,93.61,97.81,95.44,90.82,4.7,99.507,95.86,100.35,99.97,97.85,40.3,99.95,97.843,100.53,98.317,102.23,101.25,97.36,8.0,105.55,103.24,99.44,105.41,103.097,106.76,104.45,100.59,100.93,102.53,100.08,95.49,3.272,106.56,104.017,106.23,103.687,99.16,5.58,105.49,102.817,98.04,104.26,101.527,96.37,102.23,99.457,94.1,95.16,99.94,96.993,91.39,97.49,4.42,104.88,102.507,98.2,105.38,103.04,98.9,125,97.52,4.7,9.7e-05,93.38,95.5,4.39,7.8e-05,113133,1.68,162.4,18.88,20.19,50.53,48.38,2,7.963,5.55,12.72,22.23,22.24,130.4,12.6,B
33,85.3,4.39,198.2,97.733,44.3,0.42,39.9,0.42,43.567,0.68,100.012,120.0,4.5,0.34,86.81,86.08,99.37,98.773,98.06,4.45,100.37,99.783,99.783,95.82,100.03,99.393,4.4,97.347,96.69,86.423,89.92,89.507,89.19,98.06,97.24,96.553,95.94,95.113,94.55,4.26,94.83,95.657,95.723,92.22,96.28,94.92,96.13,95.397,93.22,90.56,90.21,89.86,4.67,95.297,94.64,94.68,94.47,93.73,40.3,94.49,93.727,94.82,94.04,96.11,96.753,96.13,8.0,99.51,98.82,98.18,99.32,98.68,100.72,99.907,99.05,99.34,95.35,94.933,94.48,3.298,99.72,99.013,99.23,98.48,97.77,5.59,98.09,97.41,96.74,96.43,95.81,95.21,94.11,93.563,93.04,95.23,91.42,90.933,90.48,88.86,4.39,98.12,97.617,97.07,98.79,98.29,97.7,130,97.12,4.69,0.00024,93.0,95.12,4.39,9.2e-05,113709,1.68,162.4,18.89,20.2,50.53,48.38,1,7.967,5.56,12.72,22.22,22.22,124.9,12.6,B
34,125.6,5.29,198.2,99.003,43.5,0.39,39.9,0.39,42.967,1.13,100.694,122.0,4.79,0.0,88.75,87.9,99.35,98.563,97.71,4.67,98.65,97.827,97.01,87.45,97.18,96.283,4.64,94.9,93.86,88.397,97.28,96.957,96.36,95.32,93.64,92.723,91.75,94.347,93.36,5.05,95.93,98.047,98.82,84.89,100.21,98.35,100.74,101.563,87.19,95.59,95.26,94.67,4.86,102.587,101.65,104.02,102.31,101.6,52.7,100.73,99.96,98.52,97.737,98.14,96.717,95.99,12.0,96.87,96.24,95.53,95.42,94.82,96.12,95.407,94.68,94.13,100.53,99.92,99.06,3.092,95.46,94.903,97.25,96.6,95.91,5.63,98.01,97.44,96.78,98.82,98.17,97.58,98.98,98.22,97.62,87.32,97.72,97.13,96.29,95.34,4.68,100.84,100.17,99.41,100.57,99.757,98.94,128,88.84,4.97,7e-05,85.77,84.35,4.18,5.5e-05,192916,1.69,163.0,18.98,20.01,49.87,48.07,1,8.0,5.35,12.87,22.72,22.73,125.7,0.18,C
35,125.6,5.29,198.2,98.379,43.6,0.39,39.9,0.39,43.267,1.13,99.048,121.9,4.79,0.0,88.54,87.92,99.23,98.563,97.72,4.67,98.59,97.777,97.04,87.45,97.24,96.387,4.64,94.857,93.75,88.213,97.2,96.813,96.56,95.12,93.45,92.693,91.62,94.273,93.17,5.05,95.75,97.96,98.77,84.89,100.21,98.22,100.73,101.57,87.19,95.6,95.22,94.76,4.86,102.553,101.36,103.92,102.32,101.55,52.7,100.61,99.87,98.45,97.723,98.24,96.63,95.73,12.0,96.79,96.123,95.21,95.39,94.737,95.97,95.31,94.49,93.95,100.34,99.863,99.45,3.093,95.53,94.91,97.16,96.523,95.71,5.63,97.93,97.317,96.48,98.6,98.0,97.22,98.67,98.053,97.26,87.32,97.76,97.207,96.54,95.16,4.67,100.67,100.137,99.55,100.31,99.737,99.16,129,88.84,4.97,6.5e-05,85.77,84.35,4.18,5.4e-05,192916,1.69,163.0,18.98,20.0,49.86,48.07,2,8.0,5.35,12.87,22.71,22.73,123.6,0.18,C
36,124.7,5.28,198.2,97.681,44.1,0.39,39.9,0.38,43.567,1.12,99.202,120.3,4.79,0.0,87.49,86.08,98.1,97.45,96.52,4.67,97.47,96.807,96.08,87.42,96.0,95.353,4.64,93.977,93.13,86.867,96.01,95.343,94.53,94.05,92.44,91.797,90.99,93.423,92.6,5.05,95.1,97.04,97.787,84.85,99.13,97.18,99.62,100.453,87.15,94.5,93.707,92.83,4.85,101.403,100.26,102.82,101.14,100.337,52.9,99.54,98.693,97.35,96.557,97.11,95.663,94.74,12.0,95.92,95.157,94.18,94.51,93.797,95.16,94.437,93.48,92.92,99.08,98.367,97.52,3.115,94.53,93.873,96.2,95.42,94.44,5.63,96.83,96.1,95.17,97.5,96.803,95.89,97.36,96.723,95.83,87.36,96.43,95.743,94.89,93.89,4.67,99.47,98.857,98.06,99.13,98.523,97.78,130,88.8,4.97,0.00016,85.74,84.31,4.18,6.4e-05,193452,1.69,163.0,18.98,20.0,49.87,48.08,1,8.0,5.36,12.87,22.7,22.7,123.8,0.18,C
37,126.1,5.22,198.3,98.057,44.0,0.37,39.9,0.37,43.433,1.11,99.762,120.8,4.75,0.0,88.21,87.16,97.68,97.073,96.09,4.65,97.01,96.39,95.74,86.19,95.64,94.987,4.54,93.717,92.78,87.817,96.54,96.123,95.43,93.73,92.12,91.43,90.51,92.987,92.07,5.0,94.49,96.433,97.097,82.53,98.53,96.81,99.0,99.9,85.61,94.62,94.263,93.61,4.75,101.093,100.28,103.17,101.89,100.99,52.6,100.44,99.583,98.31,97.5,98.15,96.573,95.76,12.0,96.75,96.01,95.26,95.29,94.553,95.95,95.14,94.36,93.81,99.04,98.597,97.84,3.101,95.23,94.443,96.61,96.053,95.43,5.62,97.43,96.847,96.19,98.2,97.537,96.85,98.27,97.67,97.05,86.8,97.59,96.78,96.04,95.31,4.53,99.17,98.717,97.94,98.84,98.307,97.5,130,86.87,4.91,7.2e-05,83.66,82.18,4.07,5.7e-05,62405,1.69,163.1,18.99,20.01,49.89,48.09,1,8.0,5.33,12.87,22.71,22.73,124.5,0.17,C
38,126.2,5.22,198.3,98.011,44.0,0.37,39.9,0.37,43.4,1.11,99.638,120.6,4.75,0.0,88.41,87.02,97.81,97.007,96.04,4.65,97.05,96.307,95.693,86.17,95.78,94.973,4.54,93.713,92.83,87.657,96.69,95.857,95.11,93.84,92.32,91.497,90.57,93.037,92.13,5.0,94.58,96.557,97.23,82.53,98.78,96.97,99.24,99.95,85.61,94.64,93.993,93.37,4.75,101.18,100.09,103.66,102.28,101.257,52.6,100.82,99.827,98.85,97.797,98.54,96.797,95.75,12.0,96.91,96.123,95.21,95.41,94.687,96.05,95.193,94.23,93.63,99.27,98.41,97.72,3.118,95.05,94.45,96.76,96.11,95.35,5.62,97.47,96.827,96.13,98.16,97.443,96.82,98.25,97.577,97.04,86.82,97.37,96.8,96.32,94.99,4.53,99.39,98.563,97.75,98.96,98.16,97.4,130,86.87,4.91,0.00017,83.66,82.18,4.07,6.6e-05,62940,1.69,163.1,18.99,20.01,49.88,48.09,1,8.0,5.34,12.87,22.71,22.72,124.4,0.17,C
39,88.7,4.54,198.3,99.776,43.3,0.36,39.9,0.36,42.733,0.63,101.898,122.7,4.11,0.34,90.55,90.42,97.98,97.667,97.51,4.15,98.66,98.377,98.51,88.03,98.5,98.237,4.43,98.057,97.66,90.493,92.7,92.61,92.54,98.33,98.5,98.033,97.7,97.343,97.12,4.21,99.17,100.26,100.997,84.09,101.69,101.17,101.98,102.123,85.63,92.71,92.69,92.66,4.59,102.737,102.49,101.11,100.1,99.723,40.0,99.49,99.11,98.66,98.14,98.72,98.66,98.0,8.0,100.6,100.03,99.38,99.93,99.357,100.62,100.007,99.32,99.24,96.06,95.987,95.93,3.183,98.94,98.487,98.49,98.097,97.61,5.95,97.59,97.277,96.85,96.25,95.96,95.56,94.2,93.997,93.68,80.96,91.98,91.84,91.58,89.91,4.06,97.55,97.453,97.33,98.07,97.823,97.61,128,89.76,4.53,0.0001,84.93,87.26,4.28,7.6e-05,190108,1.67,162.4,18.87,20.19,50.51,48.38,1,7.967,5.91,12.72,22.21,22.22,127.2,12.6,B
40,87.1,4.52,198.3,96.827,44.1,0.36,39.9,0.36,43.967,0.62,97.316,120.3,4.1,0.33,87.91,87.44,95.85,95.17,94.58,4.14,96.62,95.947,96.067,87.93,96.62,95.887,4.41,95.7,94.95,87.62,90.12,89.75,89.47,96.34,96.33,95.63,94.89,94.95,94.2,4.19,96.2,97.84,98.57,83.98,99.65,98.23,99.98,99.673,85.51,90.12,89.763,89.5,4.58,100.287,99.57,99.16,98.11,97.393,40.1,97.59,96.857,96.86,96.117,96.98,96.69,95.57,8.0,98.95,98.063,96.92,98.27,97.403,98.95,98.1,96.92,96.82,93.59,93.197,92.81,3.252,96.97,96.147,96.31,95.52,94.6,6.0,95.32,94.543,93.68,93.86,93.14,92.32,91.66,91.03,90.31,81.01,89.34,88.727,88.09,87.17,4.05,95.45,94.89,94.36,95.85,95.26,94.66,131,89.64,4.52,0.00015,84.81,87.14,4.27,8.6e-05,200822,1.68,162.4,18.88,20.2,50.54,48.4,2,7.967,5.93,12.72,22.21,22.21,121.5,12.6,B
41,86.9,4.51,198.3,96.708,44.3,0.36,39.9,0.36,44.067,0.61,97.23,120.0,4.07,0.33,87.28,87.06,95.94,95.323,94.8,4.13,96.7,96.07,96.027,87.66,96.6,95.833,4.41,95.597,94.73,87.133,89.66,89.39,89.23,96.25,96.22,95.587,94.82,94.987,94.23,4.17,96.14,97.873,98.63,83.53,99.89,98.34,100.25,100.07,85.12,90.0,89.57,89.26,4.57,100.76,99.95,99.67,98.58,97.833,40.1,98.05,97.287,97.18,96.423,97.2,96.903,95.93,8.0,99.12,98.25,97.24,98.43,97.537,99.03,98.157,97.19,97.02,93.61,93.06,92.6,3.169,96.38,95.693,95.74,95.033,94.27,5.83,94.55,93.913,93.22,92.98,92.36,91.7,90.74,90.16,89.55,80.04,88.25,87.763,87.23,86.09,4.01,95.37,94.86,94.36,95.84,95.243,94.66,132,89.21,4.51,0.00015,84.37,86.85,4.26,8.7e-05,94134,1.68,162.4,18.89,20.21,50.55,48.41,2,7.967,6.0,12.73,22.23,22.23,121.4,12.61,B
42,89.3,4.56,198.0,100.95,42.8,0.37,39.9,0.36,42.233,0.66,103.63,124.3,4.12,0.34,93.05,92.29,97.98,97.96,98.08,4.18,98.71,98.677,98.943,88.77,98.66,98.6,4.37,98.803,98.78,92.623,94.91,94.507,94.19,99.08,99.08,98.923,98.7,98.373,98.18,4.23,100.06,101.15,101.84,85.02,102.3,101.82,102.67,102.693,86.35,94.72,94.257,93.86,4.58,103.167,102.88,100.85,99.99,99.853,40.2,99.52,99.31,98.84,98.6,99.09,99.543,99.39,8.0,101.31,101.04,100.9,100.72,100.497,101.32,101.167,101.09,101.12,97.44,97.2,97.0,3.348,100.21,100.07,100.0,99.793,99.67,5.96,99.38,99.047,98.88,98.05,97.707,97.5,96.19,95.747,95.44,82.48,93.93,93.433,93.11,91.98,4.09,98.41,98.28,98.17,98.45,98.383,98.31,126,90.91,4.54,8.7e-05,86.08,88.07,4.28,6.3e-05,40112,1.6,162.3,18.58,19.86,49.19,47.25,1,7.97,5.88,12.66,21.52,21.79,129.4,12.42,B
43,125.0,5.35,198.1,99.576,43.3,0.41,39.9,0.41,42.767,1.17,101.148,122.6,4.81,0.0,89.12,88.7,100.09,99.43,98.47,4.68,99.27,98.593,97.817,89.1,97.67,96.907,4.73,95.487,94.28,88.973,98.08,97.91,97.62,95.8,94.26,93.43,92.3,95.097,93.91,5.12,96.64,98.89,99.707,88.27,101.13,98.96,101.28,101.82,89.58,96.41,96.053,95.54,4.94,103.207,102.1,104.38,102.79,101.933,52.9,101.1,100.253,98.9,98.113,98.74,97.23,96.38,12.4,97.38,96.627,95.78,96.01,95.313,96.7,95.97,95.16,94.61,101.41,100.973,100.19,3.033,96.0,95.423,97.47,96.8,96.18,5.55,98.03,97.437,96.84,98.66,98.063,97.47,98.44,97.853,97.26,88.14,97.25,96.8,96.36,94.66,4.85,101.61,101.11,100.48,101.31,100.72,99.91,128,91.49,5.02,7.4e-05,88.66,86.95,4.29,5.8e-05,65820,1.69,162.9,18.98,20.01,49.86,48.06,1,8.0,5.18,12.88,22.73,22.74,126.3,0.17,C
44,87.0,4.51,198.3,97.538,44.4,0.36,39.9,0.36,43.7,0.61,99.824,119.8,4.07,0.33,87.72,86.84,95.83,95.343,94.75,4.13,96.66,96.07,96.12,87.66,96.47,95.853,4.41,95.637,94.85,87.28,89.74,89.35,89.05,96.14,96.13,95.573,94.9,94.99,94.35,4.17,96.3,97.853,98.6,83.53,99.51,98.43,99.95,99.97,85.12,90.09,89.653,89.25,4.57,100.687,100.1,99.24,98.27,97.753,40.1,97.67,97.153,96.89,96.27,96.93,96.8,96.07,8.0,98.82,98.123,97.4,98.1,97.417,98.71,98.027,97.31,97.15,93.47,93.047,92.61,3.168,96.37,95.677,95.69,95.033,94.35,5.83,94.55,93.907,93.24,92.95,92.367,91.76,90.73,90.2,89.69,80.04,88.32,87.793,87.25,86.11,4.01,95.28,94.837,94.3,95.68,95.237,94.71,131,89.21,4.51,0.00024,84.37,86.86,4.26,9.4e-05,94710,1.68,162.4,18.89,20.21,50.55,48.41,1,7.967,6.0,12.72,22.23,22.23,124.6,12.61,B
45,123.8,5.34,198.1,97.519,44.1,0.41,39.9,0.4,43.7,1.16,98.168,120.7,4.81,0.0,87.13,86.2,98.76,97.98,97.04,4.68,98.04,97.31,96.56,89.03,96.49,95.69,4.72,94.297,93.36,86.683,95.96,95.47,95.04,94.53,92.97,92.24,91.34,93.843,92.96,5.11,95.58,97.593,98.427,88.2,99.63,98.14,99.54,100.52,89.53,94.4,93.77,93.21,4.94,101.9,101.0,102.97,101.23,100.363,53.1,99.63,98.813,97.56,96.73,97.45,95.893,94.95,12.4,96.13,95.403,94.45,94.77,94.083,95.63,94.873,93.94,93.38,99.65,98.813,98.1,3.055,95.12,94.317,96.39,95.697,94.84,5.56,96.96,96.297,95.42,97.52,96.8,95.99,97.22,96.553,95.72,88.14,95.96,95.16,94.44,93.47,4.84,100.0,99.25,98.47,99.94,99.037,98.2,131,91.41,5.01,9.4e-05,88.58,86.89,4.28,6.4e-05,80539,1.69,162.9,18.98,19.99,49.84,48.05,2,8.0,5.19,12.87,22.71,22.72,122.5,0.17,C
46,91.0,4.39,197.5,98.86,43.9,0.48,39.9,0.45,43.133,0.76,100.026,121.2,4.5,0.35,91.16,84.33,101.99,99.853,95.96,4.49,102.73,100.62,100.553,96.49,102.28,99.95,4.45,97.977,94.0,88.73,94.48,91.93,87.42,99.79,98.97,96.713,92.78,95.453,91.62,4.26,92.2,96.127,96.353,92.09,98.44,92.39,98.48,96.343,93.34,94.41,92.117,87.9,4.74,96.487,92.8,98.34,98.36,95.987,39.8,98.17,95.837,98.37,95.97,99.45,98.107,94.11,8.0,102.19,99.87,95.86,102.01,99.683,103.13,100.77,96.8,97.16,99.12,96.747,92.49,3.348,103.66,101.183,103.58,101.087,96.71,5.58,103.11,100.57,96.08,102.1,99.377,94.73,100.26,97.567,92.76,95.43,97.94,95.233,90.35,95.86,4.43,101.53,99.21,95.08,101.95,99.713,95.73,129,98.02,4.77,8.3e-05,93.02,95.71,4.44,6.8e-05,63252,1.61,162.0,18.42,19.7,48.82,46.88,1,7.967,5.6,12.65,21.37,21.72,124.9,12.43,B
47,91.6,4.41,197.5,100.681,42.6,0.48,39.9,0.48,42.3,0.77,101.432,124.9,4.52,0.36,91.44,90.06,102.13,101.353,100.56,4.49,102.88,102.107,102.143,96.49,102.4,101.6,4.45,99.64,98.88,90.7,94.85,94.09,93.47,99.98,99.09,98.31,97.54,96.997,96.25,4.26,96.6,97.71,97.943,92.09,98.57,96.96,98.66,97.943,93.34,94.83,94.03,93.33,4.75,98.037,97.25,98.43,98.4,97.677,39.6,98.31,97.523,98.45,97.687,99.51,99.707,99.06,8.0,102.28,101.41,100.72,102.06,101.213,103.18,102.337,101.66,101.97,99.26,98.593,97.97,3.357,103.73,102.9,103.72,102.913,102.27,5.59,103.23,102.46,101.9,102.22,101.363,100.61,100.48,99.653,98.94,95.44,98.2,97.47,96.89,96.14,4.44,101.69,100.933,100.25,102.08,101.363,100.71,126,98.02,4.79,7.8e-05,93.02,95.71,4.44,6.6e-05,63252,1.61,162.0,18.44,19.73,48.9,46.95,2,7.963,5.6,12.65,21.49,21.77,126.6,12.45,B
48,89.8,4.38,197.6,98.926,43.5,0.47,39.9,0.45,43.033,0.75,99.778,122.2,4.49,0.35,91.4,85.14,101.95,99.783,96.24,4.51,102.72,100.507,100.403,96.41,102.26,99.95,4.43,97.943,94.28,89.037,94.51,92.11,88.2,99.64,98.85,96.65,93.08,95.297,91.74,4.25,92.36,96.103,96.23,91.99,98.28,92.59,98.27,96.153,93.26,94.76,92.42,88.58,4.74,96.253,92.74,97.91,97.87,95.557,39.7,97.82,95.477,97.83,95.527,98.82,97.527,93.81,8.0,101.69,99.33,95.54,101.43,99.107,102.59,100.283,96.53,96.86,99.38,96.987,93.1,3.375,103.19,100.713,103.13,100.637,96.69,5.59,102.66,100.077,96.01,101.57,98.973,94.77,99.73,97.133,92.83,95.52,97.64,94.99,90.58,95.38,4.42,101.69,99.333,95.56,102.15,99.8,96.07,129,97.94,4.76,0.00023,92.94,95.63,4.41,8.4e-05,63827,1.62,162.0,18.55,19.86,49.32,47.34,1,7.963,5.61,12.66,21.86,21.97,124.6,12.53,B
