,344X1,344X2,344X5,344X7,344X10,344X13,344X14,344X15,344X23,344X25,344X31,344X33,344X34,344X36,344X42,344X46,344X48,344X49,344X54,344X55,344X75,344X78,344X90,344X102,344X114,344X118,344X121,344X126,344X127,344X130,344X132,344X133,344X138,344X150,344X153,344X154,344X156,344X163,344X166,344X168,344X169,344X174,344X177,344X178,344X180,344X181,344X210,344X212,344X216,344X222,344X224,344X231,344X237,344X239,344X240,344X243,344X245,344X246,344X266,344X270,344X278,344X279,344X281,344X297,344X299,344X317,344X318,344X321,344X324,344X335,344X336,344X338,344X341,344X347,344X348,344X355,344X364,344X365,344X377,TOOL
59,150.0,156,101,118,81,100,120.0,81,81,215,173,0.74,0.45,4.13,3000,3010,2990,2990,99.9,100.5,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,1,52776,5,10.2,14.4,4000,3960,29,27,34,29,23,52,0.0,335,534,397,45,37,11,39,49,27,4396,3354,4451,4379,3014.0,3015.0,111.1,107.9,108.5,111,X
60,159.0,156,101,118,81,100,117.0,81,81,213,177,0.65,0.32,4.0,3005,3010,3000,3000,106.8,100.0,3085,17.9,5.8,46.0,30.2,19.8,19.3,1201,1,2,1198,0,0,399,402,805,397,1199,1204,595,1197,3,7,7,0,0,0,52776,5,10.3,14.1,4000,3955,32,29,35,28,27,52,0.0,323,541,389,34,29,13,39,51,28,4426,3385,4469,4407,3008.3,3008.8,107.4,107.7,108.0,94,W
61,150.0,156,101,118,81,100,120.0,81,81,215,173,0.74,0.44,4.15,3000,3010,2990,2990,100.9,101.4,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,0,-2,-2,1,52776,5,10.3,14.4,3999,3963,29,27,34,29,23,52,0.0,334,536,392,45,37,11,39,49,27,4396,3356,4451,4378,3014.3,3015.2,101.9,109.2,109.0,110,X
62,159.6,156,101,118,81,100,118.1,81,81,228,177,1.19,0.69,5.38,3001,3010,2990,2990,109.9,109.9,3085,17.9,5.8,46.0,30.2,19.8,19.2,1199,3,6,1198,2,-1,398,400,800,395,1197,1200,591,1193,-4,-2,-2,-5,-5,0,52629,5,10.1,14.7,3999,3917,30,25,32,30,22,52,0.0,332,421,339,45,38,13,49,56,33,4390,3302,4402,4303,3011.9,3012.7,109.9,104.7,104.9,135,V
63,159.0,156,101,118,81,100,117.0,81,81,208,175,0.67,0.32,4.05,3006,3010,3000,3000,111.0,110.7,3085,17.9,5.8,46.0,30.2,19.6,19.3,1201,1,4,1198,0,0,399,402,802,397,1199,1200,595,1197,3,7,7,0,0,0,52736,6,10.6,14.2,3999,3952,32,29,34,28,27,52,0.0,325,549,378,34,29,13,39,51,28,4422,3387,4466,4396,3006.5,3008.7,110.0,105.7,105.8,92,W
64,150.0,156,101,118,81,100,120.0,81,81,208,173,0.7,0.42,3.98,3000,3010,2990,2990,106.1,108.7,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,397,400,800,395,1198,1200,595,1193,0,2,2,-2,-2,1,52736,5,10.3,14.3,4000,3950,31,27,33,31,23,52,0.0,335,566,338,44,34,12,37,48,25,4394,3386,4400,4353,3013.4,3014.8,109.9,107.4,107.5,83,X
65,159.0,156,101,118,81,100,117.0,81,81,210,176,0.63,0.31,3.95,3006,3010,3000,3000,106.3,100.1,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,4,1198,0,0,399,402,802,397,1199,1204,595,1197,3,7,7,0,0,0,52736,5,10.6,14.2,3999,3964,32,29,34,28,27,52,0.0,325,543,388,34,29,13,39,51,28,4423,3385,4476,4400,3009.2,3008.5,110.1,106.2,106.5,92,W
66,159.6,156,101,118,81,100,107.3,81,81,206,176,0.63,0.21,4.2,3000,3010,2990,3000,100.0,100.0,3076,18.0,7.3,46.2,28.4,19.8,19.3,1199,0,0,1198,-2,0,398,400,802,395,1199,1204,595,1197,0,5,5,-2,-2,1,53260,6,10.5,13.8,6000,5941,30,28,40,30,25,52,0.0,272,646,296,46,41,11,40,56,30,4631,4072,4661,4606,3011.2,3011.5,107.9,108.7,109.0,66,S
67,150.0,156,101,118,81,100,120.0,81,81,212,172,0.74,0.41,4.08,3000,3010,2990,2990,99.9,101.6,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,52452,5,10.2,14.1,4000,3960,30,27,34,30,23,52,0.0,335,557,393,44,38,12,38,49,26,4393,3383,4450,4366,3013.9,3014.9,104.1,108.7,108.6,102,X
68,150.0,156,101,118,81,100,120.0,81,81,212,173,0.75,0.42,4.15,3000,3010,2990,2990,99.9,100.0,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,52456,5,10.2,14.1,3999,3965,30,27,34,29,23,52,0.0,334,553,392,44,37,12,38,48,26,4393,3381,4452,4370,3013.2,3015.2,101.2,109.0,108.7,104,X
69,159.0,156,101,118,81,100,117.0,81,81,212,177,0.65,0.28,4.15,3006,3010,3000,3000,95.0,95.0,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,0,2,1198,0,0,399,402,802,397,1199,1204,595,1197,2,7,7,0,0,1,52456,5,10.3,14.1,3999,3988,32,29,35,28,27,52,0.0,323,540,386,34,29,13,39,51,28,4419,3382,4464,4402,3008.5,3009.3,99.7,106.8,106.3,92,W
70,159.0,156,101,118,81,100,117.0,81,81,212,177,0.65,0.29,4.08,3006,3010,3000,3000,94.7,95.1,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,0,2,1198,0,0,399,405,802,395,1199,1204,595,1197,2,5,5,0,0,1,52460,5,10.2,14.0,3999,3981,32,29,34,28,27,52,0.0,322,542,384,34,29,13,39,51,28,4419,3386,4464,4402,3007.1,3008.1,101.4,106.4,106.1,91,W
71,150.0,156,101,118,81,100,120.0,81,81,212,174,0.73,0.43,4.03,3000,3010,2990,2990,104.0,99.8,3085,15.9,12.9,35.7,35.5,19.7,19.3,1200,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1193,0,2,2,-2,-2,0,52628,5,10.3,14.3,4000,3964,31,27,34,31,23,52,0.0,332,551,336,44,33,12,37,48,25,4403,3378,4406,4382,3014.3,3015.6,111.2,107.4,107.9,92,X
72,159.6,156,101,118,81,100,118.1,81,81,213,178,0.81,0.4,4.98,3001,3010,2990,2990,96.9,98.2,3085,17.9,5.8,46.0,30.2,19.8,19.3,1199,3,6,1198,2,-1,398,400,802,395,1197,1200,595,1193,-5,-5,-2,-7,-7,1,52263,5,10.2,14.2,4000,3934,29,26,32,29,23,52,0.0,322,554,383,40,34,12,41,53,29,4484,3426,4529,4467,3011.0,3012.7,99.7,108.3,107.8,99,V
73,159.6,156,101,118,81,100,118.1,81,81,210,178,0.77,0.38,4.83,3001,3010,2990,2990,105.6,98.8,3085,17.9,5.8,46.0,30.2,19.8,19.3,1199,3,6,1196,2,-1,398,400,800,395,1197,1200,595,1193,-5,-5,-5,-7,-7,1,52328,5,10.2,14.3,3999,3974,29,26,32,29,23,52,0.0,324,577,389,39,33,11,40,52,29,4487,3442,4536,4472,3011.1,3012.5,100.6,107.4,106.9,90,V
74,150.0,156,101,118,81,100,120.0,81,81,212,173,0.71,0.39,4.0,3000,3010,2990,2990,100.0,100.0,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,52341,5,10.2,14.3,4000,3962,29,27,34,29,23,52,0.0,335,559,396,44,37,12,37,48,26,4396,3386,4453,4374,3014.0,3014.8,111.0,107.8,108.4,101,X
75,150.0,156,101,118,81,100,120.0,81,81,206,172,0.68,0.42,4.0,3000,3010,2990,2990,108.9,105.0,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,1,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,1,52736,5,10.3,14.2,3999,3965,30,27,34,30,23,52,0.0,336,581,386,43,38,12,36,48,25,4399,3409,4449,4366,3013.7,3015.0,110.0,107.6,107.8,90,X
76,150.0,156,101,118,81,100,120.0,81,81,209,172,0.68,0.4,4.0,3000,3010,2990,2990,110.7,110.6,3085,15.9,12.9,35.7,35.5,19.7,19.4,1200,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,1,52736,5,10.3,14.2,3999,3954,30,27,34,30,23,52,0.0,335,569,390,43,37,12,37,48,25,4403,3402,4456,4379,3014.2,3014.4,110.6,107.6,108.0,95,X
77,150.0,156,101,118,81,100,120.0,81,81,209,172,0.7,0.42,4.0,3000,3010,2990,2990,101.0,99.9,3085,15.9,12.9,35.7,35.5,19.7,19.4,1200,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,1,52736,5,10.2,14.1,3999,3958,30,27,34,30,23,52,0.0,334,569,389,43,37,12,36,48,25,4404,3404,4457,4381,3014.2,3015.2,105.1,108.6,108.7,95,X
78,150.0,156,101,118,81,100,120.0,81,81,210,172,0.68,0.39,4.08,3000,3010,2990,2990,100.0,100.2,3085,15.9,12.9,35.7,35.5,19.7,19.4,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,1,52736,5,10.3,14.2,4000,3952,30,27,33,30,23,52,0.0,334,566,383,43,37,11,36,48,25,4404,3400,4457,4379,3014.1,3015.4,111.2,106.7,107.1,96,X
79,159.0,156,101,118,81,100,117.0,81,81,212,177,0.65,0.3,4.05,3006,3010,3000,3000,107.0,110.1,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,4,1198,0,0,399,405,805,395,1199,1204,595,1197,3,7,7,0,0,1,52736,5,10.2,14.2,3999,3985,32,29,34,28,27,51,0.0,323,540,386,34,28,13,39,51,28,4423,3381,4467,4406,3007.6,3008.5,108.9,107.4,107.7,94,W
80,150.0,156,101,118,81,100,120.0,81,81,213,173,0.73,0.41,4.05,3000,3010,2990,2990,107.3,108.0,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,402,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,52235,5,10.2,14.2,4000,3959,29,27,34,29,22,52,0.0,334,551,396,44,37,12,38,49,26,4391,3379,4448,4366,3013.6,3014.9,99.2,108.6,108.0,108,X
81,150.0,156,101,118,81,100,120.0,81,81,214,172,0.67,0.39,4.05,3000,3010,2990,2990,100.2,101.3,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,1,52776,5,10.3,14.3,4000,3957,30,27,34,29,23,52,0.0,335,537,394,45,37,11,39,49,27,4400,3362,4454,4382,3014.4,3014.7,109.6,108.5,109.0,109,X
82,159.0,156,101,118,81,100,117.0,81,81,213,177,0.62,0.28,4.05,3006,3010,3000,3000,94.9,95.1,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,0,2,1198,0,0,399,402,802,397,1199,1204,595,1197,3,5,7,0,0,0,52776,5,10.2,14.6,3999,3968,34,29,34,28,27,52,0.0,321,522,324,35,23,12,40,51,28,4427,3362,4431,4400,3007.8,3008.5,111.4,106.1,106.5,83,W
83,150.0,156,101,118,81,100,120.0,81,81,213,172,0.68,0.4,4.0,3000,3010,2990,2990,106.6,107.3,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,0,2,-2,-2,1,52776,5,10.1,14.2,3999,3962,30,27,34,30,23,52,0.0,336,548,390,45,38,11,39,49,27,4398,3367,4451,4380,3014.6,3015.4,99.4,108.0,107.5,105,X
84,150.0,156,101,118,81,100,120.0,81,81,212,172,0.72,0.41,4.05,2999,3010,2990,2990,110.5,111.1,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,402,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,52478,5,10.2,14.1,3999,3945,30,27,34,29,23,52,0.0,335,553,395,44,38,12,38,48,26,4393,3380,4451,4369,3014.2,3014.7,110.5,106.7,107.0,105,X
85,159.0,156,101,118,81,100,117.0,81,81,213,177,0.66,0.29,4.1,3005,3010,3000,3000,94.8,95.1,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,0,2,1198,0,0,399,405,802,395,1199,1204,595,1197,2,7,7,0,0,1,52486,5,10.2,14.1,3999,3943,32,29,35,28,27,52,0.0,322,543,385,34,29,13,39,51,28,4420,3387,4464,4403,3008.3,3008.8,104.6,108.0,108.0,93,W
86,150.0,156,101,118,81,100,120.0,81,81,211,173,0.71,0.41,4.08,3000,3010,2990,2990,100.1,100.0,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,1,52455,5,10.2,14.1,4000,3955,30,27,34,29,22,52,0.0,334,561,395,44,37,12,37,48,26,4394,3391,4452,4370,3013.2,3015.0,110.6,108.1,108.6,98,X
87,158.5,156,101,118,81,100,110.1,81,81,209,175,1.39,0.96,5.08,2999,3010,2990,2990,99.8,100.0,3076,18.0,7.3,46.2,28.4,19.4,19.3,1199,2,4,1198,0,0,396,400,800,395,1198,1204,591,1193,4,7,10,2,2,0,53234,6,10.5,13.8,6000,5929,27,27,42,17,24,58,0.0,265,640,288,45,40,20,50,66,39,4497,3945,4526,4476,3007.8,3009.1,100.0,106.0,105.9,68,T
88,159.6,156,101,118,81,100,118.1,81,81,213,179,0.76,0.36,4.85,3001,3010,2990,2990,100.5,102.0,3085,17.9,5.8,46.0,30.2,19.9,19.3,1199,3,6,1198,2,-1,398,400,800,395,1197,1200,595,1193,-5,-5,-2,-7,-7,1,52455,5,10.2,14.3,4000,3957,29,26,32,29,23,52,0.0,323,551,386,40,33,11,40,52,29,4486,3423,4532,4469,3012.4,3013.2,110.7,107.8,108.2,96,V
89,159.6,156,101,118,81,100,118.1,81,81,210,178,0.75,0.38,4.75,3001,3010,2990,2990,100.0,96.7,3085,17.9,5.8,46.0,30.2,19.8,19.3,1199,3,6,1198,2,-1,398,400,800,395,1197,1200,595,1193,-5,-5,-5,-7,-7,1,52457,5,10.4,14.2,3999,3926,29,26,32,29,23,52,0.0,323,582,385,39,34,11,39,52,29,4487,3448,4531,4471,3011.7,3012.8,99.5,108.0,107.4,87,V
90,159.6,156,101,118,81,100,107.3,81,81,206,176,0.6,0.18,4.15,3000,3010,2990,2990,100.0,100.0,3076,18.0,7.3,46.2,28.4,19.8,19.3,1199,0,0,1198,-2,0,398,400,800,395,1199,1204,595,1197,0,5,5,-2,-2,1,53242,6,10.5,14.0,6000,5946,30,28,40,30,24,52,0.0,272,647,297,46,41,11,41,57,30,4629,4072,4658,4603,3012.0,3013.5,111.1,107.5,107.9,68,S
91,159.6,156,101,118,81,100,118.1,81,81,214,179,0.76,0.36,4.9,3001,3010,2990,2990,97.0,97.0,3085,17.9,5.8,46.0,30.2,19.8,19.2,1199,3,6,1198,2,-1,398,400,802,395,1197,1200,595,1193,-5,-5,-5,-7,-7,1,52459,5,10.2,14.2,4000,3957,29,26,32,29,23,52,0.0,323,549,386,40,34,11,40,52,29,4487,3424,4531,4471,3012.2,3013.0,110.7,107.8,108.2,97,V
92,150.0,156,101,118,81,100,120.0,81,81,213,173,0.75,0.44,4.05,3000,3010,2990,2990,105.1,100.0,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,52460,5,10.3,14.1,4000,3966,30,27,34,29,23,52,0.0,334,548,392,44,37,12,38,48,26,4394,3378,4453,4372,3014.2,3014.8,99.4,108.8,108.3,104,X
93,159.0,156,101,118,81,100,117.0,81,81,209,175,0.67,0.31,4.05,3006,3010,3000,3000,111.1,110.4,3085,17.9,5.8,46.0,30.2,19.7,19.3,1201,0,2,1198,0,0,399,402,802,397,1199,1204,595,1197,2,5,5,0,0,0,52382,6,10.6,14.0,4000,3963,32,29,34,28,26,52,0.0,324,547,378,34,29,13,40,52,28,4416,3385,4465,4394,3007.2,3007.8,109.9,106.7,106.7,93,W
94,159.6,156,101,118,81,100,118.1,81,81,210,178,0.77,0.37,4.9,3001,3010,2990,2990,96.9,97.9,3085,17.9,5.8,46.0,30.2,19.8,19.3,1199,3,6,1198,2,-1,398,400,800,395,1197,1200,595,1193,-5,-5,-5,-7,-7,1,52394,5,10.2,14.2,3999,3951,29,26,32,29,23,52,0.0,323,580,384,39,34,12,39,52,29,4486,3446,4531,4471,3012.3,3012.1,100.2,108.5,108.1,88,V
95,159.0,156,101,118,81,100,117.0,81,81,212,177,0.65,0.28,4.08,3006,3010,3000,3000,106.9,110.1,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,0,2,1198,0,0,399,402,802,395,1199,1204,595,1197,2,7,7,0,0,0,52628,5,10.3,14.2,3999,3976,32,29,34,28,26,51,0.0,324,551,390,34,29,13,39,51,28,4422,3386,4469,4406,3007.8,3009.1,100.1,107.9,107.5,95,W
96,150.0,156,101,118,81,100,120.0,81,81,213,172,0.74,0.43,4.1,3000,3010,2990,2990,100.6,102.0,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,1,52628,5,10.1,14.3,3999,3930,29,27,34,29,22,52,0.0,336,550,396,44,37,11,38,48,25,4400,3380,4459,4382,3014.1,3015.7,99.1,108.6,108.0,105,X
97,159.6,156,101,118,81,100,118.1,81,81,210,178,0.81,0.39,4.9,3001,3010,2990,2990,97.0,97.0,3085,17.9,5.8,46.0,30.2,19.9,19.3,1199,3,6,1198,2,-1,398,400,800,395,1197,1200,595,1193,-5,-5,-5,-7,-7,1,52341,5,10.2,14.2,4000,3959,29,26,32,29,23,52,0.0,324,579,387,39,34,11,40,52,29,4486,3443,4533,4468,3011.7,3013.2,111.0,107.6,108.0,93,V
98,150.0,156,101,118,81,100,120.0,81,81,212,172,0.71,0.41,4.08,2999,3010,2990,2990,99.8,100.2,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,1,52469,5,10.2,14.2,4000,3961,30,27,34,29,22,52,0.0,333,556,392,44,37,12,37,48,26,4394,3387,4452,4372,3013.7,3014.8,106.8,107.1,107.1,101,X
99,159.0,156,101,118,81,100,117.0,81,81,213,177,0.65,0.31,4.0,3006,3020,3000,3000,105.1,108.9,3085,17.9,5.8,46.0,30.2,19.8,19.3,1201,1,2,1198,0,0,399,402,805,395,1199,1204,595,1197,3,7,7,0,0,0,52766,5,10.2,14.2,4000,3955,32,29,34,28,27,50,0.0,323,538,385,34,28,13,39,51,28,4427,3382,4471,4413,3008.3,3007.5,111.4,106.5,107.0,93,W
100,159.0,156,101,118,81,100,117.0,81,81,213,177,0.63,0.31,3.9,3006,3010,3000,3000,109.6,102.8,3085,17.9,5.8,46.0,30.2,19.8,19.3,1201,1,4,1198,0,0,399,402,805,397,1199,1204,595,1197,3,7,5,0,0,1,52766,5,10.2,14.1,4000,3962,32,29,34,28,27,50,0.0,322,537,383,34,28,13,39,51,28,4428,3382,4471,4414,3008.2,3009.1,106.5,108.0,108.2,92,W
101,159.0,156,101,118,81,100,117.0,81,81,213,177,0.66,0.32,3.95,3006,3010,3000,3000,94.7,94.9,3085,17.9,5.8,46.0,30.2,19.8,19.3,1201,1,4,1198,0,0,399,405,802,395,1199,1204,595,1197,3,7,7,0,0,0,52766,5,10.2,14.2,3999,3965,32,29,35,28,27,50,0.0,322,537,382,34,28,13,39,51,28,4428,3383,4472,4415,3008.5,3008.2,99.3,108.0,107.6,92,W
102,159.6,156,101,118,81,100,107.3,81,81,203,173,0.7,0.28,4.28,3000,3010,2990,2990,99.9,100.0,3076,18.0,7.3,46.2,28.4,19.8,19.3,1199,0,0,1196,-2,0,398,402,800,395,1199,1204,595,1197,-1,2,2,-2,-2,1,54251,6,10.5,14.2,6000,5988,30,27,39,30,24,52,0.0,271,631,293,47,40,12,41,58,30,4619,4061,4654,4586,3011.7,3013.1,104.3,107.5,107.4,60,S
103,159.0,156,101,118,81,100,117.0,81,81,213,177,0.65,0.3,4.05,3006,3010,3000,3000,94.7,95.0,3085,17.9,5.8,46.0,30.2,19.8,19.3,1201,0,2,1198,0,0,399,402,802,395,1199,1204,595,1197,3,7,7,0,2,0,52776,5,10.2,14.1,3999,3937,32,29,35,28,27,52,0.0,323,537,381,34,29,13,39,51,28,4429,3383,4470,4415,3008.8,3009.7,99.4,107.6,107.1,92,W
104,150.0,156,101,118,81,100,120.0,81,81,214,172,0.68,0.39,4.05,3000,3010,2990,2990,100.3,101.6,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,802,395,1199,1200,595,1197,0,2,2,-2,-2,1,52776,5,10.2,14.4,3999,3947,30,27,34,29,23,52,0.0,335,535,393,45,37,11,39,49,27,4399,3357,4454,4382,3013.6,3015.6,103.9,109.1,109.2,109,X
105,159.6,156,101,118,81,100,107.3,81,81,204,173,0.67,0.25,4.23,3000,3010,2990,2990,100.0,100.2,3076,18.0,7.3,46.2,28.4,19.8,19.3,1199,0,0,1196,-2,0,397,400,800,395,1199,1204,595,1197,-1,0,0,-5,-5,1,54200,7,10.3,14.1,6000,5980,30,28,40,30,24,52,0.0,273,641,301,47,42,11,42,58,29,4612,4056,4641,4571,3011.1,3013.7,109.9,107.4,107.5,62,S
106,150.0,156,101,118,81,100,120.0,81,81,214,172,0.69,0.41,4.05,3000,3010,2990,2990,107.8,108.2,3085,15.9,12.9,35.7,35.5,19.6,19.3,1200,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,1,52776,5,10.3,14.3,3999,3955,30,27,33,29,23,52,0.0,335,539,392,45,37,11,39,49,27,4399,3361,4454,4381,3013.9,3015.0,99.2,108.5,107.9,108,X
107,159.0,156,101,118,81,100,117.0,81,81,212,177,0.66,0.29,4.25,3005,3010,3000,3000,95.1,97.7,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,2,1200,0,0,399,402,802,397,1199,1204,595,1197,3,5,7,0,2,0,52776,5,10.2,14.1,4000,3960,32,29,34,28,27,52,0.0,323,541,382,34,29,13,39,51,28,4429,3385,4470,4414,3006.6,3009.0,111.4,106.7,107.3,93,W
108,159.6,156,101,118,81,100,107.3,81,81,204,171,0.65,0.24,4.18,3000,3010,2990,2990,100.0,100.1,3076,18.0,7.3,46.2,28.4,19.8,19.3,1199,0,0,1196,-2,0,398,402,800,395,1199,1204,595,1197,-1,0,0,-5,-5,0,54201,7,10.3,14.0,6000,5991,30,28,39,30,24,52,0.0,272,638,297,47,42,11,42,58,31,4611,4054,4640,4572,3010.5,3012.2,110.0,107.9,108.0,61,S
109,159.6,156,101,118,81,100,107.3,81,81,204,170,0.66,0.25,4.28,3000,3010,2990,2990,100.0,100.0,3076,18.0,7.3,46.2,28.4,19.8,19.3,1198,0,0,1196,-2,0,398,400,800,395,1199,1204,595,1197,-1,0,0,-5,-2,1,54202,7,10.4,14.0,6000,5917,30,28,39,30,24,52,0.0,272,640,297,47,41,11,41,58,30,4611,4054,4642,4574,3011.7,3012.5,100.3,108.1,107.7,61,S
110,159.6,156,101,118,81,100,107.3,81,81,209,176,0.89,0.53,4.03,3002,3010,2990,3000,99.9,100.0,3076,18.0,7.3,46.2,28.4,19.7,19.4,1200,0,0,1198,-2,0,399,402,802,397,1199,1204,595,1197,-2,-2,-2,-5,-5,1,53263,6,10.5,13.9,6000,5916,27,25,39,21,22,59,0.0,263,632,287,44,38,23,52,68,41,4527,3982,4554,4507,3012.9,3014.0,104.6,107.6,108.0,65,U
111,158.5,156,101,118,81,100,110.1,81,81,208,176,1.47,1.1,5.15,2999,3010,2990,2990,99.8,100.1,3076,18.0,7.3,46.2,28.4,19.4,19.3,1199,1,4,1198,0,0,397,400,800,395,1198,1200,595,1193,4,7,7,2,0,0,53263,6,10.5,14.0,6000,5949,27,27,41,18,24,58,0.0,265,634,288,45,39,20,50,66,39,4508,3945,4539,4484,3008.8,3009.7,99.5,107.5,107.3,66,T
112,159.0,156,101,118,81,100,117.0,81,81,213,177,0.66,0.28,4.18,3006,3010,3000,3000,95.0,96.7,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,0,2,1198,0,0,399,402,802,395,1199,1200,595,1197,2,7,7,0,0,0,52628,5,10.2,14.2,3999,3979,32,29,35,28,27,50,0.0,323,543,385,34,28,13,39,51,28,4424,3383,4469,4409,3007.9,3008.9,101.5,108.1,108.0,96,W
113,150.0,156,101,118,81,100,120.0,81,81,211,172,0.69,0.41,4.0,3000,3010,2990,2990,103.5,99.8,3085,15.9,12.9,35.7,35.5,19.7,19.4,1200,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,1,52628,5,10.2,14.2,4000,3966,30,27,34,29,23,52,0.0,335,563,396,44,37,11,37,48,25,4405,3394,4461,4383,3014.2,3015.1,101.5,107.2,106.8,101,X
114,159.0,156,101,118,81,100,117.0,81,81,213,177,0.66,0.3,4.0,3005,3010,3000,3000,108.4,101.2,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,0,2,1198,0,0,399,402,802,395,1199,1204,595,1197,2,5,5,0,0,0,52469,5,10.6,14.1,3999,3965,32,29,34,28,26,50,0.0,323,546,384,34,29,13,39,51,28,4418,3386,4463,4401,3007.8,3008.8,108.8,107.6,107.9,94,W
115,159.6,156,101,118,81,100,118.1,81,81,213,178,0.76,0.36,4.83,3001,3010,2990,2990,96.9,97.1,3085,17.9,5.8,46.0,30.2,19.9,19.3,1199,3,6,1198,2,-1,398,400,800,395,1197,1200,595,1193,-5,-5,-5,-7,-7,1,52477,5,10.2,14.4,3999,3942,29,26,32,29,23,52,0.0,323,551,379,40,33,11,40,52,29,4486,3423,4534,4467,3011.2,3011.8,100.0,107.7,107.1,94,V
116,159.6,156,101,118,81,100,118.1,81,81,213,178,0.82,0.39,4.98,3001,3010,2990,2990,97.0,97.2,3085,17.9,5.8,46.0,30.2,19.7,19.2,1199,3,6,1198,2,-1,398,400,800,395,1197,1200,591,1193,-5,-5,-2,-7,-7,0,52544,5,10.3,14.5,3999,3955,29,26,32,29,23,52,0.0,325,559,390,40,34,11,40,53,29,4488,3427,4538,4468,3011.6,3012.0,102.7,106.7,106.2,95,V
117,150.0,156,101,118,81,100,120.0,81,81,213,172,0.73,0.43,4.05,3000,3010,2990,2990,99.9,100.0,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,52561,5,10.3,14.3,4000,3932,29,27,34,29,22,52,0.0,335,548,399,44,37,11,38,48,26,4399,3381,4457,4381,3014.4,3015.0,99.4,108.2,107.7,105,X
118,150.0,156,101,118,81,100,120.0,81,81,212,172,0.73,0.42,4.13,3000,3010,2990,2990,99.8,100.3,3085,15.9,12.9,35.7,35.5,19.7,19.4,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,1,52688,5,10.3,14.2,3999,3945,30,27,34,29,23,52,0.0,334,551,393,44,37,11,37,48,25,4406,3387,4463,4386,3013.8,3014.9,99.3,108.4,107.8,102,X
