,520X3,520X7,520X8,520X31,520X32,520X33,520X72,520X76,520X77,520X78,520X83,520X91,520X137,520X177,520X252,520X258,520X259,520X260,520X262,520X263,520X264,520X267,520X287,520X289,520X290,520X293,520X294,520X295,520X296,520X297,520X305,520X306,520X307,520X308,520X309,520X380,520X389,520X392,520X399,520X408,520X411,520X432,null_count,TOOL
311,530.0,145.0,78.0,491.0,492.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8556.0,463.5,14.5,14.5,14.7,14.4,15.0,14.9,15.0,40.0,40.0,39.9,9.3,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,44.8,47.9,14.52,5.0,5.7,5.59,7.0,0,9
312,531.0,144.0,73.0,491.0,493.0,489.0,490.0,497.0,497.0,497.0,488.0,496.0,1.0,7777.0,463.6,14.7,14.4,14.8,14.7,14.8,14.6,14.9,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.0,48.4,14.52,5.0,5.68,5.59,6.0,0,7
313,530.0,144.0,78.0,491.0,492.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1989.0,458.6,15.0,14.7,15.0,14.4,15.2,14.9,14.9,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.2,14.5,10.0,5.7,5.58,10.0,0,9
314,530.0,144.0,84.0,491.0,492.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1215.0,458.7,14.8,14.7,15.0,14.8,15.1,14.8,14.6,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.4,14.49,5.0,5.7,5.58,10.0,0,7
315,531.0,144.0,75.0,493.0,494.0,492.0,491.0,497.0,497.0,497.0,487.0,496.0,1.0,8568.0,463.6,14.8,14.5,14.8,14.8,14.8,14.6,15.0,39.9,40.0,39.9,9.3,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,45.7,48.3,14.52,5.0,5.69,5.6,7.0,0,6
316,530.0,144.0,84.0,490.0,491.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,7778.0,463.5,14.5,14.4,14.7,14.2,14.9,14.6,14.8,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.5,0.0,0.0,0.0,0.0,0.0,44.8,48.5,14.52,5.0,5.68,5.59,6.0,0,8
317,530.0,144.0,77.0,494.0,495.0,493.0,491.0,497.0,497.0,497.0,487.0,496.0,2.0,2001.0,458.7,14.8,14.7,15.1,14.8,15.0,14.8,15.0,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.6,49.9,14.49,5.0,5.7,5.58,10.0,0,6
318,530.0,144.0,86.0,490.0,491.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1216.0,458.6,14.7,14.6,15.0,14.9,15.1,14.8,15.0,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,49.7,14.49,5.0,5.7,5.58,10.0,0,8
319,534.0,144.0,69.0,491.0,493.0,490.0,488.0,496.0,497.0,494.0,487.0,495.0,1.0,9589.0,462.9,15.9,15.7,16.0,15.8,16.2,15.8,15.6,40.0,40.0,40.0,9.4,9.3,9.4,9.3,9.4,0.1,0.1,0.1,0.1,0.1,46.1,51.9,14.55,5.0,5.68,5.59,19.0,0,11
320,530.0,143.0,79.0,490.0,491.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,7779.0,463.5,14.7,14.5,14.8,14.6,14.7,14.6,14.9,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,48.3,14.52,5.0,5.66,5.57,6.0,0,9
321,530.0,144.0,79.0,489.0,491.0,487.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1217.0,458.7,14.9,14.8,15.1,15.0,14.8,14.9,15.1,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.4,14.49,5.0,5.7,5.57,10.0,0,9
322,531.0,145.0,70.0,491.0,492.0,489.0,490.0,495.0,496.0,493.0,486.0,495.0,2.0,5787.0,456.6,15.2,14.9,15.5,14.9,15.0,14.9,15.2,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.1,0.0,0.1,0.0,0.0,45.6,50.7,14.64,5.0,5.71,5.59,9.0,0,14
323,530.0,144.0,77.0,489.0,490.0,487.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,7780.0,463.5,14.8,14.5,14.8,14.5,14.9,14.7,15.0,39.9,40.0,39.9,9.3,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,48.4,14.52,5.0,5.67,5.57,6.0,0,10
324,530.0,143.0,77.0,490.0,491.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1218.0,458.6,15.0,14.7,15.0,15.0,14.8,14.8,14.8,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.6,14.49,5.0,5.7,5.58,10.0,0,10
325,530.0,144.0,77.0,488.0,490.0,486.0,491.0,493.0,495.0,492.0,487.0,495.0,3.0,843.0,458.8,14.7,14.6,15.0,14.7,14.6,14.7,15.1,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,49.9,14.5,5.0,5.68,5.58,9.0,0,9
326,531.0,144.0,72.0,491.0,492.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,7781.0,463.5,14.5,14.4,14.8,14.2,14.8,14.6,14.6,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,45.7,48.8,14.52,5.0,5.68,5.6,6.0,0,6
327,536.0,144.0,70.0,488.0,489.0,486.0,491.0,493.0,495.0,491.0,487.0,495.0,4.0,7304.0,463.6,14.6,14.4,14.8,14.7,15.0,14.7,14.7,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,47.9,14.52,5.0,5.68,5.58,6.0,0,8
328,536.0,144.0,72.0,490.0,492.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1219.0,458.7,14.6,14.6,15.0,14.9,15.1,14.9,15.0,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.6,49.9,14.55,5.0,5.7,5.61,10.0,0,6
329,530.0,143.0,72.0,490.0,491.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,7782.0,463.6,14.5,14.7,14.8,14.7,14.4,14.7,15.0,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,45.0,48.1,14.52,5.0,5.68,5.6,6.0,0,7
330,530.0,142.0,80.0,489.0,491.0,487.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1220.0,458.7,15.0,14.7,15.0,15.0,14.8,14.7,14.7,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.5,50.2,14.49,5.0,5.7,5.58,10.0,0,7
331,531.0,144.0,71.0,492.0,493.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1436.0,458.7,14.9,14.6,15.0,14.8,15.0,14.8,14.6,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.6,50.0,14.55,5.0,5.68,5.58,10.0,0,6
332,531.0,144.0,81.0,488.0,489.0,486.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,7880.0,463.5,14.8,14.4,14.9,14.8,15.0,14.8,15.0,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,49.2,14.52,5.0,5.66,5.55,6.0,0,8
333,530.0,143.0,77.0,488.0,489.0,487.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1330.0,458.6,15.0,14.8,15.1,15.1,15.3,14.9,15.2,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,49.9,14.5,5.0,5.7,5.58,10.0,0,10
334,531.0,144.0,78.0,494.0,495.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8224.0,463.5,14.9,14.7,14.9,14.7,15.1,15.0,14.6,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.3,0.0,0.0,0.1,0.0,0.0,44.8,48.5,14.52,5.0,5.67,5.56,6.0,0,9
335,557.0,146.0,70.0,491.0,492.0,489.0,490.0,495.0,496.0,493.0,486.0,495.0,2.0,2477.0,457.6,14.0,14.2,14.7,14.2,14.4,14.3,14.6,40.1,40.2,40.1,9.6,9.5,9.6,9.5,9.6,0.1,0.1,0.1,0.1,0.1,45.9,52.7,14.47,0.0,5.64,5.56,10.0,0,11
336,530.0,144.0,81.0,494.0,495.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8349.0,463.5,14.2,14.5,14.8,14.8,14.5,14.7,14.9,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,48.7,14.52,5.0,5.66,5.57,6.0,0,8
337,530.0,144.0,78.0,494.0,495.0,494.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1794.0,458.6,14.3,14.6,15.0,14.8,14.8,14.8,15.0,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.7,14.49,5.0,5.68,5.57,10.0,0,10
338,531.0,144.0,76.0,491.0,492.0,490.0,489.0,497.0,497.0,497.0,486.0,495.0,2.0,6410.0,456.6,14.2,14.2,14.9,14.4,14.5,14.4,14.2,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.7,14.64,5.0,5.7,5.59,9.0,0,12
339,530.0,144.0,76.0,491.0,492.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,1.0,5414.0,456.6,15.0,14.9,15.4,15.1,15.4,15.0,15.4,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.8,14.64,5.0,5.7,5.58,9.0,0,15
340,539.0,143.0,74.0,490.0,491.0,488.0,489.0,497.0,497.0,497.0,487.0,495.0,2.0,6384.0,456.6,14.7,14.5,15.3,14.8,15.2,14.6,15.2,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.1,45.6,50.8,14.64,5.0,5.7,5.6,9.0,0,11
341,530.0,145.0,71.0,491.0,492.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,2.0,1735.0,457.6,14.8,14.4,15.0,14.7,14.7,14.6,14.6,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.6,14.46,0.0,5.65,5.53,10.0,0,13
342,530.0,144.0,76.0,491.0,492.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,3.0,2503.0,457.6,14.6,14.6,15.1,15.0,14.6,14.6,15.0,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.6,14.46,0.0,5.64,5.53,10.0,0,14
343,530.0,145.0,76.0,492.0,492.0,491.0,490.0,495.0,497.0,493.0,486.0,495.0,4.0,10036.0,462.9,15.6,15.6,16.2,16.0,16.2,16.0,16.4,40.0,40.0,40.0,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,45.2,51.7,14.55,0.0,5.67,5.56,19.0,0,13
344,547.0,145.0,69.0,491.0,492.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,1.0,6112.0,456.6,14.8,14.5,15.0,14.6,15.0,14.5,14.7,40.2,40.2,40.1,9.6,9.6,9.7,9.6,9.6,0.0,0.0,0.1,0.0,0.0,45.6,50.7,14.64,5.0,5.69,5.58,9.0,0,13
345,530.0,145.0,76.0,492.0,492.0,491.0,490.0,497.0,497.0,496.0,487.0,495.0,3.0,2407.0,457.7,14.7,14.8,15.4,14.8,14.9,14.9,14.8,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.6,14.46,0.0,5.63,5.52,10.0,0,15
346,567.0,145.0,72.0,491.0,492.0,489.0,490.0,495.0,496.0,493.0,486.0,495.0,2.0,2408.0,457.6,14.0,14.2,14.9,14.3,14.4,14.3,14.0,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.7,14.46,0.0,5.62,5.53,10.0,0,11
347,530.0,144.0,76.0,491.0,492.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,1.0,2050.0,457.7,15.3,14.9,15.3,15.3,15.0,14.9,15.0,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.5,14.46,0.0,5.65,5.53,10.0,0,15
348,557.0,143.0,70.0,490.0,492.0,488.0,490.0,495.0,496.0,493.0,486.0,495.0,1.0,9801.0,462.9,15.9,15.8,16.2,15.9,16.2,16.0,15.7,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.1,0.1,0.1,0.1,45.4,51.7,14.55,0.0,5.69,5.58,19.0,0,12
349,530.0,144.0,76.0,490.0,492.0,489.0,489.0,497.0,497.0,496.0,487.0,495.0,2.0,9577.0,462.9,16.2,16.0,16.3,16.2,16.3,16.1,16.4,40.0,40.0,40.0,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,45.2,51.8,14.54,0.0,5.65,5.54,19.0,0,14
350,530.0,144.0,76.0,491.0,492.0,490.0,490.0,496.0,497.0,496.0,487.0,495.0,2.0,5999.0,456.6,15.0,14.7,15.3,14.7,15.0,14.9,15.1,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.0,0.0,0.0,45.6,50.9,14.64,5.0,5.69,5.56,9.0,0,15
351,529.0,141.0,70.0,492.0,494.0,491.0,490.0,495.0,496.0,493.0,488.0,495.0,1.0,7691.0,463.6,14.4,14.5,14.8,14.8,14.9,14.6,14.9,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,45.7,48.5,14.52,5.0,5.69,5.6,6.0,0,6
352,530.0,144.0,78.0,488.0,489.0,486.0,491.0,493.0,495.0,492.0,488.0,495.0,2.0,225.0,463.6,15.0,14.7,15.2,14.9,15.2,15.0,15.5,40.0,40.0,39.9,9.4,9.4,9.5,9.4,9.4,-0.1,-0.1,-0.1,-0.1,-0.1,45.4,48.4,14.45,15.0,5.64,5.54,1.0,0,9
353,742.0,144.0,70.0,493.0,494.0,491.0,491.0,495.0,496.0,493.0,487.0,496.0,1.0,7904.0,463.6,14.3,14.4,14.7,14.5,14.6,14.6,14.9,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.3,0.0,0.0,0.1,0.0,0.0,45.7,47.8,14.52,5.0,5.73,5.66,6.0,0,6
354,530.0,144.0,77.0,494.0,495.0,491.0,491.0,496.0,497.0,496.0,488.0,496.0,1.0,1353.0,458.7,14.9,14.7,15.0,14.9,14.8,14.8,15.1,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,49.8,14.49,5.0,5.7,5.59,10.0,0,8
355,531.0,144.0,76.0,490.0,492.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,3.0,9643.0,462.9,16.1,15.9,16.2,15.8,16.3,16.0,16.3,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,45.2,51.8,14.55,0.0,5.67,5.55,19.0,0,15
356,530.0,144.0,76.0,490.0,492.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,1.0,2123.0,457.7,15.3,14.9,15.3,15.4,15.0,15.0,15.5,40.1,40.2,40.1,9.6,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.6,14.46,0.0,5.65,5.54,10.0,0,15
357,530.0,143.0,76.0,490.0,492.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,4.0,377.0,465.9,15.9,15.6,16.1,16.0,15.8,15.8,16.3,40.0,40.0,40.0,9.5,9.5,9.6,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.2,14.57,5.0,5.65,5.51,15.0,0,15
358,537.0,144.0,67.0,490.0,492.0,489.0,491.0,495.0,496.0,493.0,486.0,495.0,1.0,6877.0,456.6,14.1,13.9,14.8,14.2,14.4,14.1,14.0,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.6,0.0,0.0,0.1,0.0,0.0,45.6,51.0,14.64,10.0,5.7,5.58,9.0,0,11
359,530.0,144.0,76.0,490.0,491.0,488.0,490.0,495.0,497.0,494.0,487.0,495.0,3.0,194.0,465.9,16.2,15.8,16.3,16.0,16.2,15.9,16.4,40.0,40.0,40.0,9.5,9.5,9.6,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.2,14.57,5.0,5.65,5.52,15.0,0,15
360,554.0,145.0,71.0,490.0,492.0,489.0,490.0,495.0,496.0,493.0,486.0,495.0,2.0,2626.0,457.6,14.7,14.3,15.1,14.2,14.7,14.5,14.7,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.6,0.1,0.1,0.1,0.1,0.1,45.9,52.7,14.47,0.0,5.65,5.55,10.0,0,11
361,530.0,144.0,76.0,490.0,492.0,488.0,490.0,495.0,497.0,494.0,487.0,495.0,4.0,323.0,464.6,14.6,13.9,14.7,14.4,14.6,14.5,14.4,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.1,14.48,0.0,5.69,5.57,7.0,0,15
362,530.0,144.0,76.0,491.0,493.0,488.0,490.0,496.0,497.0,494.0,487.0,495.0,1.0,6694.0,456.6,14.6,14.2,15.0,14.5,15.0,14.6,14.9,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.6,0.0,0.0,0.1,0.0,0.0,45.6,50.6,14.64,10.0,5.69,5.58,9.0,0,15
363,530.0,144.0,76.0,490.0,491.0,488.0,490.0,495.0,497.0,494.0,487.0,495.0,2.0,6693.0,456.6,14.7,14.3,14.9,14.3,14.8,14.4,14.7,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.6,0.0,0.0,0.1,0.0,0.0,45.6,50.7,14.64,10.0,5.69,5.58,9.0,0,14
364,530.0,144.0,73.0,490.0,492.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,3.0,107.0,465.9,16.0,15.6,16.1,16.0,16.5,16.2,15.9,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.3,14.57,5.0,5.67,5.54,15.0,0,14
365,538.0,146.0,69.0,489.0,491.0,488.0,490.0,495.0,497.0,493.0,486.0,495.0,4.0,245.0,464.6,14.2,14.0,14.5,13.8,14.8,14.2,14.3,40.0,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,0.0,0.0,-0.1,-0.1,45.7,48.4,14.48,0.0,5.68,5.6,7.0,0,12
366,550.0,144.0,69.0,491.0,493.0,490.0,488.0,496.0,497.0,494.0,487.0,495.0,1.0,10149.0,462.9,16.1,15.9,16.3,15.6,16.1,16.0,16.1,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.1,0.1,0.1,0.1,46.1,51.8,14.55,0.0,5.67,5.59,19.0,0,11
367,530.0,144.0,80.0,494.0,495.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1741.0,458.8,15.0,14.6,15.0,15.0,15.0,14.8,15.2,40.0,40.0,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,49.3,14.5,5.0,5.7,5.61,10.0,0,7
368,531.0,141.0,76.0,491.0,492.0,490.0,488.0,497.0,497.0,497.0,488.0,495.0,1.0,10156.0,462.9,16.0,15.8,16.2,15.7,16.3,15.9,16.2,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.1,0.1,0.1,0.1,46.1,51.8,14.6,0.0,5.67,5.59,19.0,0,11
369,530.0,144.0,80.0,494.0,495.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1807.0,458.7,15.0,14.6,15.0,14.4,15.1,14.8,14.8,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.5,49.5,14.49,5.0,5.7,5.57,10.0,0,8
370,529.0,143.0,75.0,490.0,492.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,3.0,2581.0,457.6,14.9,14.8,15.4,14.6,14.7,14.9,15.0,40.1,40.2,40.1,9.6,9.5,9.6,9.5,9.6,0.1,0.1,0.1,0.1,0.1,45.9,52.5,14.46,0.0,5.64,5.53,10.0,0,14
371,539.0,145.0,69.0,491.0,492.0,489.0,490.0,495.0,497.0,493.0,486.0,495.0,4.0,10122.0,462.9,15.6,15.8,16.3,16.2,16.0,16.0,16.2,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,45.2,51.8,14.59,0.0,5.67,5.56,19.0,0,13
372,539.0,144.0,66.0,490.0,491.0,488.0,490.0,496.0,497.0,494.0,486.0,495.0,3.0,6807.0,456.6,14.4,14.2,14.8,14.6,14.3,14.3,14.6,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,51.0,14.64,10.0,5.7,5.59,9.0,0,11
373,530.0,144.0,73.0,490.0,491.0,488.0,490.0,496.0,497.0,494.0,487.0,495.0,3.0,202.0,464.6,14.5,14.2,15.0,14.7,15.0,14.4,14.6,40.1,40.1,40.0,9.6,9.5,9.6,9.5,9.6,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.0,14.48,0.0,5.67,5.57,7.0,0,14
374,532.0,144.0,68.0,490.0,491.0,488.0,490.0,495.0,497.0,493.0,486.0,495.0,4.0,6582.0,456.6,14.3,14.1,14.8,14.4,14.7,14.3,14.1,40.1,40.2,40.1,9.6,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.7,14.63,10.0,5.69,5.58,9.0,0,12
375,529.0,144.0,67.0,491.0,493.0,490.0,489.0,496.0,497.0,494.0,486.0,495.0,1.0,160.0,465.9,16.0,15.6,16.3,16.1,16.5,15.9,16.5,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,45.7,51.9,14.57,5.0,5.67,5.55,15.0,0,11
376,530.0,144.0,75.0,490.0,492.0,489.0,490.0,495.0,496.0,493.0,487.0,495.0,2.0,297.0,464.6,14.6,14.2,14.9,14.7,14.7,14.5,15.0,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.1,14.48,0.0,5.68,5.57,7.0,0,14
377,536.0,144.0,69.0,490.0,491.0,489.0,490.0,495.0,496.0,493.0,486.0,495.0,3.0,407.0,464.6,13.6,13.7,14.5,14.2,14.1,14.0,14.7,40.0,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.3,14.47,0.0,5.69,5.58,7.0,0,12
378,530.0,145.0,69.0,490.0,491.0,489.0,490.0,495.0,497.0,493.0,486.0,495.0,4.0,6778.0,456.6,14.5,14.1,14.5,14.5,14.3,14.2,14.4,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.1,0.0,0.1,0.0,0.1,45.6,50.8,14.64,10.0,5.7,5.58,9.0,0,12
379,530.0,144.0,76.0,490.0,491.0,488.0,490.0,495.0,497.0,494.0,487.0,495.0,4.0,6634.0,456.6,14.8,14.5,15.1,14.4,14.9,14.6,14.8,40.1,40.2,40.1,9.6,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.9,14.64,10.0,5.7,5.58,9.0,0,14
380,536.0,145.0,71.0,490.0,492.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,1.0,280.0,465.9,16.1,15.5,16.2,15.8,16.1,15.9,15.8,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.9,14.57,5.0,5.65,5.51,15.0,0,13
381,531.0,144.0,84.0,494.0,495.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8243.0,463.5,14.3,14.4,14.8,14.9,14.6,14.6,15.1,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,48.5,14.52,5.0,5.67,5.57,6.0,0,8
382,530.0,142.0,77.0,494.0,495.0,494.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1769.0,458.7,15.0,14.9,15.1,14.9,15.0,15.0,15.0,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.1,14.49,5.0,5.68,5.58,10.0,0,10
383,531.0,144.0,69.0,491.0,492.0,489.0,490.0,495.0,497.0,494.0,486.0,495.0,4.0,10042.0,462.9,15.9,15.9,16.2,15.9,16.0,15.8,15.8,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.1,0.1,0.1,0.1,46.1,51.8,14.6,0.0,5.67,5.58,19.0,0,11
384,535.0,145.0,67.0,490.0,491.0,488.0,490.0,496.0,497.0,494.0,486.0,495.0,2.0,416.0,464.6,14.1,14.1,14.6,13.9,14.6,14.2,14.4,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.6,-0.1,0.0,0.0,-0.1,-0.1,46.4,48.5,14.47,0.0,5.68,5.6,7.0,0,11
385,538.0,144.0,70.0,490.0,491.0,488.0,490.0,496.0,497.0,494.0,486.0,495.0,2.0,476.0,464.6,14.2,13.8,14.4,13.8,14.5,14.1,14.3,40.1,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.4,48.6,14.48,0.0,5.69,5.6,7.0,0,11
386,530.0,145.0,70.0,491.0,492.0,489.0,489.0,496.0,497.0,494.0,487.0,493.0,3.0,10324.0,462.9,15.7,15.7,16.2,15.6,15.9,16.0,16.2,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,45.2,51.8,14.55,5.0,5.66,5.56,19.0,0,14
387,530.0,144.0,76.0,491.0,492.0,489.0,489.0,495.0,496.0,494.0,486.0,493.0,3.0,132.0,464.6,14.8,14.6,15.0,14.7,14.6,14.7,14.9,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,-0.1,0.0,-0.1,-0.1,45.7,48.1,14.48,0.0,5.69,5.57,7.0,0,15
388,531.0,145.0,78.0,491.0,492.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8092.0,463.5,14.4,14.5,14.9,14.8,15.0,14.7,14.6,40.0,40.0,39.9,9.4,9.4,9.5,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,48.9,14.52,10.0,5.65,5.55,6.0,0,9
