,220X150,220X151,300X4,311X27,311X28,312X5,312X10,312X15,312X20,312X25,312X30,312X35,312X40,312X45,312X50,312X55,312X61,312X67,312X73,312X79,312X85,312X91,312X97,312X103,312X109,312X115,312X121,312X127,312X133,312X139,312X145,312X151,312X157,312X163,312X169,312X175,312X181,312X187,312X193,312X199,312X205,312X211,312X217,312X223,312X229,312X235,312X240,312X246,312X251,312X257,312X263,312X269,312X275,312X281,312X287,312X293,312X299,312X305,312X311,312X317,312X323,312X329,312X335,312X341,312X347,312X353,312X359,312X365,312X371,312X377,312X383,312X389,312X395,312X401,312X407,312X413,312X419,312X430,312X436,312X442,312X448,312X454,312X460,312X466,312X472,312X478,312X484,312X490,312X496,312X502,312X508,312X514,312X520,312X526,312X532,312X538,312X544,312X550,312X556,312X562,312X568,312X574,312X580,312X586,312X592,312X598,312X604,312X610,312X616,312X622,312X628,312X634,312X640,312X646,312X652,312X658,312X664,312X670,312X676,312X682,312X688,312X694,312X699,312X704,312X709,312X714,312X720,312X726,312X732,312X738,312X744,312X750,312X756,312X762,312X768,312X774,312X780,312X786,312X792,312X798,340X12,340X14,340X16,340X32,340X50,340X52,340X54,340X56,340X58,340X60,340X62,340X64,340X66,340X68,340X70,340X72,340X74,340X76,340X78,340X80,340X82,340X84,340X86,340X88,340X90,340X92,340X94,340X96,340X98,340X100,340X102,340X104,340X106,340X112,340X114,340X116,340X118,340X120,340X122,340X131,340X142,340X144,340X146,340X148,340X150,340X152,340X154,340X156,340X158,340X160,340X162,340X164,340X166,340X168,340X170,340X172,340X174,340X176,340X178,340X180
36,,,,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,229.0,235.0,225.0,0.21,0.25,0.18,9.0,20.0,0.0,0.0,17.6,18.1,17.0,35.6,35.7,35.5,25.0,0.0,18.4,18.4,18.4,18.4,15.0,15.0,14.9,15.0,47.3,47.5,47.2,47.2,19.3,19.4,19.0,19.4,1.0,2.0,0.0,0.0,1999.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,10.1,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3003.0,2999.0,44.0,44.0,44.0,0.0,0.0,0.0,3000.0,54.0,54.0,54.0,0.0,0.0,0.0,2079.0,2093.0,2054.0,14.0,1.6,27.0,-17.0,0.0,110.2,110.3,110.1,104.3,104.5,104.3,110.0,25.0,110.0,110.0,109.9,99.7,99.9,99.4,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,229.0,235.0,224.0,0.2,0.23,0.18,0.0,0.0,0.0,0.0,25.6,25.6,25.5,32.8,32.9,32.7,25.0,0.0,18.4,18.5,18.4,18.4,15.0,15.0,14.9,15.0,47.4,47.9,47.3,47.2,19.2,19.4,18.5,19.4,2.0,4.0,2.0,0.0,1998.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3002.0,2999.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,53.0,53.0,53.0,0.0,0.0,0.0,2097.0,2111.0,2072.0,14.0,1.4,22.0,-15.0,0.0,108.9,109.7,108.1,103.0,103.0,102.8,110.0,25.0,107.5,107.8,107.4,102.0,102.0,101.9,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,227.0,233.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.6,25.4,33.7,33.8,33.5,25.0,0.0,18.4,18.4,18.4,18.4,15.0,15.0,14.9,15.0,47.3,47.7,47.2,47.2,19.3,19.4,18.8,19.4,0.0,2.0,0.0,0.0,2001.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,51.0,52.0,51.0,0.0,0.0,0.0,2080.0,2095.0,2056.0,14.0,2.8,25.0,-15.0,0.0,109.0,109.1,108.9,103.9,104.0,103.9,110.0,25.0,104.1,104.2,104.0,101.3,101.3,101.2,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,230.0,236.0,221.0,0.21,0.23,0.18,0.0,10.0,0.0,0.0,25.5,25.7,25.2,33.5,33.6,33.3,25.0,0.0,18.4,18.4,18.4,18.4,14.9,15.0,14.9,15.0,47.3,47.4,47.2,47.2,19.4,19.4,19.1,19.4,1.0,2.0,0.0,0.0,1999.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3002.0,2999.0,43.0,44.0,43.0,0.0,0.0,0.0,3000.0,54.0,54.0,54.0,0.0,0.0,0.0,2086.0,2101.0,2062.0,14.0,2.1,27.0,-15.0,0.0,99.9,100.0,99.8,106.8,106.9,106.6,110.0,25.0,110.0,110.0,109.9,101.8,102.1,101.5,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,20170726220023.0,,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,226.0,232.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,19.0,18.1,35.5,35.7,35.4,25.0,0.0,18.4,18.5,18.4,18.4,15.0,15.0,14.9,15.0,47.4,47.9,47.2,47.2,19.1,19.3,18.6,19.4,-2.0,-2.0,-4.0,0.0,2001.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.1,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,44.0,44.0,44.0,0.0,0.0,0.0,3000.0,58.0,58.0,58.0,0.0,0.0,0.0,2065.0,2079.0,2041.0,14.0,0.1,25.0,-15.0,0.0,109.1,109.4,108.7,107.5,107.6,107.3,110.0,25.0,109.9,110.0,109.8,101.6,101.6,101.5,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,20170726223139.0,,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,230.0,235.0,221.0,0.2,0.23,0.18,1.0,10.0,0.0,0.0,15.3,15.4,15.1,33.7,33.9,33.5,25.0,0.0,18.4,18.4,18.4,18.4,14.9,15.0,14.9,15.0,47.3,47.5,47.2,47.2,19.3,19.4,19.0,19.4,1.0,2.0,0.0,0.0,1999.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3002.0,2998.0,43.0,44.0,43.0,0.0,0.0,0.0,3000.0,54.0,54.0,54.0,0.0,0.0,0.0,2088.0,2103.0,2064.0,14.0,1.9,27.0,-15.0,0.0,110.3,110.3,110.3,107.0,107.1,106.9,110.0,25.0,110.1,110.2,110.0,101.0,101.2,100.8,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,20170726011733.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,20170726024743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,20170726223826.0,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,226.0,230.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.1,13.0,33.8,33.9,33.8,25.0,0.0,18.4,18.4,18.4,18.4,15.0,15.0,14.9,15.0,47.4,47.8,47.2,47.2,19.2,19.3,18.8,19.4,-2.0,-2.0,-4.0,0.0,2001.0,2005.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,44.0,44.0,44.0,0.0,0.0,0.0,3000.0,58.0,59.0,58.0,0.0,0.0,0.0,2066.0,2079.0,2044.0,14.0,-0.2,25.0,-17.0,0.0,110.3,110.4,110.2,107.1,107.2,107.0,110.0,25.0,110.1,110.1,110.0,101.0,101.0,100.9,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,20170727215755.0,,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,229.0,235.0,225.0,0.2,0.23,0.18,0.0,0.0,0.0,0.0,25.6,25.9,25.4,33.2,33.3,33.0,25.0,0.0,18.4,18.5,18.4,18.4,14.9,15.0,14.9,15.0,47.4,47.9,47.3,47.2,19.2,19.3,18.6,19.4,2.0,4.0,2.0,0.0,1998.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,53.0,53.0,53.0,0.0,0.0,0.0,2096.0,2110.0,2072.0,14.0,1.9,25.0,-15.0,0.0,109.9,110.0,109.8,102.9,103.0,102.8,110.0,25.0,110.0,110.1,109.9,101.9,102.0,101.9,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,20170727215505.0,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,226.0,230.0,218.0,0.11,0.13,0.08,0.0,0.0,0.0,0.0,25.9,26.0,25.7,34.3,34.4,34.2,25.0,0.0,18.3,18.4,18.3,18.4,14.9,14.9,14.9,15.0,47.2,47.2,47.0,47.2,19.5,19.7,19.4,19.4,-2.0,-2.0,-2.0,0.0,1997.0,1998.0,1995.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-5.0,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,9.9,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3002.0,2998.0,42.0,43.0,42.0,0.0,0.0,0.0,3000.0,55.0,55.0,55.0,0.0,0.0,0.0,2046.0,2060.0,2023.0,14.0,-0.2,17.0,-15.0,0.0,104.8,105.4,104.3,105.5,105.7,105.2,110.0,25.0,103.0,103.0,102.9,100.6,100.6,100.5,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,20170727220144.0,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,227.0,233.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,26.1,25.8,33.9,34.0,33.7,25.0,0.0,18.4,18.4,18.4,18.4,15.0,15.0,14.9,15.0,47.3,47.8,47.2,47.2,19.3,19.4,18.8,19.4,0.0,2.0,0.0,0.0,2001.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2998.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,51.0,52.0,51.0,0.0,0.0,0.0,2081.0,2096.0,2057.0,14.0,2.5,25.0,-15.0,0.0,102.0,102.3,101.8,105.6,105.7,105.5,110.0,25.0,104.5,104.6,104.5,101.2,101.3,101.2,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,20170726093134.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,20170726101410.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,20170726234150.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,20170727124830.0,,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,229.0,235.0,225.0,0.2,0.23,0.18,0.0,0.0,0.0,0.0,14.7,14.8,14.7,34.2,34.3,34.1,25.0,0.0,18.4,18.5,18.4,18.4,14.9,15.0,14.9,15.0,47.4,47.9,47.3,47.2,19.2,19.3,18.6,19.4,2.0,4.0,2.0,0.0,1998.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.1,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2998.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,53.0,53.0,53.0,0.0,0.0,0.0,2096.0,2112.0,2070.0,14.0,0.6,22.0,-15.0,0.0,100.9,101.1,100.6,104.4,104.4,104.3,110.0,25.0,109.9,110.1,109.8,102.1,102.1,102.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,20170729004457.0,,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,235.0,239.0,228.0,0.18,0.2,0.15,0.0,0.0,0.0,0.0,21.6,22.1,21.1,34.9,35.0,34.8,25.0,0.0,18.4,18.5,18.4,18.4,15.0,15.0,14.9,15.0,47.4,47.9,47.3,47.2,19.2,19.3,18.5,19.4,2.0,4.0,2.0,0.0,1998.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.1,9.8,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3002.0,2999.0,44.0,44.0,44.0,0.0,0.0,0.0,3000.0,52.0,52.0,52.0,0.0,0.0,0.0,2082.0,2096.0,2058.0,14.0,1.4,25.0,-15.0,0.0,99.3,99.3,99.2,102.9,102.9,102.8,110.0,25.0,110.0,110.1,109.9,99.8,99.8,99.7,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,20170729012851.0,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,225.0,230.0,219.0,0.11,0.15,0.08,0.0,0.0,0.0,0.0,25.3,25.5,25.1,34.4,34.5,34.3,25.0,0.0,18.3,18.4,18.3,18.4,14.9,14.9,14.9,15.0,47.2,47.2,47.0,47.2,19.5,19.7,19.4,19.4,-2.0,-2.0,-2.0,0.0,1997.0,1998.0,1995.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-5.0,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2998.0,42.0,43.0,42.0,0.0,0.0,0.0,3000.0,54.0,55.0,54.0,0.0,0.0,0.0,2045.0,2059.0,2020.0,14.0,-0.3,15.0,-12.0,0.0,100.1,100.2,100.1,104.7,104.9,104.5,110.0,25.0,109.0,109.1,108.9,101.1,101.1,101.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,20170729013533.0,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,228.0,233.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,19.0,18.5,36.7,36.7,36.6,25.0,0.0,18.4,18.4,18.4,18.4,15.0,15.0,14.9,15.0,47.3,47.8,47.2,47.2,19.2,19.4,18.7,19.4,0.0,2.0,0.0,0.0,2001.0,2005.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2998.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,51.0,52.0,51.0,0.0,0.0,0.0,2081.0,2095.0,2057.0,14.0,2.3,25.0,-15.0,0.0,107.0,107.3,106.6,103.9,104.0,103.8,110.0,25.0,109.2,109.3,109.1,101.2,101.3,101.1,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,20170729013252.0,,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,229.0,235.0,225.0,0.2,0.23,0.18,0.0,0.0,0.0,0.0,25.8,25.9,25.7,32.9,33.0,32.8,25.0,0.0,18.4,18.5,18.4,18.4,14.9,15.0,14.9,15.0,47.4,47.9,47.3,47.2,19.2,19.4,18.6,19.4,2.0,4.0,2.0,0.0,1998.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,53.0,53.0,53.0,0.0,0.0,0.0,2097.0,2111.0,2073.0,14.0,1.1,22.0,-15.0,0.0,100.2,100.2,100.1,102.9,103.0,102.9,110.0,25.0,106.9,107.0,106.8,101.0,101.0,100.8,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,226.0,230.0,218.0,0.11,0.13,0.08,0.0,0.0,0.0,0.0,16.8,16.9,16.7,35.0,35.1,34.8,25.0,0.0,18.3,18.4,18.3,18.4,14.9,14.9,14.9,15.0,47.2,47.2,47.0,47.2,19.5,19.8,19.4,19.4,-1.0,0.0,-2.0,0.0,1997.0,1998.0,1995.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-5.0,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3002.0,2999.0,42.0,42.0,42.0,0.0,0.0,0.0,3000.0,54.0,55.0,54.0,0.0,0.0,0.0,2046.0,2060.0,2022.0,14.0,-0.3,15.0,-12.0,0.0,105.3,105.6,104.9,104.0,104.1,103.8,110.0,25.0,108.6,108.6,108.5,100.1,100.2,100.1,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,20170801201007.0,,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,227.0,230.0,223.0,0.1,0.13,0.08,0.0,0.0,0.0,0.0,21.2,21.7,20.9,36.1,36.3,36.1,25.0,0.0,18.4,18.5,18.4,18.4,14.9,15.0,14.9,15.0,47.2,47.4,47.1,47.2,19.4,19.5,19.0,19.4,-2.0,-2.0,-2.0,0.0,1997.0,1998.0,1995.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-5.0,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,9.9,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,53.0,54.0,53.0,0.0,0.0,0.0,2038.0,2052.0,2016.0,14.0,-1.0,17.0,-15.0,0.0,110.9,110.9,110.8,103.6,103.8,103.3,110.0,25.0,109.7,109.8,109.6,100.6,100.8,100.6,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,20170801200826.0,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,228.0,231.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.2,19.6,36.2,36.2,36.1,25.0,0.0,18.4,18.4,18.4,18.4,15.0,15.0,14.9,15.0,47.3,47.8,47.2,47.2,19.2,19.4,18.8,19.4,0.0,2.0,0.0,0.0,2001.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,44.0,44.0,44.0,0.0,0.0,0.0,3000.0,51.0,51.0,51.0,0.0,0.0,0.0,2073.0,2086.0,2052.0,14.0,3.1,25.0,-15.0,0.0,105.7,106.3,105.3,103.3,103.3,103.2,110.0,25.0,110.0,110.0,109.9,101.5,101.5,101.5,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
